procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
56  0 1751052 314784 108128 3916720    0    0     0  8100 17171 114863 10  6 82  1  0  0
47  0 1751052 311032 108128 3916808    0    0     0  7032 17788 118708 11  6 82  1  0  0
 9  1 1751052 311144 108128 3917288    0    0     0  7088 17131 115142 11  6 82  1  0  0
26  0 1751052 315012 108136 3917348    0    0     0  7092 18127 118528 10  6 83  1  0  0
51  0 1751052 312440 108136 3917352    0    0     0  6896 17290 117316 11  7 82  1  0  0
34  0 1751052 315180 108144 3916672    0    0     0  7116 17670 116382 14  6 80  1  0  0
 0  1 1751052 309116 108144 3916892    0    0     0  6852 17794 116972 12  6 81  1  0  0
50  0 1751052 303984 108144 3916948    0    0     0  7064 16574 113648 10  6 83  1  0  0
17  0 1751052 305368 108152 3916988    0    0     0  7052 16828 116447 11  7 82  1  0  0
 0  1 1751052 294944 108152 3916932    0    0     0  7240 17779 117367 13  6 81  1  0  0
12  1 1751052 293516 108160 3916928    0    0     0  6928 17380 116507 11  6 82  1  0  0
 1  1 1751052 302328 108160 3916992    0    0     0  6928 16925 112738 11  5 83  1  0  0
16  1 1751052 295148 108176 3917032    0    0     0  7104 17874 118185 11  6 82  1  0  0
13  0 1751052 295660 108176 3917276    0    0     0  8640 19424 120552 12  6 82  0  0  0
40  0 1751052 296788 108176 3917540    0    0     0  7008 17091 116119 10  6 83  1  0  0
48  0 1751052 300732 108184 3917812    0    0     0  6968 17102 114731 13  6 80  1  0  0
27  0 1751052 304020 108184 3917704    0    0     0  7184 17770 116109 11  6 82  1  0  0
19  0 1751052 299488 108192 3917792    0    0     0  7336 16330 114162 11  6 83  1  0  0
40  0 1751052 296388 108192 3917904    0    0     0  6408 14138 88181  9  7 84  1  0  0
47  0 1751052 291188 108192 3917980    0    0     0  6736 17128 112234 10  6 83  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
52  0 1751052 291336 108200 3918020    0    0     0  6856 17065 112872 11  6 83  1  0  0
29  0 1751052 291500 108200 3918188    4    0     4  6612 18686 116114 14  6 79  1  0  0
28  0 1751052 297216 108208 3918144    0    0     0  7028 16634 113390 11  6 82  1  0  0
37  0 1751052 298004 108208 3918188    0    0     0  6832 17310 114762 11  6 83  1  0  0
38  0 1751052 294540 108208 3918260    0    0     0  6696 17375 114473 10  6 83  1  0  0
 5  0 1751052 283568 108232 3918868    0    0     0  7060 17128 114609 13  6 80  1  0  0
 0  1 1751052 284060 108248 3919148    0    0     0  6860 17361 115299 11  6 82  1  0  0
47  0 1751052 284340 108248 3919196    0    0     0  6904 17435 116623 11  6 82  1  0  0
46  0 1751052 284292 108248 3919236    0    0     0  6928 17351 115346 10  6 83  1  0  0
42  0 1751052 284056 108264 3918372    0    0     0  7004 17121 114967 13  6 80  1  0  0
37  0 1751052 283172 108288 3918672    0    0     0  7124 18249 119286 11  6 82  1  0  0
39  0 1751052 284200 108288 3918736    0    0     0  7160 18136 118544 12  6 81  1  0  0
23  0 1751052 282920 108288 3918884    0    0     0  7108 16948 115220 11  6 83  1  0  0
 2  1 1751052 284456 108288 3918924    0    0     0  7280 17607 117173 11  6 82  1  0  0
43  0 1751052 283116 108288 3918700    0    0     0  7080 17406 117332 12  6 81  1  0  0
 0  1 1751052 280544 108304 3919064    0    0     0  7120 17139 116392 12  7 81  1  0  0
46  0 1751052 278120 108304 3919136    0    0     0  6912 17385 116529 10  7 82  1  0  0
48  1 1751052 276756 108304 3919176    0    0     0  7048 17919 117146 10  6 83  1  0  0
12  0 1751052 274608 108304 3919052    0    0     0  7152 18342 117195 12  6 81  1  0  0
29  0 1751052 267556 108320 3919236    0    0     0  7204 17717 117745 11  6 82  1  0  0
 8  1 1751052 269740 108328 3919292    0    0     0  7368 17635 115706 12  6 81  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
30  0 1751052 266524 108328 3919376    0    0     0  6656 17358 114429 11  6 81  1  0  0
47  0 1751052 265892 108328 3919444    0    0     0  6832 17856 116318 11  6 82  1  0  0
43  0 1751052 278540 108336 3919508    0    0     0  7008 17366 115950 11  6 82  1  0  0
26  0 1751052 278496 108336 3919552    0    0     0  7040 18010 118056 11  6 82  1  0  0
50  0 1751052 282484 108344 3919616    0    0     0  7004 17954 116728 13  5 81  1  0  0
14  1 1751052 284924 108344 3919712    0    0     0  7072 17850 117332 12  6 82  1  0  0
12  1 1751052 284828 108344 3920576    0    0     0  7392 17421 117145 12  6 81  1  0  0
 1  0 1751052 288552 108352 3920780    0    0     0  7228 17767 117431 11  6 82  1  0  0
51  0 1751052 287520 108352 3920844    0    0     0  6920 17899 116844 11  6 83  1  0  0
43  0 1751052 289352 108360 3919620    0    0     0  6988 17645 116992 13  6 80  1  0  0
46  0 1751052 295084 108360 3920220    0    0     0  7036 17916 115723 12  6 81  1  0  0
19  0 1751052 295512 108376 3920284    0    0     0  7336 17776 117629 11  6 82  1  0  0
37  1 1751052 294256 108376 3920288    0    0     0  7048 17833 116295 11  6 82  1  0  0
43  0 1751052 294300 108376 3920332    0    0     0  6940 17647 116430 11  6 82  1  0  0
12  0 1751052 292640 108384 3920404    0    0     8  7000 17198 116800 11  6 82  1  0  0
13  1 1751052 293460 108384 3920248    0    0     0  6936 17352 116593 11  6 82  1  0  0
19  1 1751052 292372 108392 3920412    0    0     0  7232 17796 116745 12  5 82  1  0  0
27  0 1751052 295244 108392 3920348    0    0     0  6920 17657 116174 12  6 82  1  0  0
20  1 1751052 294168 108392 3920708    0    0     0  6904 16219 113906 11  6 82  1  0  0
30  1 1751052 293184 108400 3920748    0    0     0  6964 17337 116982 10  7 82  1  0  0
34  0 1751052 300920 108400 3920844    0    0     0  7048 17404 116677 14  6 79  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
28  0 1751052 281856 108408 3921120    0    0     0  7048 17052 114546 11  6 82  1  0  0
35  0 1751052 263868 108416 3921156    0    0     0  7564 18281 117745 12  6 81  1  0  0
 1  0 1751052 270764 108416 3921196    0    0     0  7024 17891 116778 12  6 81  1  0  0
48  0 1751052 268684 108440 3921360    0    0     0  7288 17748 117631 10  6 82  1  0  0
50  0 1751052 265456 108440 3921128    0    0     0  7560 18233 117525 12  6 81  1  0  0
44  0 1751052 261888 108440 3921888    0    0     0  7064 18101 117989 12  7 80  1  0  0
13  0 1751052 273668 108440 3914616    0    0    12  7104 18001 118640 11  6 82  1  0  0
32  0 1751052 275164 108456 3914632    0    0     0  7268 17876 118026 12  6 82  1  0  0
49  0 1751052 273464 108464 3914120    0    0     0  7080 17926 117735 12  6 82  1  0  0
23  0 1751052 277872 108464 3911112    0    0     0  6824 17736 115424 11  6 82  1  0  0
42  0 1751052 277260 108464 3911164    0    0     0  6980 17432 116228 11  6 82  1  0  0
 1  1 1751052 272368 108464 3911272    0    0     0  8796 19726 122337 12  6 82  0  0  0
12  0 1751052 275420 108472 3911132    0    0     0  6972 17392 115971 10  6 83  1  0  0
 9  1 1751052 275396 108480 3911212    0    0     0  6760 16936 114229 10  6 83  1  0  0
29  1 1751052 279452 108480 3911504    0    0     0  6976 17186 115998 12  6 81  1  0  0
15  0 1751052 278708 108488 3911496    0    0     0  6948 17663 115096 11  6 83  1  0  0
54  0 1751052 280120 108488 3911596    0    0     0  6040 15216 90674 11  7 82  0  0  0
24  0 1751052 280456 108504 3911844    0    0     0  6684 17493 113282 11  7 82  1  0  0
42  0 1751052 305776 108512 3885120    0    0     0  6816 18042 116822 11  6 82  1  0  0
18  0 1751052 300932 108512 3885104    0    0     0  6832 17630 115540 12  6 82  1  0  0
 6  0 1751052 303220 108536 3885272    0    0     0  7312 17802 116965 11  6 82  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1 1751052 302688 108544 3885304    0    0     0  7136 17231 113208 10  7 82  1  0  0
 2  1 1751052 305056 108552 3885024    0    0     0  7116 17939 116686 13  6 80  1  0  0
40  0 1751052 304228 108568 3885200    0    0     0  7144 17322 116376 11  6 82  1  0  0
 4  1 1751052 318020 108568 3885240    0    0     0  7008 18081 118062 11  6 82  1  0  0
41  0 1751052 301372 108568 3885256    0    0     0  6996 18062 118369 12  6 82  1  0  0
51  0 1751052 295972 108576 3885288    0    0     0  7188 17357 115541 11  6 83  1  0  0
 2  0 1751052 297288 108576 3885336    0    0     0  6944 17160 115802 11  6 83  1  0  0
 5  1 1751052 298388 108584 3885380    0    0     0  7100 17652 117394 11  6 83  1  0  0
 5  1 1751052 319440 108600 3885428    0    0     0  6920 16840 114240 11  6 83  1  0  0
25  0 1751052 314092 108616 3885468    0    0     0  7124 17453 115851 11  6 82  1  0  0
41  0 1751052 316564 108624 3885500    0    0     0  7288 16589 113595 11  6 83  1  0  0
 6  1 1751052 313172 108624 3885608    0    0     0  6972 17908 116890 13  5 81  1  0  0
45  0 1751052 312120 108624 3885992    0    0     0  6808 17986 117029 11  6 82  1  0  0
26  0 1751052 311056 108624 3886380    0    0     0  6912 17473 116347 11  7 82  1  0  0
22  0 1751052 306124 108632 3886436    0    0     0  7104 17453 117027 11  6 82  1  0  0
21  0 1751052 306884 108640 3885896    0    0     0  7052 16094 114738 11  6 82  1  0  0
45  0 1751052 304176 108640 3885716    0    0     0  7328 17694 118624 11  7 82  1  0  0
23  1 1751052 305340 108640 3886048    0    0     0  6816 17499 115794 11  6 82  1  0  0
21  1 1751052 304160 108640 3886116    0    0     0  6944 18074 118548 12  6 81  1  0  0
22  0 1751052 303176 108648 3886148    0    0     0  7056 17839 118464 10  7 82  1  0  0
30  0 1751052 302292 108664 3886268    0    0     0  7384 18218 120071 12  6 82  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
53  0 1751052 310628 108664 3886240    0    0     0  6956 17833 116319 13  6 81  1  0  0
50  0 1751052 312264 108680 3886244    0    0     0  6880 17428 115534 12  6 82  1  0  0
18  0 1751052 311680 108680 3886476    0    0     0  7008 17533 117854 12  7 81  1  0  0
34  0 1751052 310036 108680 3886608    0    0     0  6880 18328 117895 13  6 81  1  0  0
47  0 1751052 309540 108688 3886944    0    0     0  7084 17108 116403 12  6 81  1  0  0
39  0 1751052 307484 108688 3887016    0    0     0  7056 17978 118037 10  7 82  1  0  0
20  0 1751052 277644 108696 3917284    0    0     0  6736 17701 115784 13  6 80  1  0  0
40  0 1751052 270768 108696 3915816    0    0     0  6256 19097 113816 13  6 78  4  0  0
25  3 1751052 276920 108696 3914868    0    0     0  6216 18349 113923 13  6 79  2  0  0
 0  1 1751052 280216 108704 3911328    0    0     0  6280 19005 114833 13  6 78  3  0  0
41  0 1751052 283732 108720 3911792    0    0     0  6784 19099 116245 12  6 79  3  0  0
26  2 1751052 291232 108720 3908052    0    0     8  6624 18645 115801 12  6 79  3  0  0
27  0 1751052 288768 108728 3907820    0    0     0  6688 18699 117617 13  6 79  2  0  0
20  0 1751052 286848 108728 3907860    0    0     0  6752 18314 116000 11  6 80  2  0  0
14  0 1751052 287944 108752 3908084    0    0     0  6896 18680 117028 12  5 81  2  0  0
 1  0 1751052 290736 108752 3908132    0    0     0  7136 17489 115832 11  6 81  1  0  0
41  0 1751052 262584 108816 3908848    0    0     0 13700 17925 115158 14  6 79  1  0  0
11  1 1749004 257216 108856 3909716 2048    0  2284  7456 18881 120824 15  6 78  1  0  0
 6  1 1749004 260532 108856 3909716    0    0     0  6928 16913 114289 11  6 83  1  0  0
 1  0 1749004 244764 108864 3925288    0    0     0  7388 17680 116632 14  6 80  1  0  0
16  0 1749004 245560 108864 3925188    0    0     0  7004 17900 119190 11  6 83  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
48  0 1749004 244888 108872 3925064    0    0     0  7576 17277 116093 10  6 83  1  0  0
20  0 1749004 245444 108872 3925068    0    0     0  6880 16934 115808 12  6 82  1  0  0
38  0 1749004 245772 108872 3925100    0    0     0  6888 16828 115692 11  6 82  1  0  0
36  0 1749004 245788 108880 3925140    0    0     0  7344 16649 115263 10  6 83  1  0  0
 3  1 1749004 237404 108880 3925180    0    0     0  7296 17276 117467 11  6 83  1  0  0
44  0 1749004 238732 108888 3925228    0    0     0  7056 17265 116785 11  6 83  1  0  0
44  0 1749004 239040 108888 3925276    0    0     0  7224 18383 118361 11  5 83  1  0  0
24  0 1749004 241128 108912 3925316    0    0     0  7316 17341 117999 11  5 83  1  0  0
31  0 1749004 239808 108912 3925360    0    0     0  9032 19179 122504 12  5 83  0  0  0
 4  0 1749004 247992 108912 3925404    0    0     0  7576 18213 118929 11  5 83  1  0  0
20  1 1749004 249604 108912 3925444    0    0     0  7392 17179 116587 11  6 83  1  0  0
38  0 1749004 249580 108912 3925492    0    0     0  6920 17247 117069 11  5 83  1  0  0
28  0 1749004 248232 108936 3925536    0    0     0  7524 17936 118811 11  6 83  1  0  0
33  1 1749004 244896 108936 3925584    0    0     0  5512 14076 89570 10  5 84  0  0  0
 0  1 1749004 247392 108936 3925620    0    0     0  6936 16891 112860 11  6 83  1  0  0
49  0 1749004 247348 108936 3925664    0    0     0  7040 16149 113281 11  6 82  1  0  0
39  0 1749004 247720 108936 3925704    0    0     0  7172 17016 114677 11  5 83  1  0  0
43  0 1749004 248056 108952 3925760    0    0     0  6996 17048 114582 10  6 83  1  0  0
43  0 1749004 248132 108952 3925800    0    0     0  6816 17217 114300 10  6 83  1  0  0
30  0 1749004 246284 108952 3925848    0    0     0  7412 18748 117493 11  6 82  1  0  0
34  0 1749004 246208 108984 3925880    0    0     0  7056 17577 117818 11  6 83  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
40  0 1749004 246496 108984 3925924    0    0     0  7088 17202 117445 11  6 83  1  0  0
43  0 1749004 245812 108992 3925956    0    0     0  7288 17308 115940 10  6 83  1  0  0
13  0 1749004 245368 108992 3926008    0    0     0  7048 17522 116960 12  5 82  1  0  0
43  0 1749260 275852 107604 3980176   88  152   108  6528 23033 132133 15  7 77  1  0  0
33  0 1749260 273112 107612 3972728    0    0     0  7408 17364 116993 12  6 82  1  0  0
21  0 1749260 272068 107612 3968360    0    0     0  7008 17550 117205 11  6 83  1  0  0
33  0 1749260 286180 107620 3962256    0    0     0  7052 16427 116528 11  6 82  1  0  0
16  0 1749260 285784 107620 3962300    0    0     0  7048 17220 117383 11  6 82  1  0  0
 2  1 1749260 292060 107620 3937508    0    0     0  7124 18193 119191 12  6 82  1  0  0
42  0 1749260 291572 107632 3937564    0    0     4  7668 17218 116533 11  6 83  1  0  0
17  0 1749260 287296 107632 3937600    0    0     0  7032 17262 116956 11  6 82  1  0  0
17  0 1749260 286856 107640 3937644    0    0     0  7208 18128 119250 11  6 82  1  0  0
46  0 1749260 287076 107656 3937684    0    0     0  7288 17449 117648 11  6 83  1  0  0
36  0 1749260 287532 107656 3937728    0    0     0  6880 17873 118090 10  6 83  1  0  0
36  0 1749260 273660 107656 3937772    0    0     0  7440 17337 116384 11  6 83  1  0  0
36  0 1749260 277480 107656 3937820    0    0     0  7356 15881 112862 11  5 83  1  0  0
29  0 1749260 277076 107664 3937852    0    0     0  6968 16972 115423 11  5 83  1  0  0
14  0 1749260 271948 107672 3937904    0    0     0  7328 16793 116955 11  5 83  1  0  0
40  0 1749260 273232 107672 3937948    0    0     0  6968 17250 116562 11  6 83  1  0  0
38  0 1749260 272856 107672 3937992    0    0     0  7412 17542 118337 12  5 82  1  0  0
32  0 1749260 272952 107688 3938032    0    0     0  7584 17870 118992 12  6 82  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
41  0 1749260 262228 107696 3947772    0    0     0  7412 17658 117435 12  6 82  1  0  0
 4  1 1749260 262440 107696 3947828    0    0     0  6944 17227 116191 12  5 83  1  0  0
52  0 1749260 263464 107696 3947868    0    0     0  7096 17354 118408 11  6 83  1  0  0
31  0 1749260 264992 107696 3947908    0    0     0  7664 17367 116818 11  6 82  1  0  0
40  0 1749260 265132 107704 3947948    0    0     0  7136 17319 117653 11  6 83  1  0  0
26  0 1749260 264900 107732 3947984    0    0     0  7220 17423 117277 11  6 82  1  0  0
46  0 1749260 264612 107732 3948036    0    0     0  7424 17197 116817 11  6 83  1  0  0
40  0 1749260 263812 107748 3948076    0    0     0  7192 17278 115889 10  6 83  1  0  0
49  0 1749260 263196 107748 3948132    0    0     8  6960 17525 118809 10  7 83  1  0  0
36  0 1749260 262820 107748 3948176    0    0     0  7264 16728 115203 11  6 83  1  0  0
45  0 1749260 264276 107756 3948212    0    0     0  7068 17433 116557 11  6 83  1  0  0
21  0 1749260 263916 107756 3948260    0    0     0  7048 17286 117499 11  5 83  1  0  0
28  0 1749260 264128 107764 3948304    0    0     0  7324 17046 116175 11  5 82  1  0  0
36  0 1749260 264172 107764 3948344    0    0     0  7304 17307 116731 10  7 83  1  0  0
51  0 1749260 263704 107764 3948388    0    0     0  6928 17450 117182 11  5 83  1  0  0
35  0 1749260 263848 107772 3948456    0    0     0  7232 17319 116890 11  7 82  1  0  0
15  0 1749260 262308 107788 3947844    0    0     0  7404 18148 119362 11  6 82  1  0  0
40  0 1749260 261928 107788 3947884    0    0     0  7168 17546 119162 12  5 82  1  0  0
45  0 1749260 260720 107804 3947932    0    0     0  7520 17783 117689 11  6 83  1  0  0
44  0 1749260 260164 107804 3947968    0    0     0  7348 17236 116886 12  5 83  1  0  0
42  0 1749260 260336 107812 3948004    0    0     0  7052 17654 118219 11  6 83  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
37  0 1749260 259972 107812 3948056    0    0     0  7292 17989 118388 11  6 83  1  0  0
49  0 1749260 249684 107812 3948100    0    0     0  7176 16893 114752 11  6 82  1  0  0
11  0 1749260 249544 107820 3948152    0    0     0  7408 17537 119050 11  5 83  1  0  0
44  0 1749260 249312 107820 3948192    0    0     0  7032 17327 116665 11  6 82  1  0  0
41  0 1749260 248792 107828 3948224    0    0     0  7320 16429 115256 11  6 82  1  0  0
17  0 1749260 233444 107836 3948904    0    0     0  7896 19795 120669 13  6 80  1  0  0
34  1 1749260 253828 107836 3928164    0    0     0  6976 15801 110892 12  6 82  1  0  0
41  0 1749260 250116 107836 3928220    0    0     0  7204 18232 119395 11  6 82  1  0  0
51  0 1749260 231244 107844 3929048    0    0     0  6872 18493 113174 15  6 78  1  0  0
19  1 1763596 182616  98412 3909016    4 11144   956 17192 20253 114269 28  8 62  1  0  0
47  0 1763596 177248  98428 3911552    0    0     0  5448 15767 89559 19  7 74  0  0  0
37  0 1766156 133156  97152 3962480    0 2500     0  8684 19324 113858 20  6 73  1  0  0
13  1 1766156 144324  97152 3941680    0    0    24  6576 18105 116722 19  6 74  1  0  0
14  0 1766156 131540  97152 3939492    0    0     0  7332 18909 119586 13  7 79  1  0  0
18  0 1766156 146488  97160 3928564    0    0     0  6852 19161 117296 13  7 80  1  0  0
39  0 1766156 130424  97168 3941744    0    0     0  6716 18450 118526 13  6 80  1  0  0
41  0 1773580 148796  93864 3957116    0 7332     0 13552 19343 115269 15  7 76  1  0  0
38  0 1773580 147192  93888 3950000    0    0     0  7024 19118 118169 12  7 80  1  0  0
23  0 1774092 162216  69768 3957656   44  416    44  7496 22177 122722 21  8 70  1  0  0
48  0 1790732 235848  40836 3857692    0 12052     4 16468 22778 107844 33 11 56  1  0  0
45  0 1790732 169264  40848 3856468    4    0   820  6172 22462 111393 25  8 66  1  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
22  0 1790732 143112  40848 3853404    0    0     0  5816 20575 117792 17  7 74  1  0  0
49  0 1790732 170344  40868 3853900    0    0     4  6752 20461 117901 14  7 78  1  0  0
51  0 1790732 150856  40884 3847284    0    0     0 17340 19953 118342 17  7 75  1  0  0
11  1 1790732 166280  38544 3795240    0  128   372  7064 24882 116803 19  8 72  1  0  0
51  0 1790732 166224  38548 3803380  108    0   144  7620 23241 118429 17  7 75  1  0  0
20  0 1790732 185136  38548 3805840    0    0     0  6240 20216 118137 16  7 76  1  0  0
 1  0 1790732 134228  38604 3806940    0    0    76  8020 22408 118215 17  8 75  1  0  0
 0  1 1790732 134756  38676 3804876    0    0     0  7220 20369 117413 15  7 77  1  0  0
44  0 1790732 130672  38684 3803720    0    0     0  7500 18557 119933 11  6 83  1  0  0
11  1 1790732 129740  38684 3803624    0    0     0  7144 17191 116699 11  6 82  1  0  0
 3  0 1790732 131184  38684 3803704    0    0     0  6976 18040 119180 11  6 82  1  0  0
26  0 1790732 135944  38684 3803696    0    0     0  6928 16604 114499 11  6 82  1  0  0
 1  0 1790732 144684  38684 3796296    0    0     0  7496 17911 117396 11  7 82  1  0  0
33  0 1790732 148480  38700 3779520    0    0     0  7296 18192 119470 11  7 82  1  0  0
51  0 1790732 154268  38704 3781880    0    0     4  6916 18335 118863 12  6 81  1  0  0
 0  1 1790732 168016  38816 3781888    0    0   112  7000 18408 118133 12  6 81  1  0  0
33  0 1790732 178564  38832 3779048    0    0     0  7252 17095 115051 11  6 82  1  0  0
31  0 1790732 182684  38832 3779220    0    0    16  6920 17281 115644 12  5 82  1  0  0
47  0 1790732 187320  38848 3782828    0    0     0  6976 16675 115086 14  6 80  1  0  0
 0  1 1790732 189760  38848 3783300    0    0     0  8528 14938 96837 10  5 83  2  0  0
 0  1 1790732 161616  38848 3807108    0    0    80   352 4777 14404  4  1 87  8  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  1 1790732 155820  38848 3808392    0    0     0   392 3917 12175  2  1 89  8  0  0
 0  1 1790732 156092  38848 3805172    0    0     0   840 4313 13875  3  1 88  8  0  0
 0  1 1790732 184704  38868 3802048    0    0     0   544 5076 15532  8  1 82  9  0  0
 0  1 1790732 183224  38868 3802208    0    0     0   552 4421 13373  3  1 87  8  0  0
 1  1 1790732 203880  38868 3801932    0    0     0   624 5251 15514  5  1 86  8  0  0
 0  2 1790732 200860  38888 3802252    0    0    12   556 4364 13227  2  1 86 11  0  0
 0  1 1790732 205216  38904 3800044    0    0     0   416 4211 13112  4  1 84 11  0  0
 0  1 1790732 205068  38912 3797508    0    0     4  1188 3573 10905  3  1 87  9  0  0
39  0 1790732 202676  38928 3799028    0    0     0  1860 6128 28147  5  2 84  9  0  0
 1  1 1790732 185328  38928 3824612    0    0     0  5920 20164 118715 16  8 76  1  0  0
48  1 1790732 295384  38928 3824952    0    0    20  6080 22852 115278 21  8 70  1  0  0
 0  1 1790732 285756  38928 3820348    0    0     0  7168 17546 115958 12  6 81  1  0  0
