Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:33:30 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:34:54 PM IST     all     11.40      0.00      6.08      0.84      0.00     81.67
04:34:55 PM IST     all     11.37      0.08      5.90      0.76      0.00     81.89
04:34:56 PM IST     all     10.97      0.00      6.24      0.68      0.00     82.11
04:34:57 PM IST     all     10.82      0.00      6.09      0.68      0.00     82.42
04:34:58 PM IST     all     13.08      0.00      5.73      0.68      0.00     80.51
04:34:59 PM IST     all     11.41      0.08      6.00      0.68      0.00     81.83
04:35:00 PM IST     all     12.26      0.00      6.09      0.59      0.00     81.07
04:35:01 PM IST     all     11.46      0.00      6.32      0.67      0.00     81.55
04:35:02 PM IST     all     10.63      0.00      5.87      0.68      0.00     82.82
04:35:03 PM IST     all     13.07      0.00      6.11      0.68      0.00     80.14
04:35:04 PM IST     all     12.47      0.00      6.32      0.67      0.00     80.54
04:35:05 PM IST     all     11.19      0.00      5.59      0.68      0.00     82.54
04:35:06 PM IST     all     11.04      0.00      6.40      0.67      0.00     81.89
04:35:07 PM IST     all     11.49      0.00      5.83      0.68      0.00     82.01
04:35:08 PM IST     all     11.29      0.00      6.07      0.67      0.00     81.97
04:35:09 PM IST     all     11.47      0.00      6.32      0.59      0.00     81.62
04:35:10 PM IST     all     11.61      0.00      5.25      0.76      0.00     82.37
04:35:11 PM IST     all     11.87      0.00      6.14      0.76      0.00     81.23
04:35:12 PM IST     all     10.90      0.00      6.17      0.68      0.00     82.26
04:35:13 PM IST     all     10.25      0.00      6.69      0.76      0.00     82.30
04:35:14 PM IST     all     13.88      0.00      6.22      0.67      0.00     79.23
04:35:15 PM IST     all     10.70      0.00      6.32      0.84      0.00     82.14
04:35:16 PM IST     all     11.76      0.00      6.35      0.68      0.00     81.22
04:35:17 PM IST     all     11.76      0.00      6.13      0.67      0.00     81.43
04:35:18 PM IST     all     10.41      0.00      6.52      0.59      0.00     82.47
04:35:19 PM IST     all     12.07      0.00      5.87      0.85      0.00     81.21
04:35:20 PM IST     all     12.19      0.00      6.51      0.58      0.00     80.72
04:35:21 PM IST     all     10.86      0.00      6.36      0.68      0.00     82.10
04:35:22 PM IST     all     11.74      0.00      5.91      0.68      0.00     81.67
04:35:23 PM IST     all     11.64      0.00      6.11      0.59      0.00     81.66
04:35:24 PM IST     all     11.30      0.00      6.28      0.75      0.00     81.67
04:35:25 PM IST     all     11.45      0.00      5.60      0.68      0.00     82.27
04:35:26 PM IST     all     12.57      0.00      5.86      0.17      0.00     81.39
04:35:27 PM IST     all     10.44      0.00      5.56      0.77      0.00     83.23
04:35:28 PM IST     all     10.12      0.00      6.21      0.77      0.00     82.91
04:35:29 PM IST     all     12.07      0.00      5.82      0.68      0.00     81.43
04:35:30 PM IST     all     10.88      0.00      5.61      0.93      0.00     82.58
04:35:31 PM IST     all     10.41      0.00      6.97      0.34      0.00     82.28
04:35:32 PM IST     all     10.72      0.00      6.33      0.76      0.00     82.19
04:35:33 PM IST     all     11.13      0.00      6.16      0.59      0.00     82.12
04:35:34 PM IST     all     11.85      0.00      5.93      0.59      0.00     81.63
04:35:35 PM IST     all     11.21      0.00      5.52      0.76      0.00     82.51
04:35:36 PM IST     all     10.23      0.00      6.68      0.85      0.00     82.25
04:35:37 PM IST     all     12.96      0.00      5.89      0.67      0.00     80.47
04:35:38 PM IST     all     11.58      0.00      5.49      0.59      0.00     82.33
04:35:39 PM IST     all     11.06      0.00      6.25      0.68      0.00     82.01
04:35:40 PM IST     all     11.38      0.00      6.16      0.59      0.00     81.87
04:35:41 PM IST     all     10.49      0.00      5.63      0.68      0.00     83.19
04:35:42 PM IST     all     10.78      0.00      5.60      0.68      0.00     82.94
04:35:43 PM IST     all     11.12      0.00      5.69      0.68      0.00     82.51
04:35:44 PM IST     all     10.88      0.00      5.69      0.85      0.00     82.58
04:35:45 PM IST     all     11.37      0.00      5.56      0.84      0.00     82.22
04:35:46 PM IST     all     10.79      0.00      5.61      0.85      0.00     82.75
04:35:47 PM IST     all     12.56      0.00      5.43      0.68      0.00     81.32
04:35:48 PM IST     all     11.29      0.00      6.11      0.68      0.00     81.92
04:35:49 PM IST     all     10.61      0.00      6.65      0.67      0.00     82.07
04:35:50 PM IST     all     11.25      0.00      5.75      0.76      0.00     82.23
04:35:51 PM IST     all     10.68      0.00      6.19      0.68      0.00     82.46
04:35:52 PM IST     all     10.97      0.00      6.92      0.59      0.00     81.52
04:35:53 PM IST     all     11.35      0.00      6.44      0.59      0.00     81.63
04:35:54 PM IST     all     11.85      0.00      5.88      0.67      0.00     81.60
04:35:55 PM IST     all     10.58      0.00      6.51      0.59      0.00     82.32
04:35:56 PM IST     all     11.54      0.00      5.81      0.67      0.00     81.97
04:35:57 PM IST     all     12.66      0.00      6.20      0.68      0.00     80.46
04:35:58 PM IST     all     11.88      0.00      5.60      0.68      0.00     81.83
04:35:59 PM IST     all     11.52      0.00      6.59      0.58      0.00     81.30
04:36:00 PM IST     all     12.64      0.00      5.56      0.67      0.00     81.13
04:36:01 PM IST     all     12.09      0.00      5.96      0.67      0.00     81.28
04:36:02 PM IST     all     10.28      0.00      6.54      0.68      0.00     82.50
04:36:03 PM IST     all     13.04      0.00      5.63      0.68      0.00     80.65
04:36:04 PM IST     all     13.03      0.00      5.63      3.87      0.00     77.48
04:36:05 PM IST     all     12.54      0.00      5.85      2.46      0.00     79.15
04:36:06 PM IST     all     12.89      0.00      6.11      2.88      0.00     78.12
04:36:07 PM IST     all     12.11      0.00      5.76      3.05      0.00     79.09
04:36:08 PM IST     all     11.93      0.00      6.43      2.62      0.00     79.02
04:36:09 PM IST     all     12.91      0.00      5.82      2.11      0.00     79.16
04:36:10 PM IST     all     11.59      0.00      6.26      1.95      0.00     80.20
04:36:11 PM IST     all     12.11      0.00      5.67      1.69      0.00     80.52
04:36:12 PM IST     all     11.62      0.00      5.68      1.19      0.00     81.51
04:36:13 PM IST     all     13.89      0.00      5.93      0.93      0.00     79.25
04:36:14 PM IST     all     14.79      0.00      6.09      0.76      0.00     78.36
04:36:15 PM IST     all     10.75      0.00      5.96      0.84      0.00     82.45
04:36:16 PM IST     all     13.69      0.00      5.58      0.59      0.00     80.14
04:36:17 PM IST     all     10.91      0.00      5.80      0.68      0.00     82.61
04:36:18 PM IST     all     10.41      0.00      6.09      0.68      0.00     82.83
04:36:19 PM IST     all     11.77      0.00      5.38      0.76      0.00     82.09
04:36:20 PM IST     all     11.24      0.00      5.87      0.76      0.00     82.13
04:36:21 PM IST     all      9.86      0.00      6.38      0.68      0.00     83.08
04:36:22 PM IST     all     10.83      0.00      5.84      0.68      0.00     82.66
04:36:23 PM IST     all     10.90      0.00      5.83      0.68      0.00     82.60
04:36:24 PM IST     all     10.97      0.00      5.44      0.68      0.00     82.91
04:36:25 PM IST     all     11.46      0.00      5.56      0.59      0.00     82.39
04:36:26 PM IST     all     11.59      0.00      5.03      0.09      0.00     83.29
04:36:27 PM IST     all     11.55      0.00      5.48      0.67      0.00     82.29
04:36:28 PM IST     all     10.93      0.00      5.59      0.68      0.00     82.80
04:36:29 PM IST     all     10.95      0.00      5.43      0.59      0.00     83.02
04:36:30 PM IST     all     10.81      0.00      5.91      0.68      0.00     82.60
04:36:31 PM IST     all     10.40      0.00      4.99      0.42      0.00     84.19
04:36:32 PM IST     all     10.58      0.00      5.67      0.68      0.00     83.08
04:36:33 PM IST     all     10.99      0.00      6.04      0.67      0.00     82.30
04:36:34 PM IST     all     10.90      0.00      5.41      0.68      0.00     83.01
04:36:35 PM IST     all     10.40      0.00      5.92      0.76      0.00     82.92
04:36:36 PM IST     all      9.90      0.00      6.43      0.85      0.00     82.83
04:36:37 PM IST     all     11.18      0.00      5.88      0.67      0.00     82.27
04:36:38 PM IST     all     10.82      0.00      6.00      0.76      0.00     82.42
04:36:39 PM IST     all     11.00      0.00      5.58      0.68      0.00     82.74
04:36:40 PM IST     all     10.46      0.00      5.99      0.76      0.00     82.80
04:36:41 PM IST     all     11.41      0.00      5.49      0.68      0.00     82.42
04:36:42 PM IST     all     15.48      0.00      7.53      0.60      0.00     76.39
04:36:43 PM IST     all     11.61      0.00      5.63      0.59      0.00     82.17
04:36:44 PM IST     all     10.90      0.00      5.75      0.59      0.00     82.76
04:36:45 PM IST     all     11.39      0.00      5.86      0.67      0.00     82.08
04:36:46 PM IST     all     10.91      0.00      6.01      0.59      0.00     82.49
04:36:47 PM IST     all     11.35      0.00      5.59      0.59      0.00     82.47
04:36:48 PM IST     all     11.06      0.00      6.00      0.68      0.00     82.26
04:36:49 PM IST     all     11.06      0.00      6.04      0.75      0.00     82.15
04:36:50 PM IST     all     11.35      0.00      5.76      0.68      0.00     82.22
04:36:51 PM IST     all     11.02      0.00      5.42      0.68      0.00     82.88
04:36:52 PM IST     all     10.32      0.00      6.01      0.76      0.00     82.91
04:36:53 PM IST     all     10.74      0.00      5.92      0.76      0.00     82.59
04:36:54 PM IST     all     10.89      0.00      5.65      0.76      0.00     82.70
04:36:55 PM IST     all     11.32      0.00      5.24      0.76      0.00     82.69
04:36:56 PM IST     all     11.41      0.00      5.07      0.68      0.00     82.84
04:36:57 PM IST     all     11.05      0.00      5.73      0.67      0.00     82.55
04:36:58 PM IST     all     11.46      0.00      5.39      0.59      0.00     82.56
04:36:59 PM IST     all     11.46      0.00      5.81      0.59      0.00     82.14
04:37:00 PM IST     all     11.81      0.08      5.65      0.68      0.00     81.77
04:37:01 PM IST     all     11.25      0.00      5.33      0.76      0.00     82.66
04:37:02 PM IST     all     10.77      0.00      5.77      0.59      0.00     82.87
04:37:03 PM IST     all     11.52      0.00      6.18      0.58      0.00     81.72
04:37:04 PM IST     all     10.85      0.00      5.93      0.76      0.00     82.46
04:37:05 PM IST     all     11.24      0.00      5.87      0.76      0.00     82.13
04:37:06 PM IST     all     10.74      0.00      5.75      0.68      0.00     82.83
04:37:07 PM IST     all     10.01      0.00      6.02      0.76      0.00     83.21
04:37:08 PM IST     all     10.36      0.00      6.45      0.59      0.00     82.60
04:37:09 PM IST     all     10.77      0.00      5.89      0.84      0.00     82.49
04:37:10 PM IST     all     10.64      0.00      5.53      0.68      0.00     83.15
04:37:11 PM IST     all     10.97      0.00      5.02      0.77      0.00     83.25
04:37:12 PM IST     all     11.53      0.00      5.30      0.76      0.00     82.41
04:37:13 PM IST     all      9.85      0.00      6.54      0.68      0.00     82.94
04:37:14 PM IST     all     11.09      0.00      5.17      0.68      0.00     83.07
04:37:15 PM IST     all     10.61      0.00      6.66      1.01      0.00     81.72
04:37:16 PM IST     all     11.05      0.00      5.91      0.76      0.00     82.28
04:37:17 PM IST     all     11.75      0.00      5.33      0.59      0.00     82.33
04:37:18 PM IST     all     10.74      0.00      5.29      0.60      0.00     83.38
04:37:19 PM IST     all     11.89      0.08      5.56      0.67      0.00     81.79
04:37:20 PM IST     all     10.61      0.00      5.60      0.68      0.00     83.11
04:37:21 PM IST     all     10.87      0.00      5.52      0.68      0.00     82.94
04:37:22 PM IST     all     11.06      0.00      6.04      0.75      0.00     82.15
04:37:23 PM IST     all     11.23      0.00      5.11      0.60      0.00     83.06
04:37:24 PM IST     all     11.41      0.00      5.62      0.67      0.00     82.30
04:37:25 PM IST     all     10.68      0.00      5.68      0.68      0.00     82.97
04:37:26 PM IST     all     13.32      0.00      5.77      0.76      0.00     80.15
04:37:27 PM IST     all     11.68      0.00      5.63      0.84      0.00     81.85
04:37:28 PM IST     all     11.45      0.00      5.56      0.76      0.00     82.24
04:37:29 PM IST     all     14.48      0.00      6.35      1.02      0.00     78.15
04:37:30 PM IST     all     28.06      0.09      8.25      1.36      0.00     62.24
04:37:31 PM IST     all     18.78      0.00      6.68      0.34      0.00     74.20
04:37:32 PM IST     all     20.39      0.00      6.06      0.60      0.00     72.95
04:37:33 PM IST     all     19.17      0.00      6.19      0.76      0.00     73.88
04:37:34 PM IST     all     13.35      0.00      6.97      0.77      0.00     78.91
04:37:35 PM IST     all     12.55      0.00      6.57      0.84      0.00     80.03
04:37:36 PM IST     all     12.21      0.00      6.02      0.93      0.00     80.83
04:37:37 PM IST     all     15.05      0.00      7.06      1.45      0.00     76.45
04:37:38 PM IST     all     12.69      0.00      6.47      0.59      0.00     80.25
04:37:39 PM IST     all     19.45      0.00      8.62      0.85      0.00     71.08
04:37:40 PM IST     all     32.74      0.00     10.46      0.84      0.00     55.95
04:37:41 PM IST     all     25.06      0.00      8.33      1.29      0.00     65.32
04:37:42 PM IST     all     18.07      0.00      7.26      1.10      0.00     73.56
04:37:43 PM IST     all     14.08      0.00      6.74      0.94      0.00     78.24
04:37:44 PM IST     all     16.07      0.00      7.23      1.28      0.00     75.43
04:37:45 PM IST     all     19.26      0.00      7.99      0.84      0.00     71.91
04:37:46 PM IST     all     17.87      0.00      6.81      1.02      0.00     74.30
04:37:47 PM IST     all     15.78      0.00      7.09      1.01      0.00     76.12
04:37:48 PM IST     all     16.86      0.00      7.47      0.84      0.00     74.83
04:37:49 PM IST     all     14.67      0.00      6.83      0.93      0.00     77.57
04:37:50 PM IST     all     11.11      0.00      5.81      0.68      0.00     82.39
04:37:51 PM IST     all     11.37      0.00      6.49      0.67      0.00     81.47
04:37:52 PM IST     all     10.98      0.00      6.13      0.51      0.00     82.38
04:37:53 PM IST     all     11.50      0.00      6.17      0.92      0.00     81.42
04:37:54 PM IST     all     11.05      0.00      6.66      0.67      0.00     81.62
04:37:55 PM IST     all     10.66      0.00      6.31      0.60      0.00     82.44
04:37:56 PM IST     all     11.75      0.00      6.59      0.68      0.00     80.98
04:37:57 PM IST     all     12.26      0.00      5.96      0.76      0.00     81.02
04:37:58 PM IST     all     10.79      0.00      6.41      0.76      0.00     82.04
04:37:59 PM IST     all     11.94      0.00      5.30      0.67      0.00     82.09
04:38:00 PM IST     all     13.40      0.00      5.56      0.93      0.00     80.12
04:38:01 PM IST     all     10.86      0.00      4.75      1.61      0.00     82.78
04:38:02 PM IST     all      3.93      0.00      1.34      7.94      0.00     86.80
04:38:03 PM IST     all      1.68      0.00      1.01      7.75      0.00     89.55
04:38:04 PM IST     all      2.77      0.00      1.01      8.24      0.00     87.98
04:38:05 PM IST     all      7.99      0.00      1.35      8.92      0.00     81.75
04:38:06 PM IST     all      3.09      0.00      1.59      7.86      0.00     87.46
04:38:07 PM IST     all      4.43      0.00      1.09      7.86      0.00     86.62
04:38:08 PM IST     all      2.62      0.00      1.01     10.65      0.00     85.71
04:38:09 PM IST     all      3.44      0.00      1.01     11.74      0.00     83.81
04:38:10 PM IST     all      2.85      0.00      0.92      8.87      0.00     87.36
04:38:11 PM IST     all      4.18      0.00      1.67      9.71      0.00     84.44
04:38:12 PM IST     all     15.62      0.00      7.43      1.10      0.00     75.84
04:38:13 PM IST     all     21.14      0.00      7.72      0.67      0.00     70.47
04:38:14 PM IST     all     12.48      0.00      6.03      0.59      0.00     80.90
04:38:15 PM IST     all     10.46      0.00      5.61      1.02      0.00     82.91
04:38:16 PM IST     all     11.92      0.00      6.09      0.68      0.00     81.32
04:38:17 PM IST     all     12.66      0.00      6.24      0.76      0.00     80.34
04:38:18 PM IST     all     11.38      0.00      6.83      0.67      0.00     81.11
04:38:19 PM IST     all     13.89      0.00      6.10      0.68      0.00     79.34
04:38:20 PM IST     all     11.62      0.00      6.90      0.67      0.00     80.81
04:38:21 PM IST     all     21.12      0.09      8.60      1.87      0.00     68.31
04:38:22 PM IST     all     17.37      0.00      6.69      0.59      0.00     75.34
04:38:23 PM IST     all     15.57      0.51      7.49      1.11      0.00     75.32
04:38:24 PM IST     all     12.57      0.00      6.20      0.93      0.00     80.29
04:38:25 PM IST     all     16.78      0.00      6.88      1.09      0.00     75.25
04:38:26 PM IST     all     13.60      0.00      6.07      0.26      0.00     80.07
04:38:27 PM IST     all     12.77      0.00      6.77      0.85      0.00     79.61
04:38:28 PM IST     all     10.70      0.00      5.69      0.85      0.00     82.77
04:38:29 PM IST     all     12.68      0.00      6.72      0.59      0.00     80.02
04:38:30 PM IST     all     12.71      0.00      6.53      0.59      0.00     80.17
