procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0 935532 360828 114416 4240168    0    0     0  6184 30668 185694 12  7 81  0  0  0
 6  1 935532 361396 114416 4240320    0    0     0  6184 31904 188020 13  6 80  0  0  0
 6  1 935532 360236 114416 4240336    0    0     0  6604 31839 187990 12  7 81  0  0  0
 9  0 935532 361320 114416 4240188    0    0     0  6016 31163 187525 13  6 81  0  0  0
12  0 935532 360084 114432 4240756    0    0     0  6252 32586 189158 13  6 81  0  0  0
14  0 935532 364592 114432 4240720    0    0     0  6160 32751 188202 12  7 81  0  0  0
 2  1 935532 367712 114448 4240288    0    0     0  6392 30579 183315 13  7 80  0  0  0
 8  1 935532 364556 114448 4240296    0    0     0  6520 30945 188219 12  7 81  0  0  0
 8  1 935532 362728 114448 4240304    0    0     0  6288 31670 187024 12  7 81  0  0  0
 9  1 935532 363776 114456 4240304    0    0     0  6264 31707 187631 13  6 81  0  0  0
 9  0 935532 364344 114456 4240524    0    0     0  6392 31405 187227 13  7 80  0  0  0
11  0 935532 365624 114464 4240568    0    0     8  6396 30687 186110 13  7 80  0  0  0
11  0 935532 364852 114464 4240612    0    0     0  6328 31310 186780 12  7 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  1 935532 358260 114464 4240620    0    0     0  6328 32118 187931 12  6 81  0  0  0
 2  0 935532 357016 114472 4240536    0    0     0  6336 31775 187065 13  7 80  0  0  0
10  0 935532 356172 114472 4240680    0    0     0  6392 32064 189139 12  7 80  0  0  0
12  0 935532 356668 114480 4240696    0    0     0  6084 30098 185007 12  6 81  0  0  0
 9  1 935532 358756 114480 4240716    0    0     0  6152 32015 187387 13  7 81  0  0  0
11  0 935532 359784 114480 4240568    0    0     0  6176 31141 185113 13  7 80  0  0  0
11  0 935532 357936 114504 4240568    0    0     0  6388 31802 187300 13  7 81  0  0  0
 9  0 935532 358276 114504 4240584    0    0     0  6112 30118 184654 12  7 81  0  0  0
12  0 935532 356160 114504 4240592    0    0     0  6264 32228 187785 12  6 81  0  0  0
11  0 935532 350580 114504 4241148    0    0     0  6288 32461 188271 13  7 80  0  0  0
12  0 935532 352364 114504 4241156    0    0     0  6208 32127 189824 12  7 81  0  0  0
 9  1 935532 354328 114520 4241396    0    0     0  6380 30821 185599 12  7 80  0  0  0
11  1 935532 359356 114520 4240940    0    0     0  6280 31410 187626 13  6 81  0  0  0
11  0 935532 356488 114520 4240948    0    0     0  6320 30681 186030 12  7 81  0  0  0
 9  0 935532 354876 114520 4240956    0    0     0  6232 30471 185691 13  6 81  0  0  0
10  0 935532 347376 114520 4240808    0    0     0  5752 28302 168502 14  5 82  0  0  0
12  1 935532 352156 114536 4240808    0    0     0  6440 30443 185610 12  7 82  0  0  0
10  0 935532 354176 114536 4241016    0    0     0  6072 31919 187919 14  6 80  0  0  0
11  0 935532 353904 114536 4241024    0    0     0  6104 31412 188541 12  7 81  0  0  0
10  2 935532 356152 114544 4241016    0    0     0  6436 32121 187838 13  6 81  0  0  0
11  0 935532 357900 114560 4241036    0    0     0  6476 32565 189402 13  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0 935532 351652 114568 4241052    0    0     0  6412 31586 187317 12  7 81  0  0  0
 7  1 935532 348656 114568 4241096    0    0     0  6312 31896 187948 13  6 81  0  0  0
12  0 935532 346756 114568 4241104    0    0     0  6448 32363 188151 12  7 81  0  0  0
 8  0 935532 347184 114568 4241304    0    0     0  6548 31155 186574 13  6 80  0  0  0
12  0 935532 346748 114576 4241240    0    0     0  6632 32616 189064 13  6 80  0  0  0
12  0 935532 381864 114440 4237184    0    0     0  6352 32252 188916 13  7 80  0  0  0
 7  1 935532 379136 114464 4237168    0    0     0  6436 30416 185533 13  6 81  0  0  0
10  0 935532 376592 114464 4237428    0    0     0  6304 30098 183784 13  7 80  0  0  0
10  1 935532 374072 114464 4237428    0    0     0  6184 30514 185541 13  6 81  0  0  0
 8  1 935532 372420 114464 4237284    0    0     0  6372 30533 185778 12  7 81  0  0  0
10  0 935532 371352 114464 4237292    0    0     0  6484 32145 188045 12  7 81  0  0  0
11  1 935532 372848 114480 4237228    0    0     0  6036 31707 187623 13  7 80  0  0  0
 6  0 935532 366848 114496 4237248    0    0     0  6288 31432 186588 13  6 81  0  0  0
10  0 935532 367300 114496 4237200    0    0     0  6024 32953 191000 12  7 81  0  0  0
 8  0 935532 365616 114496 4237208    0    0     0  6336 31666 186887 13  6 81  0  0  0
10  0 935532 363272 114496 4237228    0    0     0  6304 28818 183935 12  7 81  0  0  0
10  0 935532 360080 114504 4237236    0    0     0  6340 31574 186600 12  7 81  0  0  0
 5  1 935532 361668 114512 4237444    0    0     0  6336 29376 184191 13  7 80  0  0  0
11  0 935532 359472 114568 4237956    0    0     0  9248 30760 185994 12  7 81  0  0  0
 2  0 935532 360420 114568 4237956    0    0     0  9208 31023 186585 13  7 80  0  0  0
 1  0 935532 360888 114584 4237956    0    0     0  6912 30310 185801 13  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1 935532 357820 114584 4238192    0    0     0  6512 31604 187974 13  6 80  0  0  0
11  0 935532 356224 114584 4238532    0    0     0  6280 30575 185568 13  7 81  0  0  0
 8  1 935532 353628 114592 4238536    0    0     0  6436 30081 183698 13  7 81  0  0  0
11  1 935532 357688 114592 4237912    0    0     0  6288 32002 187285 12  7 80  0  0  0
11  0 935532 356544 114608 4237944    0    0     0  6428 31893 187918 13  6 81  0  0  0
10  0 935532 356564 114608 4238008    0    0     0  6192 32314 188416 13  6 81  0  0  0
11  0 935532 354768 114608 4238104    0    0     0  6400 32214 187334 13  6 81  0  0  0
12  0 935532 354452 114620 4238128    0    0     0  6204 30832 185910 13  6 81  0  0  0
13  0 935532 356848 114620 4238284    0    0     0  6376 32412 189400 13  7 80  0  0  0
10  1 935532 356048 114628 4238592    0    0     0  6656 30798 186619 13  7 80  0  0  0
12  0 935532 355320 114628 4238520    0    0     0  6112 30603 186761 13  6 81  0  0  0
10  0 935532 354544 114628 4238320    0    0     0  6176 32382 188371 13  7 80  0  0  0
12  0 935532 353656 114636 4238320    0    0     0  6264 29352 184264 12  7 81  0  0  0
12  1 935532 345588 114636 4238208    0    0     0  6564 31372 186274 12  7 81  0  0  0
 9  1 935532 384364 114568 4234440    0    0     0  6412 31125 187045 13  7 81  0  0  0
10  0 935532 377684 114568 4234256    0    0     0  6320 32355 188819 13  6 81  0  0  0
10  0 935532 368692 114568 4234224    0    0     8  6512 32523 190282 13  7 80  0  0  0
11  0 935532 367604 114592 4234208    0    0     0  6196 31519 187802 12  7 81  0  0  0
 8  1 935532 363320 114592 4234236    0    0     0  6088 31192 186488 13  6 81  0  0  0
11  0 935532 361952 114592 4234240    0    0     0  7008 31110 186814 12  7 81  0  0  0
11  0 935532 359476 114592 4234196    0    0     0  6308 32026 188357 14  6 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  1 935532 358728 114592 4234272    0    0     0  4488 24693 143821  9  5 83  2  0  0
 0  2 935532 356052 114608 4234456    0    0     0   836 8160 43902  3  2 88  7  0  0
 0  1 935532 356676 114608 4234464    0    0     0   488 7726 42529  2  1 89  7  0  0
 0  1 935532 353568 114608 4234380    0    0     0   544 9030 50677  3  2 89  7  0  0
 0  1 936044 387724 111440 4229336    0  388     0  1412 8452 45897  3  2 89  7  0  0
 2  1 936044 380992 111440 4230000    0    0     0   536 8643 47316  3  1 89  7  0  0
 1  2 936044 378816 111456 4230048    0    0     0   596 8375 45082  3  1 89  7  0  0
 0  1 936044 377552 111456 4230056    0    0     0   512 8561 46486  2  2 89  7  0  0
 0  1 936044 372372 111456 4229456    0    0     0   784 8750 46912  3  1 89  7  0  0
 0  1 936044 370076 111456 4229352    0    0     0   528 8655 45831  3  1 89  7  0  0
 0  1 936044 368152 111472 4229356    0    0     0   876 8351 46029  3  1 88  8  0  0
 0  1 936044 368128 111480 4229360    0    0     0   652 8656 48452  3  1 89  7  0  0
 0  1 936044 366712 111480 4229544    0    0     0   504 8935 47739  4  1 89  6  0  0
 0  1 936044 366256 111480 4229608    0    0     0   496 8415 45571  2  1 89  7  0  0
 9  1 936044 364940 111480 4229608    0    0     0  5968 27581 173946 12  7 81  1  0  0
10  0 936044 362196 111488 4229640    0    0     0  6552 30230 185248 12  7 81  0  0  0
 8  0 936044 363188 111496 4229640    0    0     0  6180 31084 186367 13  6 80  0  0  0
 9  0 936044 363148 111496 4229648    0    0     0  6744 31048 186469 13  7 80  0  0  0
 7  1 936044 365424 111496 4229496    0    0     0  6384 31803 188320 13  7 80  0  0  0
10  0 936044 368640 111496 4229508    0    0     0  6136 31561 189048 13  7 80  0  0  0
12  0 936044 367852 111504 4229516    0    0     0  6492 30142 184747 12  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0 936044 369168 111512 4229524    0    0     0  6148 31953 187921 12  7 80  0  0  0
11  1 936044 368076 111512 4229532    0    0     0  6248 32425 187318 12  7 81  0  0  0
10  0 936044 364264 111528 4229540    0    0     0  6464 32632 188182 13  6 81  0  0  0
10  1 936044 363800 111544 4229548    0    0     0  6492 30018 185907 12  6 81  0  0  0
10  1 936044 363756 111544 4229572    0    0     0  6024 29193 184986 13  7 80  0  0  0
 7  0 936044 344188 111552 4229644    0    0     0  6364 31118 186456 13  6 81  0  0  0
12  0 936044 348096 111552 4229844    0    0     0  6592 32779 189415 13  6 81  0  0  0
 7  1 936044 347404 111552 4229860    0    0     0  6356 31437 187343 13  7 80  0  0  0
 8  0 936044 345048 111560 4229860    0    0     0  6772 32551 188721 13  6 81  0  0  0
10  0 936044 345596 111560 4229644    0    0     0  6472 31951 188146 12  7 81  0  0  0
11  0 936044 356812 111568 4229828    0    0     0  5788 29438 166736 29  6 65  0  0  0
11  0 936044 357884 111568 4229836    0    0     0  6304 31682 186957 12  6 81  0  0  0
10  0 936044 356088 111568 4230024    0    0     0  6440 31890 188060 13  6 81  0  0  0
 6  1 936044 356888 111576 4229876    0    0     0  6252 31475 187506 12  7 81  0  0  0
 9  0 936044 354548 111576 4229772    0    0     0  6356 32723 189547 13  7 81  0  0  0
11  0 936044 355056 111600 4230312    0    0     0  6584 31326 186942 12  7 81  0  0  0
11  0 936044 354920 111600 4230336    0    0     0  5944 30701 186740 13  6 81  0  0  0
 9  1 936044 355112 111616 4229984    0    0     0  6092 32362 189055 13  7 80  0  0  0
11  0 936044 355668 111616 4230092    0    0     0  6120 31986 188073 12  7 81  0  0  0
14  1 936044 356164 111616 4230100    0    0     0  6464 31565 187415 13  7 80  0  0  0
 8  0 936044 356952 111624 4230196    0    0     0  6272 32154 188170 13  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
10  0 936044 355368 111624 4230196    0    0     0  6168 31380 187645 12  6 81  0  0  0
 8  0 936044 354880 111632 4230284    0    0     0  6480 30475 187534 13  6 80  0  0  0
10  0 936044 353436 111632 4230264    0    0     0  6128 30779 185695 12  7 81  0  0  0
 9  1 936044 352644 111632 4230288    0    0     0  6312 32112 188330 12  7 81  0  0  0
12  0 936044 354208 111640 4230300    0    0     0  6660 30476 186399 12  7 81  0  0  0
10  0 936044 355112 111640 4230536    0    0     0  6104 30573 186303 12  7 80  0  0  0
11  0 936044 359376 111648 4230652    0    0     0  6136 31802 187686 13  7 80  0  0  0
13  0 936044 358552 111664 4230644    0    0     0  6412 32197 187814 13  7 80  0  0  0
12  0 936044 329176 111672 4261276    0    0     0  6048 32944 187108 16  6 75  3  0  0
11  0 936044 330684 111680 4260480    0    0     0  5912 31819 187766 14  6 76  4  0  0
12  2 936044 330780 111680 4260300    0    0     0  6056 30376 182281 12  7 78  3  0  0
10  0 936044 330080 111680 4260884    0    0     0  6336 29625 182825 12  7 78  3  0  0
13  1 936044 327312 111684 4260252    0    0     0  6036 30305 184331 13  6 78  2  0  0
 8  3 936044 327620 111696 4260212    0    0     8  6132 30784 184839 12  7 79  2  0  0
 9  1 936044 304056 111704 4260528    0    0     0  6328 31141 186258 13  7 79  2  0  0
 3  1 936044 322056 111704 4260748    0    0     0  6152 31515 188405 12  7 80  1  0  0
10  0 936044 322428 111704 4260776    0    0     0  6296 31484 189315 13  6 80  1  0  0
 7  1 936044 327376 111704 4260488    0    0     0  6624 29581 186610 13  7 80  0  0  0
10  1 936044 314732 111744 4268828    0    0     0  6776 32346 188074 18  7 75  0  0  0
 8  1 936044 315748 111752 4268828    0    0     0  6304 29931 186244 12  7 81  0  0  0
11  0 936044 330872 111760 4245980    0    0     0  6632 31285 187272 13  7 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1 936044 310308 111776 4263812    0    0     0  6372 31061 188214 14  6 80  0  0  0
 8  0 936044 308440 111776 4263804    0    0     0  6420 32014 188982 13  6 80  0  0  0
11  0 936556 365716 108228 4259132    0  436     0  6904 31169 187696 12  7 81  0  0  0
 9  0 936556 368016 108236 4259148    0    0     0  6276 31176 187964 12  6 81  0  0  0
 9  1 936556 364796 108236 4259148    0    0     0  6152 31100 189545 13  6 81  0  0  0
11  0 936556 362140 108244 4238592    0    0     0  6296 29297 185939 13  6 81  0  0  0
 9  1 936556 332356 108244 4266456    0    0     0  6592 31737 188328 13  6 81  0  0  0
12  0 936556 293624 108244 4300000    0    0     0  6336 31517 187820 13  6 80  0  0  0
12  0 936556 300496 108252 4300008    0    0     0  6640 29673 186395 13  7 80  0  0  0
10  0 936556 300276 108252 4300016    0    0     0  5992 28042 169570 12  6 82  0  0  0
 8  1 936556 300144 108260 4300028    0    0     0  6320 30669 187048 12  6 82  0  0  0
12  0 936556 300592 108260 4300048    0    0     0  6168 30041 187659 12  7 81  0  0  0
 7  1 936556 292712 108260 4300056    0    0     0  6544 31165 188962 13  6 81  0  0  0
12  1 936556 292960 108284 4300064    0    0     0  6428 31676 189032 13  6 81  0  0  0
10  1 936556 286640 108284 4300064    0    0     0  6104 30870 188159 12  7 81  0  0  0
 8  1 936556 289036 108284 4300072    0    0     0  6616 29566 185678 12  7 81  0  0  0
10  1 936556 290472 108284 4300088    0    0     0  6208 31603 188833 12  7 81  0  0  0
 9  0 936556 291332 108284 4300088    0    0     0  6760 31794 189304 12  6 81  0  0  0
12  0 936556 291516 108300 4300100    0    0     0  6500 31498 189361 12  7 81  0  0  0
10  0 936556 292536 108300 4300108    0    0     0  6192 29669 186429 13  6 81  0  0  0
 9  0 936556 293156 108300 4300108    0    0     0  6288 30752 188539 12  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1 936556 293992 108316 4300116    0    0     0  6500 31590 188947 12  6 82  0  0  0
12  0 936556 293824 108328 4300128    0    0     0  6584 31342 188819 12  7 81  0  0  0
12  0 936812 319948 104572 4299736    0  104     0  6556 32121 189228 13  6 81  0  0  0
 9  0 936812 319700 104572 4299752    0    0     0  6232 31672 188110 12  7 81  0  0  0
10  1 936812 318080 104572 4299760    0    0     0  6656 31048 187343 13  6 81  0  0  0
10  0 936812 317640 104592 4299772    0    0     0  6556 31184 188079 12  6 81  0  0  0
10  0 936812 316596 104592 4299772    0    0     0  6360 29207 186171 12  6 81  0  0  0
12  1 936812 316340 104600 4299784    0    0     0  6564 31557 189569 13  6 81  0  0  0
10  0 936812 292304 104600 4299792    0    0     0  6560 30084 184399 12  7 81  0  0  0
10  1 936812 252168 104600 4299792    0    0     0  6184 30505 187263 12  7 81  0  0  0
13  0 936812 260488 104608 4299800    0    0     0  6372 32024 188578 12  7 81  0  0  0
11  1 936812 296076 104608 4258144    0    0     0  6088 30180 187448 13  6 81  0  0  0
10  1 936812 297936 104616 4258084    0    0     0  6204 31464 188754 13  6 81  0  0  0
 8  0 936812 316732 104616 4237872    0    0     0  6784 30488 186102 12  7 81  0  0  0
 9  0 936812 325568 104632 4237884    0    0     0  6412 31133 188619 12  7 81  0  0  0
12  0 936812 327020 104632 4237892    0    0     0  6320 30057 187974 13  6 81  0  0  0
 5  1 936812 332148 104632 4237892    0    0     0  6488 29370 184687 13  6 81  0  0  0
 9  0 936812 335628 104640 4237900    0    0     0  6508 30885 187246 12  6 81  0  0  0
11  0 936812 337156 104640 4237912    0    0     0  6452 31197 187568 13  6 80  0  0  0
 7  0 936812 340864 104656 4237912    0    0     0  6392 30355 186751 13  6 81  0  0  0
11  0 936812 342776 104656 4237924    0    0     0  6544 30626 186664 13  6 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0 936812 342832 104656 4237932    0    0     0  6268 31358 188865 13  7 81  0  0  0
11  0 936812 344032 104664 4237924    0    0     0  6508 31660 188395 12  7 81  0  0  0
12  0 936812 318612 104664 4258420    0    0     0  6496 31630 189680 12  7 81  0  0  0
 9  1 936812 323616 104672 4258308    0    0     0  6060 31677 188185 13  7 80  0  0  0
10  0 936812 323176 104672 4258436    0    0     0  6112 30259 186597 12  6 81  0  0  0
11  0 936812 322736 104672 4258444    0    0     0  6416 30127 186083 12  7 80  0  0  0
 8  1 936812 323008 104680 4258444    0    0     0  6368 30770 187112 12  6 81  0  0  0
11  0 936812 323096 104680 4258464    0    0     0  6280 31801 187411 13  6 81  0  0  0
 9  1 936812 322996 104688 4258456    0    0     0  6368 30964 187456 12  7 81  0  0  0
 9  1 936812 323288 104688 4258476    0    0     0  6520 31957 189588 12  6 81  0  0  0
 9  0 936812 323396 104688 4258492    0    0     8  6416 32317 189654 12  7 81  0  0  0
12  0 936812 323004 104716 4258484    0    0     0  6500 31964 189541 12  7 81  0  0  0
12  1 936812 322904 105092 4258356    0    0     0  7356 30726 186594 12  6 81  1  0  0
 7  1 936812 325832 105100 4255412    0    0     0  6124 31389 188474 13  6 81  0  0  0
11  1 936812 288372 105100 4282656    0    0     0  6160 34824 192576 14  7 79  0  0  0
 8  1 936812 262256 105100 4302144    0    0     0  6168 32499 191160 15  7 78  0  0  0
13  0 936812 266400 105108 4294336    0    0     0  6340 31272 187931 13  6 81  0  0  0
11  0 936812 271100 105116 4291260    0    0     0  6280 30861 187174 12  7 81  0  0  0
 9  1 936812 271300 105116 4291268    0    0     0  6532 30079 187332 12  7 81  0  0  0
12  0 936812 271200 105116 4291268    0    0     0  6076 29369 185460 12  6 82  0  0  0
 1  1 936812 284788 105116 4268676    0    0     0  6096 30931 184246 12  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1 936812 284908 105128 4268676    0    0     0   692 9767 56053  3  2 89  7  0  0
 0  1 936812 284780 105128 4268676    0    0     0   496 8268 45241  2  1 90  7  0  0
 0  1 936812 290380 105136 4268680    0    0     0   516 7495 38894  2  1 89  8  0  0
 0  1 936812 290952 105152 4268680    0    0     0   624 9470 54214  3  2 88  7  0  0
 1  1 936812 293192 105152 4268680    0    0     0   536 7850 43257  2  1 90  7  0  0
 0  1 936812 294104 105152 4268684    0    0     0   512 8411 46606  2  1 90  7  0  0
 0  1 936812 295432 105152 4268724    0    0    16   544 8271 43423  3  1 90  6  0  0
 0  1 936812 296368 105160 4268724    0    0     0   840 8060 43626  3  1 89  8  0  0
 0  1 936812 296848 105168 4268724    0    0     0   572 8407 46595  2  2 89  7  0  0
 0  1 936812 297044 105168 4268724    0    0     0   536 8619 48560  3  1 89  7  0  0
 0  1 936812 299416 105168 4268728    0    0     0   624 8717 47341  3  1 89  7  0  0
 0  1 936812 299480 105168 4268732    0    0     0   632 8593 46580  2  2 89  7  0  0
 0  1 936812 299804 105176 4268736    0    0     0   552 8343 45998  3  1 89  7  0  0
 9  1 936812 299672 105184 4268736    0    0     0  1852 14553 84039  5  2 87  5  0  0
12  0 936812 299212 105184 4268736    0    0     0  6416 31304 187112 12  7 82  0  0  0
 9  1 936812 301348 105184 4268736    0    0     0  6504 32459 188218 12  7 81  0  0  0
11  0 936812 301092 105200 4268736    0    0     0  6280 30575 185481 13  7 81  0  0  0
 5  1 936812 301028 105208 4268740    0    0     0  6340 30261 186501 12  6 81  0  0  0
 9  0 936812 300996 105224 4268772    0    0     0  6500 32318 188733 11  7 81  0  0  0
10  0 936812 300932 105224 4268744    0    0     0  6312 31407 186868 12  7 81  0  0  0
12  0 936812 300868 105224 4268744    0    0     0  6288 30879 187049 12  7 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 9  0 936812 299044 105224 4268744    0    0     0  6200 31194 187831 12  7 81  0  0  0
 9  1 936812 298980 105232 4268744    0    0     0  6348 31878 188166 12  6 81  0  0  0
10  0 936812 283932 105244 4268732    0    0     0  6248 31118 185753 12  7 81  0  0  0
 9  0 936812 284300 105244 4268748    0    0     0  6208 30737 186925 12  6 82  0  0  0
11  0 936812 284236 105244 4268756    0    0     0  6032 32502 189490 12  7 81  0  0  0
 6  0 936812 284044 105244 4268756    0    0     0  6264 29093 183012 12  7 81  0  0  0
11  0 936812 283984 105252 4268756    0    0     0  6396 29393 185019 12  7 81  0  0  0
12  0 936812 283480 105260 4268748    0    0     0  6328 30953 186456 12  7 81  0  0  0
 8  1 936812 283448 105260 4268760    0    0     0  6224 30963 187381 13  6 80  0  0  0
13  0 936812 283384 105276 4268760    0    0     0  6224 31587 187601 12  7 81  0  0  0
 1  1 936812 281236 105276 4268760    0    0     0  6384 30855 186992 12  6 81  0  0  0
11  0 936812 281428 105300 4268760    0    0     0  6320 31408 187352 12  7 81  0  0  0
12  0 936812 281396 105300 4268764    0    0     0  6072 32020 188609 12  7 81  0  0  0
 8  1 936812 281332 105300 4268764    0    0     0  6232 29101 184365 12  6 81  0  0  0
 9  1 936812 281016 105300 4268768    0    0     0  6096 31320 187473 13  6 81  0  0  0
 4  1 936812 280228 105300 4268768    0    0     0  6184 32188 188782 13  6 81  0  0  0
11  0 936812 280200 105316 4268768    0    0     0  6064 31255 189006 12  6 81  0  0  0
11  1 936812 280136 105316 4268768    0    0     0  6184 30918 186889 11  7 81  0  0  0
 7  1 936812 280104 105316 4268772    0    0     0  6248 31585 187887 13  7 81  0  0  0
 9  1 936812 279064 105316 4268776    0    0     0  6176 32379 188142 12  7 81  0  0  0
11  0 936812 302172 105316 4244400    0    0     0  6120 30279 186020 12  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
12  0 936812 303948 105332 4244332    0    0     0  6336 30977 186156 12  7 81  0  0  0
10  0 936812 306056 105348 4244332    0    0     0  6560 31106 186668 13  6 81  0  0  0
11  0 936812 304516 105348 4244332    0    0     0  6224 31000 186803 13  7 80  0  0  0
 8  1 936812 304452 105348 4244332    0    0     0  6352 32050 189996 13  6 81  0  0  0
 9  0 936812 304688 105348 4244332    0    0     0  6344 31624 187174 13  7 81  0  0  0
11  0 936812 305436 105356 4244336    0    0     0  6388 31527 187801 13  6 81  0  0  0
 8  0 936812 307628 105364 4244348    0    0     0  6272 31161 185461 12  7 80  0  0  0
12  1 936812 307716 105364 4244356    0    0     0  6336 30550 186620 12  7 81  0  0  0
 6  1 936812 307676 105364 4244356    0    0     0  6264 31705 187647 13  6 81  0  0  0
11  0 936812 307484 105364 4244368    0    0     0  6232 29885 185301 12  7 81  0  0  0
10  0 936812 307160 105372 4244376    0    0     0  6104 31749 188621 13  6 81  0  0  0
 9  0 936812 309344 105384 4244368    0    0     0  6188 30097 187364 12  7 81  0  0  0
11  0 936812 309056 105384 4244388    0    0     0  6320 32568 189201 13  6 81  0  0  0
 2  1 936812 308420 105384 4244396    0    0     0  6248 31743 187975 13  6 81  0  0  0
11  0 936812 309004 105400 4244408    0    0     0  6384 30215 185749 12  7 81  0  0  0
 4  0 936812 309452 105408 4244412    0    0     0  6364 31511 188062 12  7 81  0  0  0
11  0 936812 309284 105408 4244420    0    0     0  6152 29656 185998 12  6 81  0  0  0
