Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:38:41 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:40:06 PM IST     all     12.91      0.00      7.26      0.09      0.00     79.74
04:40:07 PM IST     all     12.91      0.08      6.37      0.17      0.00     80.46
04:40:08 PM IST     all     12.05      0.00      7.52      0.09      0.00     80.34
04:40:09 PM IST     all     12.52      0.00      6.94      0.17      0.00     80.37
04:40:10 PM IST     all     12.89      0.08      6.79      0.08      0.00     80.15
04:40:11 PM IST     all     12.57      0.00      6.97      0.25      0.00     80.20
04:40:12 PM IST     all     14.04      0.00      6.77      0.17      0.00     79.02
04:40:13 PM IST     all     13.40      0.00      6.23      0.17      0.00     80.20
04:40:14 PM IST     all     12.72      0.00      6.87      0.17      0.00     80.24
04:40:15 PM IST     all     13.57      0.00      5.85      0.08      0.00     80.49
04:40:16 PM IST     all     12.66      0.08      7.17      0.25      0.00     79.83
04:40:17 PM IST     all     13.26      0.00      7.18      0.17      0.00     79.39
04:40:18 PM IST     all     11.79      0.00      6.50      0.26      0.00     81.45
04:40:19 PM IST     all     12.36      0.08      7.54      0.08      0.00     79.93
04:40:20 PM IST     all     13.23      0.00      6.74      0.25      0.00     79.78
04:40:21 PM IST     all     13.96      0.00      6.85      0.17      0.00     79.02
04:40:22 PM IST     all     16.09      0.00      6.21      0.34      0.00     77.36
04:40:23 PM IST     all     13.90      0.00      7.33      0.25      0.00     78.52
04:40:24 PM IST     all     12.73      0.00      6.96      0.25      0.00     80.05
04:40:25 PM IST     all     12.92      0.00      6.55      0.17      0.00     80.36
04:40:26 PM IST     all     12.05      0.00      6.32      0.09      0.00     81.54
04:40:27 PM IST     all     13.34      0.00      6.12      0.08      0.00     80.46
04:40:28 PM IST     all     12.68      0.00      6.89      0.26      0.00     80.17
04:40:29 PM IST     all     11.99      0.00      7.06      0.17      0.00     80.78
04:40:30 PM IST     all     13.61      0.00      6.85      0.51      0.00     79.04
04:40:31 PM IST     all     12.45      0.00      7.28      0.08      0.00     80.19
04:40:32 PM IST     all     13.73      0.00      7.08      0.17      0.00     79.02
04:40:33 PM IST     all     13.74      0.00      5.85      0.25      0.00     80.15
04:40:34 PM IST     all     12.45      0.00      7.11      0.08      0.00     80.36
04:40:35 PM IST     all     13.59      0.00      6.54      0.25      0.00     79.61
04:40:36 PM IST     all     12.91      0.00      7.26      0.34      0.00     79.49
04:40:37 PM IST     all     15.30      0.00      7.09      0.34      0.00     77.26
04:40:38 PM IST     all     14.73      0.00      7.79      1.11      0.00     76.37
04:40:39 PM IST     all     14.27      0.00      7.26      2.09      0.00     76.38
04:40:40 PM IST     all     15.22      0.00      6.80      0.68      0.00     77.30
04:40:41 PM IST     all     12.88      0.09      6.57      0.09      0.00     80.38
04:40:42 PM IST     all     12.30      0.00      5.98      0.17      0.00     81.55
04:40:43 PM IST     all     14.78      0.00      7.52      0.08      0.00     77.62
04:40:44 PM IST     all     13.01      0.00      6.59      0.17      0.00     80.24
04:40:45 PM IST     all     12.05      0.00      7.89      0.17      0.00     79.88
04:40:46 PM IST     all     13.53      0.00      6.55      0.17      0.00     79.75
04:40:47 PM IST     all     12.08      0.00      6.43      0.17      0.00     81.32
04:40:48 PM IST     all     12.64      0.00      6.62      0.17      0.00     80.58
04:40:49 PM IST     all     12.78      0.00      6.39      0.09      0.00     80.75
04:40:50 PM IST     all     12.62      0.00      6.73      0.17      0.00     80.48
04:40:51 PM IST     all     12.53      0.00      6.60      0.17      0.00     80.69
04:40:52 PM IST     all     13.04      0.00      6.44      0.17      0.00     80.36
04:40:53 PM IST     all     12.34      0.00      6.89      0.17      0.00     80.60
04:40:54 PM IST     all     12.52      0.00      6.94      0.25      0.00     80.29
04:40:55 PM IST     all     11.51      0.00      7.33      0.09      0.00     81.07
04:40:56 PM IST     all     13.48      0.00      5.46      0.17      0.00     80.89
04:40:57 PM IST     all     12.61      0.00      6.73      0.17      0.00     80.49
04:40:58 PM IST     all     11.82      0.00      7.11      0.09      0.00     80.99
04:40:59 PM IST     all     11.56      0.00      7.06      0.17      0.00     81.21
04:41:00 PM IST     all     12.93      0.00      6.59      0.17      0.00     80.30
04:41:01 PM IST     all     13.11      0.00      7.23      0.09      0.00     79.57
04:41:02 PM IST     all     12.73      0.00      6.62      0.17      0.00     80.48
04:41:03 PM IST     all     13.23      0.00      6.36      0.08      0.00     80.32
04:41:04 PM IST     all     11.77      0.00      7.62      0.25      0.00     80.36
04:41:05 PM IST     all     12.56      0.00      6.58      0.17      0.00     80.68
04:41:06 PM IST     all     13.11      0.00      5.79      0.09      0.00     81.02
04:41:07 PM IST     all     11.95      0.00      7.17      0.17      0.00     80.72
04:41:08 PM IST     all     13.06      0.00      6.36      0.08      0.00     80.49
04:41:09 PM IST     all     12.71      0.00      6.06      0.26      0.00     80.97
04:41:10 PM IST     all     13.14      0.00      7.34      0.09      0.00     79.44
04:41:11 PM IST     all     12.16      0.00      6.89      0.17      0.00     80.78
04:41:12 PM IST     all     13.05      0.00      6.19      0.25      0.00     80.51
04:41:13 PM IST     all     14.03      0.00      6.93      0.17      0.00     78.87
04:41:14 PM IST     all     13.44      0.00      6.55      0.09      0.00     79.93
