timestamp,workload,threads,duration_s,total_requests,successful,errors,throughput_rps,avg_ms,p50_ms,p90_ms,p99_ms
2025-11-23T16:43:43+05:30,getput,10,300,4133696,4133696,0,13778.986667,0.725383,0.572715,1.637071,2.989654
