Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

03:46:52 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:48:17 PM IST     all     14.23      0.00      7.28      0.00      0.00     78.49
03:48:18 PM IST     all     13.26      0.00      6.59      0.00      0.00     80.15
03:48:19 PM IST     all     13.93      0.00      6.63      0.00      0.00     79.44
03:48:20 PM IST     all     13.19      0.00      7.69      0.00      0.00     79.12
03:48:21 PM IST     all     13.65      0.00      6.14      0.00      0.00     80.20
03:48:22 PM IST     all     13.25      0.00      6.67      0.00      0.00     80.09
03:48:23 PM IST     all     14.37      0.00      6.21      0.09      0.00     79.34
03:48:24 PM IST     all     12.66      0.00      7.48      0.00      0.00     79.86
03:48:25 PM IST     all     12.60      0.00      7.23      0.00      0.00     80.17
03:48:26 PM IST     all     13.80      0.00      6.17      0.00      0.00     80.03
03:48:27 PM IST     all     12.86      0.00      7.58      0.00      0.00     79.56
03:48:28 PM IST     all     12.59      0.00      7.31      0.00      0.00     80.10
03:48:29 PM IST     all     13.98      0.00      5.71      0.00      0.00     80.31
03:48:30 PM IST     all     14.53      0.00      6.80      0.17      0.00     78.50
03:48:31 PM IST     all     13.34      0.00      7.56      0.00      0.00     79.10
03:48:32 PM IST     all     13.98      0.00      6.91      0.00      0.00     79.11
03:48:33 PM IST     all     12.56      0.00      7.09      0.00      0.00     80.34
03:48:34 PM IST     all     12.59      0.00      7.19      0.00      0.00     80.22
03:48:35 PM IST     all     13.20      0.00      7.58      0.00      0.00     79.22
03:48:36 PM IST     all     14.69      0.00      7.13      0.26      0.00     77.92
03:48:37 PM IST     all     14.70      0.00      7.61      0.09      0.00     77.61
03:48:38 PM IST     all     14.95      0.00      7.14      0.25      0.00     77.66
03:48:39 PM IST     all     14.35      0.00      7.47      0.25      0.00     77.93
03:48:40 PM IST     all     14.70      0.00      7.22      0.34      0.00     77.74
03:48:41 PM IST     all     13.91      0.00      6.87      0.43      0.00     78.80
03:48:42 PM IST     all     14.43      0.00      7.17      0.34      0.00     78.05
03:48:43 PM IST     all     13.71      0.00      7.58      0.60      0.00     78.11
03:48:44 PM IST     all     14.02      0.00      7.61      0.34      0.00     78.03
03:48:45 PM IST     all     14.40      0.00      7.24      0.26      0.00     78.11
03:48:46 PM IST     all     13.71      0.00      7.67      0.43      0.00     78.19
03:48:47 PM IST     all     14.89      0.00      7.83      0.60      0.00     76.68
03:48:48 PM IST     all     14.27      0.00      7.48      0.34      0.00     77.91
03:48:49 PM IST     all     13.98      0.00      7.16      0.60      0.00     78.26
03:48:50 PM IST     all     14.53      0.00      7.31      0.25      0.00     77.91
03:48:51 PM IST     all     14.05      0.00      7.37      0.43      0.00     78.15
03:48:52 PM IST     all     14.76      0.00      6.79      0.00      0.00     78.46
03:48:53 PM IST     all     13.82      0.00      7.85      0.43      0.00     77.90
03:48:54 PM IST     all     16.05      0.00      7.51      0.51      0.00     75.92
03:48:55 PM IST     all     14.71      0.00      7.01      0.26      0.00     78.02
03:48:56 PM IST     all     13.87      0.00      7.15      0.43      0.00     78.55
03:48:57 PM IST     all     15.71      0.00      5.89      0.60      0.00     77.80
03:48:58 PM IST     all     13.77      0.00      7.61      0.34      0.00     78.27
03:48:59 PM IST     all     14.86      0.00      7.22      0.34      0.00     77.59
03:49:00 PM IST     all     15.69      0.00      7.98      0.17      0.00     76.16
03:49:01 PM IST     all     13.98      0.00      6.95      0.51      0.00     78.56
03:49:02 PM IST     all     14.61      0.00      8.41      0.59      0.00     76.38
03:49:03 PM IST     all     19.43      0.00      7.79      0.60      0.00     72.17
03:49:04 PM IST     all     16.13      0.00      7.35      0.42      0.00     76.10
03:49:05 PM IST     all     16.05      0.00      7.43      0.51      0.00     76.00
03:49:06 PM IST     all     17.26      0.00      6.84      0.43      0.00     75.47
03:49:07 PM IST     all     15.21      0.00      7.90      0.25      0.00     76.64
03:49:08 PM IST     all     17.68      0.00      7.30      0.60      0.00     74.42
03:49:09 PM IST     all     17.04      0.00      7.50      0.43      0.00     75.04
03:49:10 PM IST     all     13.91      0.00      7.76      0.26      0.00     78.07
03:49:11 PM IST     all     17.42      0.00      7.48      0.68      0.00     74.43
03:49:12 PM IST     all     13.91      0.00      7.25      0.08      0.00     78.75
03:49:13 PM IST     all     13.28      0.00      7.19      0.08      0.00     79.44
03:49:14 PM IST     all     13.26      0.00      7.70      0.09      0.00     78.96
03:49:15 PM IST     all     15.12      0.00      7.48      0.25      0.00     77.15
03:49:16 PM IST     all     17.63      0.00      8.14      0.25      0.00     73.98
03:49:17 PM IST     all     14.07      0.00      6.52      0.09      0.00     79.33
03:49:18 PM IST     all     15.47      0.00      7.61      0.42      0.00     76.50
03:49:19 PM IST     all     15.60      0.00      7.76      0.43      0.00     76.21
03:49:20 PM IST     all     14.76      0.00      7.68      0.51      0.00     77.05
03:49:21 PM IST     all     17.71      0.00      7.39      0.34      0.00     74.55
03:49:22 PM IST     all     15.31      0.00      6.79      1.29      0.00     76.61
03:49:23 PM IST     all     19.52      0.00      8.73      0.86      0.00     70.89
03:49:24 PM IST     all     29.80      0.00     11.02      1.02      0.00     58.16
03:49:25 PM IST     all     18.07      0.00      8.39      0.09      0.00     73.46
03:49:26 PM IST     all     15.35      0.00      6.86      0.51      0.00     77.27
03:49:27 PM IST     all     16.69      0.00      7.97      0.42      0.00     74.92
03:49:28 PM IST     all     13.77      0.00      7.57      0.69      0.00     77.97
03:49:29 PM IST     all     15.68      0.00      7.97      0.76      0.00     75.59
03:49:30 PM IST     all     16.09      0.00      7.74      0.43      0.00     75.74
03:49:31 PM IST     all     16.07      0.00      7.13      0.60      0.00     76.20
03:49:32 PM IST     all     22.21      0.00      8.26      0.34      0.00     69.19
03:49:33 PM IST     all     16.69      0.00      7.71      0.59      0.00     75.00
03:49:34 PM IST     all     18.31      0.00      7.58      0.26      0.00     73.85
03:49:35 PM IST     all     14.79      0.00      8.21      0.51      0.00     76.50
03:49:36 PM IST     all     17.43      0.00      7.45      0.51      0.00     74.62
03:49:37 PM IST     all     18.34      0.00      7.59      0.51      0.00     73.55
03:49:38 PM IST     all     17.16      0.00      7.33      0.43      0.00     75.09
03:49:39 PM IST     all     16.25      0.00      8.21      0.43      0.00     75.11
03:49:40 PM IST     all     15.65      0.00      7.45      1.02      0.00     75.89
03:49:41 PM IST     all     16.02      0.00      7.28      0.00      0.00     76.69
03:49:42 PM IST     all     14.26      0.00      7.17      0.00      0.00     78.57
03:49:43 PM IST     all     14.95      0.00      6.20      0.00      0.00     78.84
03:49:44 PM IST     all     13.14      0.00      7.22      0.00      0.00     79.64
03:49:45 PM IST     all     13.74      0.00      7.29      0.17      0.00     78.80
03:49:46 PM IST     all     13.93      0.00      7.44      0.00      0.00     78.63
03:49:47 PM IST     all     15.67      0.00      7.75      0.26      0.00     76.32
03:49:48 PM IST     all     14.24      0.00      7.25      0.09      0.00     78.43
03:49:49 PM IST     all     13.60      0.00      6.84      0.00      0.00     79.56
03:49:50 PM IST     all     14.75      0.00      6.82      0.00      0.00     78.43
03:49:51 PM IST     all     14.67      0.00      7.50      0.08      0.00     77.74
03:49:52 PM IST     all     14.26      0.00      6.92      0.00      0.00     78.82
03:49:53 PM IST     all     13.42      0.08      6.97      0.00      0.00     79.52
03:49:54 PM IST     all     15.37      0.00      7.09      0.00      0.00     77.53
03:49:55 PM IST     all     14.95      0.00      6.97      0.08      0.00     77.99
03:49:56 PM IST     all     13.48      0.00      7.68      0.00      0.00     78.84
03:49:57 PM IST     all     15.68      0.00      6.83      0.00      0.00     77.49
03:49:58 PM IST     all     15.74      0.00      7.19      0.00      0.00     77.07
03:49:59 PM IST     all     14.25      0.00      7.08      0.09      0.00     78.58
03:50:00 PM IST     all     15.69      0.00      6.14      0.00      0.00     78.18
03:50:01 PM IST     all     13.66      0.00      7.09      0.00      0.00     79.25
03:50:02 PM IST     all     14.97      0.00      6.84      0.09      0.00     78.10
03:50:03 PM IST     all     20.68      0.00      7.57      0.26      0.00     71.49
03:50:04 PM IST     all     15.78      0.00      7.72      0.76      0.00     75.74
03:50:05 PM IST     all     18.24      0.00      7.72      0.85      0.00     73.20
03:50:06 PM IST     all     14.35      0.00      6.79      0.17      0.00     78.69
03:50:07 PM IST     all     15.89      0.00      7.31      0.51      0.00     76.30
03:50:08 PM IST     all     14.25      0.00      7.97      0.34      0.00     77.44
03:50:09 PM IST     all     14.77      0.00      7.34      0.26      0.00     77.63
03:50:10 PM IST     all     15.13      0.00      7.18      0.34      0.00     77.35
03:50:11 PM IST     all     14.84      0.00      7.80      0.68      0.00     76.68
03:50:12 PM IST     all     14.44      0.00      7.69      0.51      0.00     77.35
03:50:13 PM IST     all     14.31      0.00      7.03      0.43      0.00     78.23
03:50:14 PM IST     all     14.35      0.00      7.81      0.51      0.00     77.33
03:50:15 PM IST     all     14.62      0.00      7.61      0.34      0.00     77.43
03:50:16 PM IST     all     14.71      0.00      6.97      0.51      0.00     77.81
03:50:17 PM IST     all     14.09      0.00      6.87      0.26      0.00     78.78
03:50:18 PM IST     all     14.72      0.00      7.28      0.51      0.00     77.50
03:50:19 PM IST     all     13.93      0.00      7.82      0.34      0.00     77.91
03:50:20 PM IST     all     15.33      0.00      7.75      0.43      0.00     76.49
03:50:21 PM IST     all     15.64      0.00      6.70      0.26      0.00     77.41
03:50:22 PM IST     all     13.34      0.00      6.88      0.00      0.00     79.78
03:50:23 PM IST     all     12.67      0.00      7.40      0.00      0.00     79.93
03:50:24 PM IST     all     15.38      0.00      5.69      0.00      0.00     78.93
03:50:25 PM IST     all     14.95      0.00      7.56      0.42      0.00     77.06
03:50:26 PM IST     all     16.38      0.00      7.76      0.51      0.00     75.34
03:50:27 PM IST     all     15.08      0.00      6.90      0.00      0.00     78.02
03:50:28 PM IST     all     12.87      0.00      6.99      0.09      0.00     80.05
03:50:29 PM IST     all     13.05      0.00      7.12      0.00      0.00     79.83
03:50:30 PM IST     all     13.54      0.00      7.78      0.00      0.00     78.68
03:50:31 PM IST     all     12.69      0.00      7.61      0.17      0.00     79.53
03:50:32 PM IST     all     13.37      0.00      7.24      0.00      0.00     79.39
03:50:33 PM IST     all     15.50      0.00      8.04      0.25      0.00     76.21
03:50:34 PM IST     all     15.27      0.00      7.00      0.26      0.00     77.47
03:50:35 PM IST     all     13.12      0.00      6.35      0.00      0.00     80.53
03:50:36 PM IST     all     13.43      0.00      7.35      0.08      0.00     79.14
03:50:37 PM IST     all     12.89      0.08      7.21      0.00      0.00     79.81
03:50:38 PM IST     all     14.07      0.00      7.03      0.00      0.00     78.90
03:50:39 PM IST     all     12.43      0.00      7.32      0.09      0.00     80.17
03:50:40 PM IST     all     13.50      0.00      6.62      0.00      0.00     79.88
03:50:41 PM IST     all     14.21      0.00      7.66      0.00      0.00     78.13
03:50:42 PM IST     all     14.80      0.00      8.33      0.09      0.00     76.79
03:50:43 PM IST     all     14.07      0.00      7.08      0.34      0.00     78.52
03:50:44 PM IST     all     14.36      0.00      6.67      0.17      0.00     78.80
03:50:45 PM IST     all     13.52      0.00      7.06      0.09      0.00     79.34
03:50:46 PM IST     all     13.84      0.00      7.59      0.00      0.00     78.57
03:50:47 PM IST     all     17.65      0.00      6.86      0.09      0.00     75.41
03:50:48 PM IST     all     35.21      0.00     13.73      0.26      0.00     50.81
03:50:49 PM IST     all     30.44      0.00     11.71      0.95      0.00     56.90
03:50:50 PM IST     all     17.08      0.00      7.73      0.52      0.00     74.68
03:50:51 PM IST     all     17.57      0.00      7.49      0.60      0.00     74.33
03:50:52 PM IST     all     29.00      0.00     12.56      0.43      0.00     58.00
03:50:53 PM IST     all     27.77      0.00     11.44      0.43      0.00     60.36
03:50:54 PM IST     all     15.94      0.00      6.65      0.09      0.00     77.32
03:50:55 PM IST     all     14.33      0.00      7.89      0.17      0.00     77.61
03:50:56 PM IST     all     13.81      0.00      6.82      0.00      0.00     79.37
03:50:57 PM IST     all     13.79      0.00      7.78      1.02      0.00     77.41
03:50:58 PM IST     all     14.53      0.00      7.26      0.00      0.00     78.21
03:50:59 PM IST     all     13.57      0.00      6.48      0.00      0.00     79.95
03:51:00 PM IST     all     13.20      0.00      7.19      0.00      0.00     79.61
03:51:01 PM IST     all     14.09      0.00      6.75      0.00      0.00     79.16
