timestamp,workload,threads,duration_s,total_requests,successful,errors,throughput_rps,avg_ms,p50_ms,p90_ms,p99_ms
2025-11-23T00:12:04+05:30,getput,200,300,4059322,4059322,0,13531.073333,14.780921,11.578642,31.361851,59.400587
