procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 937996 1477332  84540 3225496    0    0     0    48 22540 126596 16  8 76  0  0  0
 4  0 937996 1478520  84540 3225496    0    0     0     0 22131 126372 16  8 76  0  0  0
 5  0 937996 1478140  84548 3225536    0    0     0    84 22143 126815 17  8 75  0  0  0
 3  0 937996 1478188  84548 3225628    0    0     0     0 22487 128667 16  9 75  0  0  0
 2  0 937996 1479260  84548 3225656    0    0     0    16 22010 125148 16  8 76  0  0  0
 3  0 937996 1397524  84556 3225656    0    0     0    36 21324 121345 15 10 75  0  0  0
 2  0 937996 1448500  84556 3226224    0    0     0     0 23479 126089 16  9 75  0  0  0
 4  0 937996 1451068  84572 3226352    0    0     0   152 22206 126321 16  7 77  0  0  0
 3  0 937996 1448928  84572 3226352    0    0     0     0 22883 127995 16  7 76  0  0  0
 4  0 937996 1448884  84572 3226356    0    0     0     0 22204 125291 16  8 76  0  0  0
 2  0 937996 1448704  84580 3225588    0    0     0    20 23225 130011 16  9 75  0  0  0
 3  0 937996 1450304  84580 3225756    0    0     0    12 22470 127841 16  8 76  0  0  0
 3  0 937996 1449856  84588 3225760    0    0     0   504 22950 128460 15  8 77  0  0  0
 4  0 937996 1447040  84588 3225800    0    0     0     0 22137 124653 16  9 75  0  0  0
 2  0 937996 1446268  84588 3225824    0    0     0     0 22740 127261 16  8 76  0  0  0
 2  0 937996 1444268  84588 3225824    0    0     0     0 22547 127720 15  8 77  0  0  0
 2  0 937996 1448124  84596 3225848    0    0     0    20 23268 129696 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 937996 1448100  84608 3225836    0    0     0   156 22662 126242 17  8 75  0  0  0
 3  0 937996 1448032  84608 3225920    0    0     0     0 22683 127260 15  9 76  0  0  0
 4  0 937996 1456216  84608 3225948    0    0     0     0 22631 126247 17  8 75  0  0  0
 5  0 937996 1453284  84624 3225980    0    0     0    96 21921 124907 15  9 76  0  0  0
 3  0 937996 1451044  84632 3226004    0    0     0    16 22759 127850 15  9 76  0  0  0
 3  0 937996 1452188  84632 3226028    0    0     0    16 21338 123763 16  8 76  0  0  0
 4  0 937996 1429544  84632 3226412    0    0     0     0 22693 125712 15  9 76  0  0  0
 4  0 937996 1434720  84632 3226576    0    0     0     0 22503 126691 16  8 76  0  0  0
 2  0 937996 1433044  84640 3226572    0    0     0    48 23461 130345 15  8 76  0  0  0
 2  0 937996 1432628  84640 3226472    0    0     0     0 21921 126114 16  8 75  0  0  0
 2  0 937996 1434172  84648 3226544    0    0     8    16 21985 126370 15  9 76  0  0  0
 7  0 937996 1435488  84648 3226408    0    0     0    16 22576 127503 16  8 76  0  0  0
 4  0 937996 1437068  84648 3226472    0    0     0     8 23576 129493 16  9 75  0  0  0
 4  0 937996 1435088  84656 3227088    0    0     0    56 22030 125499 16  9 76  0  0  0
 3  0 937996 1434436  84656 3227224    0    0     0     0 21972 124717 15  9 76  0  0  0
 3  0 937996 1432836  84664 3227012    0    0     0    16 22436 126386 16  8 76  0  0  0
 3  0 937996 1432016  84664 3227036    0    0     0     0 23515 129805 16  9 75  0  0  0
 4  0 937996 1432120  84688 3227064    0    0     8   120 23583 130985 17  8 76  0  0  0
 4  0 937996 1430048  84688 3226808    0    0     0     0 23000 128045 15  9 76  0  0  0
 4  0 937996 1429080  84688 3226656    0    0     0     0 21982 125473 16  8 75  0  0  0
 3  0 937996 1427516  84688 3226852    0    0     0     0 22006 124145 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 937996 1425928  84696 3226876    0    0     0    20 22426 126257 16  9 76  0  0  0
 5  0 937996 1427116  84704 3226876    0    0     0    80 22088 125763 16  8 76  0  0  0
 5  0 937996 1426196  84704 3226876    0    0     0    16 22485 127008 16  8 76  0  0  0
 1  0 937996 1426972  84704 3226904    0    0     0    12 21872 125649 16  9 75  0  0  0
 3  0 937996 1428016  84704 3226928    0    0     0     0 23223 128413 16  9 75  0  0  0
 3  0 937996 1428444  84712 3226956    0    0     0   440 22652 127695 16  9 76  0  0  0
 3  0 937996 1426872  84720 3227076    0    0     0    40 22462 126752 16  8 76  0  0  0
 4  0 937996 1322464  84720 3226908    0    0     0     0 24209 121887 16  8 76  0  0  0
 3  0 937996 1373692  84732 3226936    0    0     4   140 22742 126582 16  8 76  0  0  0
 4  0 937996 1374528  84748 3226952    0    0     0   120 22326 127489 16  8 76  0  0  0
 4  0 937996 1377512  84756 3227156    0    0     0   288 22183 125636 16  8 76  0  0  0
 3  0 937996 1378240  84756 3227064    0    0     0     0 22124 126268 16  9 75  0  0  0
 3  0 937996 1381324  84756 3227064    0    0     0     0 21955 124484 17  7 75  0  0  0
 6  0 937996 1380992  84756 3227116    0    0    52     0 21628 123644 16  8 76  0  0  0
 4  0 937996 1383004  84764 3227108    0    0     0    72 22017 125224 16  8 76  0  0  0
 2  0 937996 1385876  84764 3227116    0    0     0     0 22160 127888 16  7 76  0  0  0
 4  0 937996 1388600  84772 3227120    0    0     0    20 21701 125481 16  8 76  0  0  0
 4  0 937996 1390748  84772 3226972    0    0     0     0 22096 126404 17  8 75  0  0  0
 2  0 937996 1390500  84772 3227192    0    0     0     0 22410 125600 17  8 76  0  0  0
 2  0 937996 1388056  84788 3227796    0    0     0   128 22579 127816 17  8 76  0  0  0
 4  0 937996 1393124  84788 3227796    0    0     0    28 21932 125293 15  9 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0 937996 1392016  84796 3227204    0    0     0    16 22727 127879 16  9 75  0  0  0
 3  0 937996 1395320  84812 3227156    0    0     0   128 21599 124788 16  9 75  0  0  0
 3  0 937996 1393364  84812 3227164    0    0     0     0 22291 125790 15  9 76  0  0  0
 3  0 937996 1394476  84812 3227164    0    0     0     0 22267 125427 16  9 75  0  0  0
 4  0 937996 1394732  84812 3227204    0    0     0     0 22708 127932 16  9 75  0  0  0
 4  0 937996 1394816  84812 3227372    0    0     0     0 22648 126843 16  8 76  0  0  0
 3  0 937996 1394908  84828 3227820    0    0     0    40 21764 123420 16  9 75  0  0  0
 4  0 937996 1393080  84828 3227448    0    0     0    24 22326 126807 15  8 76  0  0  0
 3  0 937996 1393632  84828 3227296    0    0     0     0 22303 124937 16  8 75  0  0  0
 3  0 937996 1391820  84828 3227488    0    0     0     0 22012 124559 15  9 76  0  0  0
 4  0 937996 1392856  84828 3227512    0    0     0   324 22227 126445 17  8 76  0  0  0
 3  0 937996 1393220  84844 3227536    0    0     0   100 22237 124711 16  8 76  0  0  0
 6  0 937996 1393368  84844 3227560    0    0     0     0 22293 125515 16  8 76  0  0  0
 2  0 937996 1334096  84844 3227568    0    0     0     0 22002 123643 16  8 76  0  0  0
 6  0 937996 1352324  84852 3227744    0    0     0    72 24753 119967 16  9 74  0  0  0
 2  0 937996 1351568  84868 3227744    0    0     0   560 23224 128213 16  8 76  0  0  0
 2  0 937996 1349372  84876 3227744    0    0     0    24 22435 126910 16  8 76  0  0  0
 3  0 937996 1351588  84876 3227672    0    0     0    36 22721 126976 16  8 76  0  0  0
 2  0 937996 1351968  84876 3227760    0    0     0     0 22251 126489 16  9 76  0  0  0
 3  0 937996 1352564  84876 3227764    0    0     0     0 22740 128283 16  8 76  0  0  0
 2  0 937996 1353976  84884 3227660    0    0     0    44 22216 126524 16  8 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0 937996 1357140  84884 3227880    0    0     0     0 21673 124559 16  8 75  0  0  0
 3  0 937996 1354440  84892 3227880    0    0     0    16 22117 124654 16  9 75  0  0  0
 4  0 937996 1354080  84892 3228216    0    0     0     0 21777 125077 15  8 76  0  0  0
 3  0 937996 1354672  84892 3228252    0    0     0   184 23589 130853 16  8 76  0  0  0
 3  0 937996 1355444  84900 3227884    0    0     0    24 22257 127552 15  9 76  0  0  0
 3  0 937996 1356420  84900 3227884    0    0     0     0 21983 124817 16  8 76  0  0  0
 4  0 937996 1359036  84900 3227772    0    0     0     0 23044 127585 17  8 76  0  0  0
 3  0 937996 1355820  84924 3227940    0    0     0   120 22752 128333 16  8 76  0  0  0
 4  0 937996 1353992  84924 3227948    0    0     0     0 22932 129257 16  8 76  0  0  0
 2  0 937996 1353648  84924 3227804    0    0     0    12 21618 124995 16  8 76  0  0  0
 2  0 937996 1353728  84924 3227780    0    0     0     0 23108 129240 17  8 75  0  0  0
 3  0 937996 1354088  84924 3227796    0    0     0     0 22176 126482 16  8 76  0  0  0
 5  0 937996 1353092  84948 3228100    0    0     0   384 22305 124601 17  8 75  0  0  0
 3  0 937996 1351092  84980 3228180    0    0     0   120 22815 126406 16  9 76  0  0  0
 5  0 937996 1351840  84980 3228200    0    0     0     0 21954 124530 16  8 76  0  0  0
 2  0 937996 1352056  84980 3227968    0    0     0     0 21561 124249 16  8 76  0  0  0
 4  0 937996 1352892  84980 3227984    0    0     0   256 22650 127758 16  9 76  0  0  0
 5  0 937996 1350672  84988 3227984    0    0     0    20 22874 128621 16  8 76  0  0  0
 3  0 937996 1350260  84996 3228152    0    0     0    24 22395 126278 17  7 76  0  0  0
 3  0 937996 1355440  84996 3228152    0    0     0   256 21984 124994 16  9 76  0  0  0
 5  0 937996 1355360  85012 3228188    0    0     0    96 23189 129999 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 937996 1353852  85012 3228156    0    0     0     4 22246 127121 16  8 77  0  0  0
 4  0 937996 1351772  85012 3228208    0    0     0     0 22097 126923 16  9 75  0  0  0
 2  0 937996 1350036  85020 3228236    0    0     0   288 22168 127122 16  8 76  0  0  0
 5  0 937996 1348220  85020 3228236    0    0     0     0 21627 124565 15  8 76  0  0  0
 3  0 937996 1348588  85028 3228156    0    0     0   320 22077 124210 17  8 75  0  0  0
 4  0 937996 1246548  85028 3228800    0    0     0   308 21595 122231 16  8 76  0  0  0
 4  0 937996 1165856  85028 3228824    0    0     0    64 22222 123606 16  9 75  0  0  0
 5  0 937996 1296440  85036 3228404    0    0     0    28 23842 127887 16  9 75  0  0  0
 3  0 937996 1298544  85200 3228440    0    0   148   308 22890 127314 17  8 76  0  0  0
 2  0 937996 1297784  85208 3228432    0    0     0    60 21787 124131 16  9 75  0  0  0
 6  0 937996 1296240  85208 3228264    0    0     0     0 22494 128188 15  8 76  0  0  0
 3  0 937996 1301456  85208 3228440    0    0     0     0 23957 130221 16  9 76  0  0  0
 5  0 937996 1306220  85224 3228440    0    0     0   100 23316 129305 16  8 76  0  0  0
 2  0 937996 1304900  85232 3228352    0    0     0   152 21970 125260 16  8 75  0  0  0
 5  0 937996 1304196  85232 3228336    0    0     0     0 22651 128275 15  8 77  0  0  0
 3  0 937996 1297368  85232 3228384    0    0     0     0 22291 126909 16  8 75  0  0  0
 5  0 937996 1297320  85248 3228388    0    0     0   124 23334 129994 16  8 76  0  0  0
 4  0 937996 1297516  85248 3228596    0    0     0     0 22127 126757 17  8 76  0  0  0
 3  0 937996 1298400  85248 3228728    0    0     0    88 22257 125561 16  9 76  0  0  0
 5  0 937996 1298012  85256 3228728    0    0     0    24 22574 126939 16  8 76  0  0  0
 3  0 937996 1298856  85256 3228728    0    0     0     0 22084 126737 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 937996 1296492  85264 3228724    0    0     0    24 21507 124511 15  9 76  0  0  0
 3  0 937996 1296352  85264 3228732    0    0     0     8 22439 128995 15  8 76  0  0  0
 3  0 937996 1295264  85264 3228620    0    0     0     4 21538 124530 17  8 75  0  0  0
 2  0 937996 1295868  85264 3228636    0    0     0     0 22582 128512 16  8 76  0  0  0
 4  0 937996 1300312  85272 3228656    0    0     0    24 23103 129620 17  8 75  0  0  0
 4  0 937996 1302444  85288 3228688    0    0     0    96 22298 127073 15  8 76  0  0  0
 2  0 937996 1301964  85288 3228648    0    0     0     0 22333 126804 16  8 76  0  0  0
 4  0 937996 1301644  85288 3229068    0    0     0     0 21728 123915 16  8 75  0  0  0
 3  0 937996 1297900  85288 3228924    0    0     0     0 21945 124328 15  8 76  0  0  0
 2  0 937996 1295652  85296 3228948    0    0     0    20 21738 124077 16  8 76  0  0  0
 4  0 937996 1293348  85304 3228964    0    0     0    40 23445 130149 16  8 76  0  0  0
 5  0 937996 1291360  85304 3228972    0    0     0     0 22033 126423 16  9 76  0  0  0
 2  0 937996 1293064  85304 3229376    0    0     0     0 22210 125989 16  8 76  0  0  0
 4  0 937996 1292040  85304 3229408    0    0     0     0 22245 125984 16  8 76  0  0  0
 4  0 937996 1291840  85304 3229048    0    0     0   408 22238 127063 16  8 76  0  0  0
 5  0 937996 1293236  85320 3229048    0    0     0    44 22558 126543 16  8 76  0  0  0
 4  0 937996 1290784  85320 3229048    0    0     0    56 22479 126139 16  8 76  0  0  0
 3  0 937996 1292488  85320 3228936    0    0     0    32 22816 126255 16  8 76  0  0  0
 2  0 937996 1292192  85336 3228940    0    0     0   116 22325 125819 16  8 76  0  0  0
 4  0 937996 1290764  85336 3229108    0    0     0     0 22618 126823 15  9 76  0  0  0
 5  0 937996 1290964  85336 3229112    0    0     0     0 23644 130384 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 937996 1289052  85344 3229112    0    0     0    24 22470 128123 16  8 76  0  0  0
 3  0 937996 1291156  85344 3229212    0    0     0     0 23188 129806 16  9 75  0  0  0
 5  0 937996 1291808  85352 3229292    0    0     0    20 22086 125434 15  9 76  0  0  0
 3  0 937996 1289520  85352 3229324    0    0     0     0 22336 127405 17  8 76  0  0  0
 4  0 937996 1290800  85352 3229336    0    0     8     0 21823 125543 16  8 76  0  0  0
 4  0 937996 1290824  85360 3229368    0    0     0    24 22514 127496 16  8 75  0  0  0
 4  0 937996 1167260  85360 3229164    0    0     0     0 21459 122142 16  8 76  0  0  0
 5  0 937996 1070608  85368 3229188    0    0     0   148 21751 121872 15 10 75  0  0  0
 4  0 937996 1228152  85368 3229340    0    0     0     0 23112 128236 16  9 76  0  0  0
 6  0 937996 1248872  85368 3209016    0    0     0     0 23875 130609 16  9 75  0  0  0
 5  0 937996 1249416  85384 3208984    0    0     0   100 22558 128550 15  8 76  0  0  0
 4  0 937996 1258340  85392 3208944    0    0     0    20 21725 113850 31  8 61  0  0  0
 4  0 937996 1259868  85392 3208784    0    0     0    80 22199 126189 16  9 75  0  0  0
 6  0 937996 1260888  85392 3208808    0    0     0     4 21788 125429 17  7 75  0  0  0
 4  0 937996 1263116  85392 3208812    0    0     0     0 22776 127889 15  9 76  0  0  0
 6  0 937996 1261268  85400 3209356    0    0     0    24 23031 128493 16  8 76  0  0  0
 4  0 937996 1262948  85400 3209360    0    0     0     0 22226 126013 16  8 76  0  0  0
 5  0 937996 1262564  85408 3208752    0    0     0    16 22033 125868 16  8 76  0  0  0
 3  0 937996 1266248  85408 3208752    0    0     0     0 22865 129899 15  9 76  0  0  0
 5  0 937996 1269176  85416 3208944    0    0     0    20 22030 125263 16  9 75  0  0  0
 4  0 937996 1269856  85424 3209036    0    0     0    44 22479 126786 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 937996 1269916  85424 3209092    0    0     0     0 22303 126652 16  8 76  0  0  0
 5  0 937996 1271836  85424 3209104    0    0     0     0 23367 129362 16  8 76  0  0  0
 4  1 937996 1272104  85424 3209104    0    0     0     4 24050 131444 16  8 76  0  0  0
 7  0 937996 1270092  85440 3209144    0    0     0   488 21941 125401 16  8 75  0  0  0
 3  0 937996 1269412  85448 3209168    0    0     0    24 21668 123845 16  8 76  0  0  0
 4  0 937996 1270964  85448 3209196    0    0     0    56 23153 128675 16  8 75  0  0  0
 6  0 937996 1270496  85448 3209220    0    0     0     0 22526 127694 16  8 76  0  0  0
 5  0 937996 1270204  85448 3209244    0    0     0     0 22752 127194 16  9 75  0  0  0
 6  0 937996 1253196  85456 3209308    0    0     0    52 22357 127125 16  8 76  0  0  0
 5  0 937996 1252060  85464 3209344    0    0     0    40 22453 126965 15  9 76  0  0  0
 3  0 937996 1252312  85464 3209368    0    0     0     4 22397 127026 16  9 76  0  0  0
 4  0 937996 1253824  85464 3209308    0    0     0     0 22140 126287 16  8 76  0  0  0
 4  0 937996 1252324  85464 3209200    0    0     0     0 22300 125435 16  8 76  0  0  0
 4  0 937996 1252684  85480 3209368    0    0     0   164 21804 125655 15  9 76  0  0  0
 5  0 937996 1252352  85480 3209456    0    0     0     0 22331 126798 17  8 76  0  0  0
 5  0 937996 1268004  85488 3209456    0    0     0    16 22550 126780 17  8 75  0  0  0
 2  0 937996 1266524  85504 3209460    0    0     0    96 23249 129381 16  8 77  0  0  0
 4  0 937996 1261332  85504 3209532    0    0     0    12 22316 125478 16  9 75  0  0  0
 3  0 937996 1261320  85504 3210016    0    0     0     0 22153 126154 17  7 76  0  0  0
 5  0 937996 1263188  85504 3210016    0    0     0     0 22308 127550 16  8 76  0  0  0
 4  0 937996 1267212  85512 3209352    0    0     0    16 22716 127864 16  9 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0 937996 1268780  85520 3209536    0    0     0    20 21942 124490 17  8 75  0  0  0
 5  0 937996 1269828  85520 3209548    0    0     0    56 21983 125591 16  9 75  0  0  0
 6  0 937996 1267144  85520 3209644    0    0     0     0 21889 123698 16  9 75  0  0  0
 3  0 937996 1267400  85520 3209648    0    0     0     0 22304 126778 16  7 76  0  0  0
 6  0 937996 1263328  85520 3209436    0    0     0     0 22459 125322 16  9 75  0  0  0
 6  0 937996 1262360  85536 3209428    0    0     0    48 21561 124468 15  9 76  0  0  0
 6  0 937996 1264004  85536 3209436    0    0     0   104 22586 125828 15  9 76  0  0  0
 5  0 937996 1263832  85536 3209440    0    0     0   104 24407 132424 16  9 75  0  0  0
 3  0 937996 1263296  85552 3209444    0    0     0    96 23102 129967 16  9 75  0  0  0
 6  0 937996 1267576  85552 3205344    0    0     0     8 22246 126480 16  8 76  0  0  0
 8  0 937996 1263452  85552 3205384    0    0     0     0 21877 125135 17  8 75  0  0  0
 9  0 937996 1263372  85560 3205404    0    0     0    20 23220 127980 16  8 75  0  0  0
 5  0 937996 1263476  85560 3205420    0    0     0   424 21871 123356 15  9 76  0  0  0
 5  0 937996 1265340  85568 3205432    0    0     0    44 22520 127198 16  8 76  0  0  0
 4  0 937996 1264944  85568 3205392    0    0     0     0 21571 123997 15  9 76  0  0  0
 3  0 937996 1267632  85568 3205624    0    0     0    64 21724 121934 17  8 75  0  0  0
 4  0 937996 1267120  85576 3205584    0    0     0    20 22037 125558 16  8 76  0  0  0
 4  0 937996 1268200  85576 3205584    0    0     0     0 22086 124525 16  8 76  0  0  0
 3  0 937996 1110280  85584 3205580    0    0     0    52 22013 122212 16  8 76  0  0  0
 7  0 937996 997104  85584 3205448    0    0     0     0 20943 117584 17  9 75  0  0  0
 2  0 937996 1200708  85584 3205856    0    0     0     0 23131 124485 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 937996 1197856  85600 3205856    0    0     0   100 22219 125146 15  8 77  0  0  0
 7  0 937996 1202336  85608 3205928    0    0     8    16 22403 127086 16  8 76  0  0  0
 4  0 937996 1200788  85608 3205704    0    0     0     0 22087 125446 17  8 75  0  0  0
 5  0 937996 1200300  85608 3205848    0    0     0    12 21873 125085 15  9 76  0  0  0
 5  0 937996 1204248  85608 3205884    0    0     0     0 22889 128580 15  8 77  0  0  0
 5  0 937996 1201848  85616 3206216    0    0     0    28 22711 127957 15  9 76  0  0  0
 4  0 937996 1204856  85624 3205832    0    0     0    16 22342 126170 16  8 76  0  0  0
 4  0 937996 1203524  85624 3206128    0    0     0     0 22294 125777 17  8 76  0  0  0
 5  0 937996 1205088  85624 3206128    0    0     0     0 22037 125350 15  9 76  0  0  0
 6  0 937996 1203940  85632 3205748    0    0     0    52 22175 124212 16  9 75  0  0  0
 4  0 937996 1205132  85632 3205768    0    0     0     0 22313 126847 16  9 76  0  0  0
 3  0 937996 1206312  85632 3205936    0    0     0     0 23084 128485 16  8 76  0  0  0
 3  0 937996 1207256  85640 3205960    0    0     0    16 22408 126558 15  9 76  0  0  0
