procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0 1840140 880748  92332 3204008    0    0     0    20 28496 182898 17  7 76  0  0  0
53  0 1840140 876412  92332 3217508    0    0     0    16 31373 184380 16  8 76  0  0  0
52  0 1840140 842104  92372 3237212    0    0     0   128 29128 185053 14  7 78  0  0  0
44  0 1840140 808652  92380 3237812    0    0     0   212 29460 171516 29  8 63  0  0  0
54  0 1840140 775028  92380 3240396    0    0     0  1760 28875 183155 14  8 78  0  0  0
50  0 1840140 758264  92380 3230328    0    0     0   256 30414 181566 16  7 76  0  0  0
55  0 1840140 777028  92396 3235620    0    0     0   488 32110 186199 16  7 76  0  0  0
53  0 1840140 776492  92412 3244044    0    0     0   148 31254 185444 15  8 78  0  0  0
52  0 1840140 766880  92412 3254948    0    0     0   256 30715 183493 17  7 75  1  0  0
52  0 1840140 767408  92412 3263656    0    0     0   296 30461 187027 15  7 78  0  0  0
52  0 1840140 770812  92412 3252644    0    0     8   108 29138 186796 14  7 79  0  0  0
52  0 1840140 790632  92412 3238356    0    0     0   332 29385 185638 14  7 79  0  0  0
53  0 1840140 808628  92428 3230616    0    0     0   184 30549 189769 16  8 77  0  0  0
52  0 1840140 799648  92428 3239500    0    0     0     0 29223 183813 17  8 75  0  0  0
44  0 1840140 799020  92428 3238692    0    0     0     0 30057 186663 16  7 77  0  0  0
52  0 1840140 794444  92428 3236536    0    0     0   256 29046 186837 14  7 78  0  0  0
 1  0 1840140 797268  92428 3234196    0    0     0   480 28405 185438 13  7 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
51  0 1840140 803548  92444 3234228    0    0     0    88 28947 186606 15  7 78  0  0  0
51  0 1840140 823924  92444 3209652    0    0     0   256 30628 189342 14  7 79  0  0  0
51  0 1840140 834852  92444 3209796    0    0     0     0 29362 186959 17  7 76  0  0  0
52  0 1840140 821604  92460 3228508    0    0     0   100 28868 178985 17  7 75  1  0  0
 1  0 1840140 816700  92460 3239112    0    0     0   256 30898 177126 20  7 72  0  0  0
 2  0 1840140 790432  92484 3250232    0    0     0   212 31744 181794 17  8 74  1  0  0
51  0 1840140 755920  92484 3273672    0    0     0     0 31719 188855 17  7 76  0  0  0
 4  0 1840140 756620  92484 3270704    0    0     0   256 30708 187712 15  7 78  0  0  0
22  0 1840140 755628  92484 3265948    0    0     0     0 29399 185013 15  8 77  0  0  0
54  0 1840140 752360  92484 3271256    0    0     0     0 30445 184859 18  7 75  0  0  0
51  0 1840140 763676  92500 3271184    0    0     0   164 28754 166281 17  7 75  0  0  0
47  0 1840140 764732  92500 3285320    0    0     0   256 29245 162680 18  7 75  0  0  0
32  0 1840140 742920  92500 3288104    0    0     0     0 28872 167567 16  7 76  0  0  0
54  0 1840140 671520  92524 3314028    0    0     0   248 29098 164749 27  9 64  0  0  0
52  0 1840140 657020  92556 3309980    0    0   128   640 30759 175218 26  8 65  1  0  0
50  0 1840140 635708  92556 3332900    0    0     0   664 29579 167676 25  8 67  0  0  0
50  0 1840140 657028  92572 3331428    0    0     0   192 31435 185447 17  7 75  1  0  0
52  0 1840140 667460  92572 3320128    0    0     0   412 28768 182777 15  7 77  0  0  0
51  0 1840140 694676  92588 3294768    0    0     0   136 30625 185618 19  7 74  0  0  0
55  0 1840140 692092  92588 3290580    0    0     0     0 30573 188325 15  7 78  0  0  0
 2  0 1840140 720436  92596 3258728    0    0     0  1004 30933 183957 16  9 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
51  0 1840140 740868  92596 3259624    0    0     0   400 29880 187538 14  7 78  0  0  0
53  0 1840140 755304  92636 3246324    0    0     0   416 30890 179630 21  7 72  0  0  0
54  0 1840140 736460  92636 3267732    0    0     0     0 30013 186123 15  8 77  0  0  0
53  0 1840140 741172  92644 3249892    0    0     0   276 27453 182759 14  7 78  0  0  0
 3  0 1840140 719276  92652 3269816    0    0     0    88 29971 186722 16  7 77  0  0  0
55  2 1840140 720308  92652 3264744    0    0     0     0 31074 187834 15  7 77  0  0  0
52  0 1840140 718048  92652 3265480    0    0     0     0 30683 187491 15  8 77  0  0  0
37  0 1840140 733912  92652 3259208    0    0     0   336 30642 188765 14  7 78  0  0  0
52  0 1840140 738412  92668 3255964    0    0     0   184 29779 186648 14  7 79  0  0  0
52  0 1840140 740372  92668 3255892    0    0     0  1344 28846 186986 13  8 79  0  0  0
51  0 1840140 740468  92676 3255896    0    0     0    28 27813 184660 14  7 79  0  0  0
51  0 1840140 760640  92676 3237232    0    0     0     0 27899 182827 15  7 78  0  0  0
53  0 1840140 759384  92676 3237264    0    0     0    12 28193 180380 18  7 75  0  0  0
53  0 1840140 761892  92684 3237408    0    0     0   196 27400 183768 14  8 78  0  0  0
51  0 1840140 771648  92684 3221024    0    0     0     0 29893 187434 15  7 78  0  0  0
51  0 1840140 774340  92700 3221564    0    0     0    92 27013 183515 14  7 79  0  0  0
52  0 1840140 771336  92708 3221568    0    0     0    24 29734 187021 14  8 78  0  0  0
52  0 1840140 770516  92708 3221100    0    0     0     0 28761 185150 16  7 76  0  0  0
52  0 1840140 769148  92708 3221044    0    0     0     0 28218 184951 14  8 79  0  0  0
51  0 1840140 770712  92708 3221108    0    0     0   192 27609 182677 14  7 79  0  0  0
52  0 1840140 782116  92716 3220724    0    0     0    88 29899 187812 14  7 79  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
