Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

04:17:58 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:19:23 PM IST     all     11.78      0.00      6.27      0.76      0.00     81.19
04:19:24 PM IST     all     10.85      0.00      5.68      0.68      0.00     82.80
04:19:25 PM IST     all     10.96      0.00      5.69      0.59      0.00     82.75
04:19:26 PM IST     all     11.11      0.00      5.77      0.34      0.00     82.78
04:19:27 PM IST     all     10.74      0.00      5.75      0.76      0.00     82.74
04:19:28 PM IST     all     10.94      0.00      5.81      0.67      0.00     82.58
04:19:29 PM IST     all     12.91      0.00      5.91      0.68      0.00     80.51
04:19:30 PM IST     all     10.93      0.00      5.97      0.67      0.00     82.42
04:19:31 PM IST     all     10.40      0.00      6.51      0.68      0.00     82.42
04:19:32 PM IST     all     10.88      0.00      5.86      0.76      0.00     82.50
04:19:33 PM IST     all     11.55      0.00      6.29      0.68      0.00     81.48
04:19:34 PM IST     all     10.32      0.00      6.80      0.76      0.00     82.13
04:19:35 PM IST     all     11.01      0.00      6.13      0.76      0.00     82.10
04:19:36 PM IST     all     11.15      0.00      5.87      0.84      0.00     82.15
04:19:37 PM IST     all      9.37      0.00      6.64      0.77      0.00     83.22
04:19:38 PM IST     all     10.49      0.00      6.09      0.85      0.00     82.57
04:19:39 PM IST     all     10.68      0.00      6.02      0.76      0.00     82.54
04:19:40 PM IST     all     11.00      0.00      5.33      0.76      0.00     82.91
04:19:41 PM IST     all     10.96      0.00      5.44      0.76      0.00     82.84
04:19:42 PM IST     all     10.13      0.00      5.62      0.77      0.00     83.49
04:19:43 PM IST     all     11.36      0.00      6.10      0.68      0.00     81.86
04:19:44 PM IST     all     10.91      0.00      5.67      0.76      0.00     82.66
04:19:45 PM IST     all     10.43      0.00      6.02      0.68      0.00     82.87
04:19:46 PM IST     all     10.52      0.00      6.99      0.67      0.00     81.82
04:19:47 PM IST     all     10.22      0.00      6.42      0.68      0.00     82.69
04:19:48 PM IST     all     10.58      0.00      5.29      0.85      0.00     83.28
04:19:49 PM IST     all     10.45      0.00      4.97      0.68      0.00     83.90
04:19:50 PM IST     all     12.50      0.00      5.49      0.68      0.00     81.33
04:19:51 PM IST     all     11.19      0.00      5.25      0.76      0.00     82.80
04:19:52 PM IST     all     11.05      0.00      5.82      0.76      0.00     82.38
04:19:53 PM IST     all     12.55      0.00      5.73      0.84      0.00     80.88
04:19:54 PM IST     all     10.65      0.00      6.38      0.76      0.00     82.21
04:19:55 PM IST     all     11.47      0.00      5.44      0.76      0.00     82.33
04:19:56 PM IST     all     10.08      0.00      6.97      0.76      0.00     82.18
04:19:57 PM IST     all     10.64      0.00      5.74      0.84      0.00     82.77
04:19:58 PM IST     all     11.87      0.00      5.51      0.68      0.00     81.93
04:19:59 PM IST     all      9.48      0.00      6.35      0.51      0.00     83.67
04:20:00 PM IST     all     11.53      0.00      5.34      0.59      0.00     82.54
04:20:01 PM IST     all      9.98      0.00      6.26      0.76      0.00     82.99
04:20:02 PM IST     all     10.69      0.00      6.06      0.76      0.00     82.49
04:20:03 PM IST     all     11.35      0.00      6.18      0.59      0.00     81.88
04:20:04 PM IST     all     11.36      0.00      5.68      0.76      0.00     82.20
04:20:05 PM IST     all     11.07      0.00      6.29      0.67      0.00     81.96
04:20:06 PM IST     all     10.62      0.00      5.90      0.93      0.00     82.55
04:20:07 PM IST     all     11.60      0.00      5.38      0.77      0.00     82.25
04:20:08 PM IST     all     10.42      0.00      6.10      0.76      0.00     82.71
04:20:09 PM IST     all      9.93      0.00      6.82      0.84      0.00     82.41
04:20:10 PM IST     all      9.63      0.00      5.79      0.85      0.00     83.73
04:20:11 PM IST     all     11.79      0.00      6.23      0.76      0.00     81.21
