timestamp,workload,threads,duration_s,total_requests,successful,errors,throughput_rps,avg_ms,p50_ms,p90_ms,p99_ms
2025-11-23T17:04:32+05:30,getput,400,300,3667381,3667381,0,12224.603333,32.720897,23.130188,74.308809,152.072804
