procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
37  0 2147596 1398940  10532 2479604    0    0     8  2104 31343 177386 15  8 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
46  0 2147596 1401272  10540 2475920    0    0     0  3424 30656 174366 15  7 78  0  0  0
52  0 2147596 1401568  10540 2476352    0    0    56  1760 29745 171900 15  8 77  0  0  0
45  0 2147596 1409536  10556 2476688    0    0    60  2468 30676 173308 16  7 77  0  0  0
51  0 2147596 1436824  10564 2474444   16    0    72  1760 30156 170398 16  7 77  0  0  0
55  0 2147596 1455948  10564 2475364    8    0    44  1640 29777 161463 18  7 75  0  0  0
52  0 2147596 1430108  10580 2476408    0    0    84  2044 29464 157352 17 11 72  0  0  0
52  0 2147596 1439868  10580 2477284    0    0     0  1872 30852 173465 16  8 76  0  0  0
50  0 2147596 1458460  10584 2477164   84    0   252  1720 30576 171469 15  7 77  1  0  0
45  0 2147596 1440840  10592 2483836   20    0   116  2032 29580 164353 19  8 73  0  0  0
44  0 2147596 1436020  10600 2484256    0    0     0  1916 30831 174922 16  8 76  0  0  0
50  0 2147596 1449972  10616 2482620    0    0    88  2452 31115 173930 16  7 77  0  0  0
48  0 2147596 1443860  10616 2484996    0    0     0  1912 30577 173413 16  7 77  0  0  0
44  0 2147596 1441208  10616 2483420    0    0     0  1992 30664 171684 17  7 76  0  0  0
51  0 2147596 1434920  10632 2483980    0    0    24  1984 30408 175478 16  7 77  0  0  0
50  0 2147596 1427812  10632 2494356    0    0     0  1752 30489 174670 16  7 77  0  0  0
 2  0 2147596 1425136  10632 2493160    0    0     0  2056 30434 171482 16  7 76  0  0  0
48  2 2147596 1429268  10640 2497212    0    0     4  1772 28330 164224 16  7 77  0  0  0
54  0 2147596 1435296  10648 2496712    0    0     0  1904 28967 154464 16  7 76  1  0  0
57  0 2147596 1440696  10672 2496804    0    0   100  2052 28814 158013 15  8 77  0  0  0
53  0 2147596 1435868  10692 2497452    0    0    40  1832 29019 160766 14  8 78  0  0  0
56  0 2147596 1429900  10692 2498572    0    0   204  1648 30383 170035 18  8 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
64  0 2147596 1334324  10692 2541112    0    0 13736  1648 29515 145800 37 10 53  0  0  0
43  0 2147596 1228708  10840 2531420   48    0 13248  1700 26701 127425 47 11 41  1  0  0
42  0 2147596 1215292  10848 2546008    0    0     0  1672 30095 168523 22  8 69  1  0  0
51  2 2147596 1200424  10880 2581128   52    0   108  2104 30219 155064 28  8 62  2  0  0
56  0 2147596 1187020  11104 2578712    0    0   488  1880 30534 172567 17  7 75  1  0  0
51  0 2147340 1226516  11136 2543264   56    0  1152  1640 30826 172420 21  8 71  1  0  0
45  0 2147340 1212760  11164 2544676    0    0   304  2360 29543 169364 18  7 74  1  0  0
52  0 2147340 1226076  11188 2540392    0    0     0  2080 29347 176572 15  7 78  0  0  0
37  0 2147340 1230040  11196 2545164   32    0    32  1848 29594 174526 14  7 78  0  0  0
49  1 2147340 1230424  11212 2555096    0    0    68  2204 29947 172101 18  6 76  0  0  0
56  0 2147340 1267356  11212 2546672    0    0  1688  1920 29863 155695 32  8 60  1  0  0
