Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:20:23 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:21:28 PM IST  all   13.32    0.00    5.43    0.00    0.00    1.95    0.00    0.00    0.00   79.30
11:21:29 PM IST  all   13.67    0.00    4.64    0.09    0.00    1.81    0.00    0.00    0.00   79.79
11:21:30 PM IST  all   13.52    0.00    5.10    0.00    0.00    2.21    0.00    0.00    0.00   79.17
11:21:31 PM IST  all   13.73    0.00    5.20    0.00    0.00    1.88    0.00    0.00    0.00   79.20
11:21:32 PM IST  all   14.30    0.00    5.16    0.08    0.00    2.12    0.00    0.00    0.00   78.34
11:21:33 PM IST  all   12.67    0.00    5.39    0.00    0.00    2.05    0.00    0.00    0.00   79.88
11:21:34 PM IST  all   13.62    0.00    5.67    0.00    0.00    2.20    0.00    0.00    0.00   78.51
11:21:35 PM IST  all   13.47    0.00    5.20    0.00    0.00    1.96    0.00    0.00    0.00   79.37
11:21:36 PM IST  all   13.61    0.00    4.93    0.00    0.00    2.13    0.00    0.00    0.00   79.34
11:21:37 PM IST  all   12.80    0.00    5.97    0.00    0.00    2.13    0.00    0.00    0.00   79.10
11:21:38 PM IST  all   13.30    0.00    5.29    0.00    0.00    2.30    0.00    0.00    0.00   79.11
11:21:39 PM IST  all   12.87    0.00    6.18    0.00    0.00    1.95    0.00    0.00    0.00   79.00
11:21:40 PM IST  all   13.37    0.00    5.71    0.00    0.00    2.04    0.00    0.00    0.00   78.88
11:21:41 PM IST  all   12.85    0.00    5.87    0.00    0.00    1.96    0.00    0.00    0.00   79.32
11:21:42 PM IST  all   13.07    0.00    6.32    0.08    0.00    1.94    0.00    0.00    0.00   78.58
11:21:43 PM IST  all   13.90    0.00    5.03    0.00    0.00    1.88    0.00    0.00    0.00   79.20
11:21:44 PM IST  all   13.69    0.00    5.53    0.00    0.00    1.87    0.00    0.00    0.00   78.91
11:21:45 PM IST  all   14.26    0.00    5.15    0.00    0.00    2.03    0.00    0.00    0.00   78.57
11:21:46 PM IST  all   12.39    0.00    6.07    0.00    0.00    1.88    0.00    0.00    0.00   79.66
11:21:47 PM IST  all   14.14    0.00    5.84    0.00    0.00    1.95    0.00    0.00    0.00   78.07
11:21:48 PM IST  all   13.49    0.00    5.60    0.17    0.00    2.21    0.00    0.00    0.00   78.54
11:21:49 PM IST  all   13.40    0.00    5.51    0.00    0.00    2.04    0.00    0.00    0.00   79.05
11:21:50 PM IST  all   13.37    0.00    5.62    0.17    0.00    1.87    0.00    0.00    0.00   78.96
11:21:51 PM IST  all   13.51    0.00    5.61    0.00    0.00    1.87    0.00    0.00    0.00   79.01
11:21:52 PM IST  all   13.44    0.00    5.53    0.00    0.00    2.13    0.00    0.00    0.00   78.91
11:21:53 PM IST  all   13.18    0.00    5.27    0.00    0.00    2.13    0.00    0.00    0.00   79.42
11:21:54 PM IST  all   13.13    0.00    5.46    0.00    0.00    2.13    0.00    0.00    0.00   79.28
11:21:55 PM IST  all   13.29    0.00    6.30    0.00    0.00    2.13    0.00    0.00    0.00   78.28
11:21:56 PM IST  all   13.17    0.00    5.35    0.08    0.00    2.21    0.00    0.00    0.00   79.18
11:21:57 PM IST  all   13.73    0.00    5.42    0.00    0.00    2.20    0.00    0.00    0.00   78.64
11:21:58 PM IST  all   13.11    0.00    5.53    0.00    0.00    2.13    0.00    0.00    0.00   79.23
11:21:59 PM IST  all   13.04    0.00    5.15    0.00    0.00    1.97    0.00    0.00    0.00   79.85
11:22:00 PM IST  all   14.65    0.00    5.28    0.00    0.00    1.62    0.00    0.00    0.00   78.45
11:22:01 PM IST  all   13.23    0.00    5.85    0.08    0.00    2.04    0.00    0.00    0.00   78.80
11:22:02 PM IST  all   12.81    0.00    5.38    0.00    0.00    2.13    0.00    0.00    0.00   79.68
11:22:03 PM IST  all   13.37    0.00    5.62    0.00    0.00    1.87    0.00    0.00    0.00   79.13
11:22:04 PM IST  all   13.43    0.00    5.83    0.00    0.00    2.28    0.00    0.00    0.00   78.46
11:22:05 PM IST  all   13.13    0.00    5.20    0.00    0.00    2.13    0.00    0.00    0.00   79.54
11:22:06 PM IST  all   14.19    0.00    5.13    0.00    0.00    1.88    0.00    0.00    0.00   78.80
11:22:07 PM IST  all   13.34    0.00    5.35    0.00    0.00    2.12    0.00    0.00    0.00   79.18
11:22:08 PM IST  all   13.80    0.00    5.11    0.00    0.00    2.13    0.00    0.00    0.00   78.96
11:22:09 PM IST  all   14.43    0.00    5.26    0.00    0.00    1.44    0.00    0.00    0.00   78.86
11:22:10 PM IST  all   13.69    0.00    5.33    0.00    0.00    2.54    0.00    0.00    0.00   78.44
11:22:11 PM IST  all   13.03    0.00    5.45    0.00    0.00    2.30    0.00    0.00    0.00   79.22
11:22:12 PM IST  all   12.98    0.00    5.72    0.00    0.00    2.22    0.00    0.00    0.00   79.08
11:22:13 PM IST  all   14.13    0.00    5.19    0.00    0.00    1.53    0.00    0.00    0.00   79.15
11:22:14 PM IST  all   13.25    0.00    5.86    0.00    0.00    1.95    0.00    0.00    0.00   78.93
11:22:15 PM IST  all   13.36    0.00    6.26    0.00    0.00    1.78    0.00    0.00    0.00   78.61
11:22:16 PM IST  all   13.08    0.00    5.69    0.00    0.00    2.29    0.00    0.00    0.00   78.93
11:22:17 PM IST  all   14.81    0.00    4.82    0.00    0.00    1.78    0.00    0.00    0.00   78.60
11:22:18 PM IST  all   13.76    0.00    5.01    0.00    0.00    1.87    0.00    0.00    0.00   79.35
11:22:19 PM IST  all   14.23    0.00    5.50    0.00    0.00    1.69    0.00    0.00    0.00   78.58
11:22:20 PM IST  all   13.41    0.00    5.12    0.09    0.00    2.13    0.00    0.00    0.00   79.25
11:22:21 PM IST  all   13.13    0.00    5.63    0.00    0.00    1.71    0.00    0.00    0.00   79.54
11:22:22 PM IST  all   13.44    0.00    5.49    0.00    0.00    2.28    0.00    0.00    0.00   78.78
11:22:23 PM IST  all   13.30    0.00    5.63    0.00    0.00    1.62    0.00    0.00    0.00   79.45
11:22:24 PM IST  all   13.61    0.00    5.36    0.00    0.00    1.79    0.00    0.00    0.00   79.25
11:22:25 PM IST  all   13.72    0.00    5.89    0.00    0.00    2.02    0.00    0.00    0.00   78.37
11:22:26 PM IST  all   13.52    0.00    5.19    0.00    0.00    2.55    0.00    0.00    0.00   78.74
11:22:27 PM IST  all   12.84    0.00    6.33    0.08    0.00    2.28    0.00    0.00    0.00   78.46
11:22:28 PM IST  all   13.41    0.00    5.55    0.00    0.00    2.05    0.00    0.00    0.00   78.99
11:22:29 PM IST  all   12.99    0.00    5.60    0.00    0.00    1.95    0.00    0.00    0.00   79.46
11:22:30 PM IST  all   13.73    0.00    5.42    0.08    0.00    1.78    0.00    0.00    0.00   78.98
11:22:31 PM IST  all   13.17    0.00    4.96    0.00    0.00    2.14    0.00    0.00    0.00   79.73
11:22:32 PM IST  all   14.04    0.00    5.50    0.00    0.00    2.12    0.00    0.00    0.00   78.34
11:22:33 PM IST  all   13.68    0.00    5.01    0.00    0.00    2.04    0.00    0.00    0.00   79.27
11:22:34 PM IST  all   13.34    0.00    5.74    0.00    0.00    2.28    0.00    0.00    0.00   78.63
11:22:35 PM IST  all   13.04    0.00    5.80    0.00    0.00    1.96    0.00    0.00    0.00   79.20
11:22:36 PM IST  all   14.17    0.00    5.48    0.00    0.00    2.11    0.00    0.00    0.00   78.25
11:22:37 PM IST  all   12.76    0.00    5.22    0.00    0.00    2.23    0.00    0.00    0.00   79.79
11:22:38 PM IST  all   13.38    0.00    6.73    0.00    0.00    1.77    0.00    0.00    0.00   78.11
11:22:39 PM IST  all   13.84    0.00    5.40    0.08    0.00    2.03    0.00    0.00    0.00   78.65
11:22:40 PM IST  all   12.57    0.00    6.29    0.00    0.00    2.38    0.00    0.00    0.00   78.76
11:22:41 PM IST  all   13.11    0.00    5.53    0.09    0.00    1.70    0.00    0.00    0.00   79.57
11:22:42 PM IST  all   13.12    0.00    5.84    0.00    0.00    2.37    0.00    0.00    0.00   78.66
11:22:43 PM IST  all   12.83    0.00    5.30    0.00    0.00    2.31    0.00    0.00    0.00   79.56
11:22:44 PM IST  all   14.06    0.00    5.17    0.00    0.00    2.37    0.00    0.00    0.00   78.41
11:22:45 PM IST  all   13.68    0.00    4.76    0.00    0.00    2.29    0.00    0.00    0.00   79.27
11:22:46 PM IST  all   12.97    0.00    6.02    0.00    0.00    1.86    0.00    0.00    0.00   79.15
11:22:47 PM IST  all   14.12    0.00    4.76    0.00    0.00    2.30    0.00    0.00    0.00   78.83
11:22:48 PM IST  all   13.15    0.00    5.89    0.00    0.00    1.54    0.00    0.00    0.00   79.42
11:22:49 PM IST  all   14.04    0.00    5.36    0.00    0.00    1.87    0.00    0.00    0.00   78.72
11:22:50 PM IST  all   13.34    0.00    5.44    0.00    0.00    1.87    0.00    0.00    0.00   79.35
11:22:51 PM IST  all   13.20    0.00    5.96    0.00    0.00    1.70    0.00    0.00    0.00   79.13
11:22:52 PM IST  all   13.62    0.00    5.40    0.00    0.00    1.80    0.00    0.00    0.00   79.18
11:22:53 PM IST  all   13.71    0.00    5.11    0.00    0.00    1.96    0.00    0.00    0.00   79.22
11:22:54 PM IST  all   13.04    0.00    5.97    0.00    0.00    1.79    0.00    0.00    0.00   79.20
11:22:55 PM IST  all   12.77    0.00    5.70    0.00    0.00    2.04    0.00    0.00    0.00   79.49
11:22:56 PM IST  all   13.37    0.00    6.26    0.00    0.00    1.95    0.00    0.00    0.00   78.43
11:22:57 PM IST  all   13.46    0.00    4.94    0.00    0.00    2.30    0.00    0.00    0.00   79.30
11:22:58 PM IST  all   13.30    0.00    6.40    0.00    0.00    1.43    0.00    0.00    0.00   78.87
11:22:59 PM IST  all   13.86    0.00    4.91    0.00    0.00    1.98    0.00    0.00    0.00   79.26
11:23:00 PM IST  all   13.13    0.00    5.63    0.00    0.00    2.30    0.00    0.00    0.00   78.94
11:23:01 PM IST  all   13.32    0.00    5.60    0.00    0.00    1.95    0.00    0.00    0.00   79.13
11:23:02 PM IST  all   12.79    0.00    5.63    0.00    0.00    2.13    0.00    0.00    0.00   79.45
11:23:03 PM IST  all   13.27    0.00    5.44    0.00    0.00    2.30    0.00    0.00    0.00   79.00
11:23:04 PM IST  all   13.85    0.00    5.18    0.00    0.00    1.78    0.00    0.00    0.00   79.18
11:23:05 PM IST  all   13.51    0.00    5.78    0.00    0.00    1.53    0.00    0.00    0.00   79.18
11:23:06 PM IST  all   13.29    0.00    5.25    0.00    0.00    2.29    0.00    0.00    0.00   79.17
11:23:07 PM IST  all   13.95    0.00    5.10    0.00    0.00    2.55    0.00    0.00    0.00   78.40
11:23:08 PM IST  all   13.71    0.00    5.28    0.09    0.00    1.96    0.00    0.00    0.00   78.96
11:23:09 PM IST  all   13.84    0.00    5.01    0.00    0.00    1.95    0.00    0.00    0.00   79.20
11:23:10 PM IST  all   13.96    0.00    5.25    0.08    0.00    2.12    0.00    0.00    0.00   78.60
11:23:11 PM IST  all   13.40    0.00    5.94    0.00    0.00    1.95    0.00    0.00    0.00   78.71
11:23:12 PM IST  all   13.50    0.00    5.40    0.00    0.00    2.28    0.00    0.00    0.00   78.82
11:23:13 PM IST  all   13.67    0.00    5.60    0.00    0.00    2.29    0.00    0.00    0.00   78.44
11:23:14 PM IST  all   13.12    0.00    5.62    0.00    0.00    1.70    0.00    0.00    0.00   79.56
11:23:15 PM IST  all   13.76    0.00    5.82    0.00    0.00    1.94    0.00    0.00    0.00   78.48
11:23:16 PM IST  all   13.98    0.00    5.68    0.00    0.00    1.61    0.00    0.00    0.00   78.73
11:23:17 PM IST  all   13.68    0.00    5.27    0.00    0.00    1.70    0.00    0.00    0.00   79.35
11:23:18 PM IST  all   13.73    0.00    5.37    0.00    0.00    2.30    0.00    0.00    0.00   78.60
11:23:19 PM IST  all   13.62    0.00    5.28    0.00    0.00    1.79    0.00    0.00    0.00   79.32
11:23:20 PM IST  all   12.80    0.00    6.10    0.00    0.00    2.20    0.00    0.00    0.00   78.90
11:23:21 PM IST  all   14.05    0.00    4.97    0.00    0.00    1.80    0.00    0.00    0.00   79.18
11:23:22 PM IST  all   12.88    0.00    6.10    0.00    0.00    1.95    0.00    0.00    0.00   79.07
11:23:23 PM IST  all   13.90    0.00    4.94    0.00    0.00    1.71    0.00    0.00    0.00   79.45
11:23:24 PM IST  all   12.63    0.00    5.76    0.00    0.00    1.98    0.00    0.00    0.00   79.64
11:23:25 PM IST  all   13.90    0.00    5.51    0.00    0.00    1.95    0.00    0.00    0.00   78.64
11:23:26 PM IST  all   14.04    0.00    4.99    0.00    0.00    2.03    0.00    0.00    0.00   78.93
11:23:27 PM IST  all   12.91    0.00    6.03    0.00    0.00    1.70    0.00    0.00    0.00   79.35
11:23:28 PM IST  all   13.09    0.00    5.56    0.00    0.00    2.05    0.00    0.00    0.00   79.30
11:23:29 PM IST  all   12.84    0.00    5.87    0.00    0.00    1.87    0.00    0.00    0.00   79.42
11:23:30 PM IST  all   13.25    0.00    5.44    0.00    0.00    2.12    0.00    0.00    0.00   79.18
11:23:31 PM IST  all   12.81    0.00    5.55    0.00    0.00    2.05    0.00    0.00    0.00   79.59
11:23:32 PM IST  all   12.78    0.00    5.62    0.00    0.00    2.21    0.00    0.00    0.00   79.39
11:23:33 PM IST  all   13.22    0.00    5.76    0.00    0.00    2.54    0.00    0.00    0.00   78.47
11:23:34 PM IST  all   14.21    0.00    5.08    0.00    0.00    2.12    0.00    0.00    0.00   78.60
11:23:35 PM IST  all   14.56    0.00    5.00    0.00    0.00    1.44    0.00    0.00    0.00   79.00
11:23:36 PM IST  all   13.44    0.00    5.66    0.00    0.00    2.11    0.00    0.00    0.00   78.78
11:23:37 PM IST  all   13.22    0.00    5.68    0.08    0.00    1.78    0.00    0.00    0.00   79.24
11:23:38 PM IST  all   13.73    0.00    5.29    0.00    0.00    1.96    0.00    0.00    0.00   79.03
11:23:39 PM IST  all   13.12    0.00    6.01    0.00    0.00    1.86    0.00    0.00    0.00   79.00
11:23:40 PM IST  all   13.60    0.00    5.49    0.00    0.00    2.28    0.00    0.00    0.00   78.63
11:23:41 PM IST  all   13.49    0.00    5.04    0.00    0.00    2.05    0.00    0.00    0.00   79.42
11:23:42 PM IST  all   13.59    0.00    5.27    0.00    0.00    2.12    0.00    0.00    0.00   79.01
11:23:43 PM IST  all   13.33    0.00    5.35    0.00    0.00    2.12    0.00    0.00    0.00   79.20
11:23:44 PM IST  all   13.12    0.00    5.67    0.00    0.00    2.20    0.00    0.00    0.00   79.00
11:23:45 PM IST  all   13.56    0.00    5.76    0.00    0.00    1.78    0.00    0.00    0.00   78.90
11:23:46 PM IST  all   13.10    0.00    5.66    0.00    0.00    2.28    0.00    0.00    0.00   78.95
11:23:47 PM IST  all   12.60    0.00    5.91    0.00    0.00    1.97    0.00    0.00    0.00   79.52
11:23:48 PM IST  all   12.93    0.00    5.65    0.00    0.00    1.97    0.00    0.00    0.00   79.45
11:23:49 PM IST  all   13.95    0.00    5.33    0.00    0.00    2.03    0.00    0.00    0.00   78.70
11:23:50 PM IST  all   13.14    0.00    5.46    0.00    0.00    2.05    0.00    0.00    0.00   79.35
11:23:51 PM IST  all   13.69    0.00    5.66    0.00    0.00    1.94    0.00    0.00    0.00   78.70
11:23:52 PM IST  all   13.74    0.00    5.46    0.00    0.00    1.79    0.00    0.00    0.00   79.01
11:23:53 PM IST  all   14.04    0.00    5.36    0.00    0.00    1.79    0.00    0.00    0.00   78.81
11:23:54 PM IST  all   12.61    0.00    5.44    0.09    0.00    1.64    0.00    0.00    0.00   80.22
11:23:55 PM IST  all   16.45    0.00    5.57    0.43    0.00    2.40    0.00    0.00    0.00   75.15
11:23:56 PM IST  all   15.94    0.00    6.22    1.02    0.00    1.62    0.00    0.00    0.00   75.19
11:23:57 PM IST  all   12.91    0.00    5.78    0.00    0.00    2.38    0.00    0.00    0.00   78.93
11:23:58 PM IST  all   13.83    0.00    5.51    0.00    0.00    1.95    0.00    0.00    0.00   78.71
11:23:59 PM IST  all   13.66    0.00    6.19    0.00    0.00    1.19    0.00    0.00    0.00   78.97
11:24:00 PM IST  all   13.46    0.00    5.54    0.00    0.00    2.39    0.00    0.00    0.00   78.62
11:24:01 PM IST  all   13.03    0.00    5.54    0.00    0.00    2.13    0.00    0.00    0.00   79.30
11:24:02 PM IST  all   14.61    0.00    5.07    0.00    0.00    2.03    0.00    0.00    0.00   78.29
11:24:03 PM IST  all   13.46    0.00    5.37    0.00    0.00    2.13    0.00    0.00    0.00   79.05
11:24:04 PM IST  all   14.48    0.00    5.13    0.17    0.00    2.10    0.00    0.00    0.00   78.11
11:24:05 PM IST  all   13.58    0.00    5.64    0.00    0.00    1.79    0.00    0.00    0.00   78.99
11:24:06 PM IST  all   12.94    0.00    5.87    0.00    0.00    2.13    0.00    0.00    0.00   79.06
11:24:07 PM IST  all   13.27    0.00    5.53    0.00    0.00    2.04    0.00    0.00    0.00   79.17
11:24:08 PM IST  all   13.48    0.00    5.81    0.00    0.00    2.19    0.00    0.00    0.00   78.52
11:24:09 PM IST  all   14.60    0.00    5.09    0.00    0.00    1.78    0.00    0.00    0.00   78.52
11:24:10 PM IST  all   13.16    0.00    5.04    0.00    0.00    2.48    0.00    0.00    0.00   79.32
11:24:11 PM IST  all   14.61    0.00    4.50    0.00    0.00    1.78    0.00    0.00    0.00   79.10
11:24:12 PM IST  all   30.96    0.00    5.60    0.00    0.00    1.87    0.00    0.00    0.00   61.58
11:24:13 PM IST  all   13.17    0.00    5.95    0.00    0.00    2.04    0.00    0.00    0.00   78.84
11:24:14 PM IST  all   13.52    0.00    4.85    0.09    0.00    2.38    0.00    0.00    0.00   79.17
11:24:15 PM IST  all   13.78    0.00    5.75    0.00    0.00    1.86    0.00    0.00    0.00   78.61
11:24:16 PM IST  all   14.11    0.00    5.29    0.00    0.00    2.43    0.00    0.00    0.00   78.17
11:24:17 PM IST  all   13.45    0.00    5.11    0.00    0.00    1.96    0.00    0.00    0.00   79.49
11:24:18 PM IST  all   13.70    0.00    5.62    0.00    0.00    1.87    0.00    0.00    0.00   78.81
11:24:19 PM IST  all   13.50    0.00    5.43    0.00    0.00    2.29    0.00    0.00    0.00   78.78
11:24:20 PM IST  all   13.50    0.00    5.43    0.08    0.00    2.04    0.00    0.00    0.00   78.95
11:24:21 PM IST  all   13.36    0.00    6.09    0.00    0.00    1.61    0.00    0.00    0.00   78.95
11:24:22 PM IST  all   13.25    0.00    5.04    0.09    0.00    2.22    0.00    0.00    0.00   79.40
11:24:23 PM IST  all   14.25    0.00    5.17    0.00    0.00    1.87    0.00    0.00    0.00   78.71
11:24:24 PM IST  all   13.51    0.00    5.83    0.00    0.00    1.77    0.00    0.00    0.00   78.89
11:24:25 PM IST  all   12.55    0.00    5.47    0.00    0.00    2.39    0.00    0.00    0.00   79.59
11:24:26 PM IST  all   13.44    0.00    5.78    0.00    0.00    2.04    0.00    0.00    0.00   78.74
11:24:27 PM IST  all   14.32    0.00    5.34    0.00    0.00    1.86    0.00    0.00    0.00   78.47
11:24:28 PM IST  all   12.88    0.00    5.55    0.00    0.00    2.13    0.00    0.00    0.00   79.44
11:24:29 PM IST  all   13.29    0.00    4.94    0.00    0.00    2.39    0.00    0.00    0.00   79.39
11:24:30 PM IST  all   13.79    0.00    5.11    0.00    0.00    1.79    0.00    0.00    0.00   79.32
11:24:31 PM IST  all   13.58    0.00    5.77    0.00    0.00    2.04    0.00    0.00    0.00   78.61
11:24:32 PM IST  all   13.17    0.00    5.69    0.00    0.00    1.95    0.00    0.00    0.00   79.18
11:24:33 PM IST  all   13.22    0.00    5.42    0.00    0.00    2.12    0.00    0.00    0.00   79.24
11:24:34 PM IST  all   14.02    0.00    5.52    0.00    0.00    1.87    0.00    0.00    0.00   78.59
11:24:35 PM IST  all   12.41    0.00    5.87    0.00    0.00    2.38    0.00    0.00    0.00   79.34
11:24:36 PM IST  all   12.66    0.00    5.99    0.00    0.00    1.88    0.00    0.00    0.00   79.47
11:24:37 PM IST  all   13.58    0.00    5.60    0.00    0.00    1.87    0.00    0.00    0.00   78.95
11:24:38 PM IST  all   13.44    0.00    5.92    0.00    0.00    2.11    0.00    0.00    0.00   78.53
11:24:39 PM IST  all   13.41    0.00    5.86    0.00    0.00    1.87    0.00    0.00    0.00   78.86
11:24:40 PM IST  all   13.41    0.00    6.11    0.00    0.00    2.29    0.00    0.00    0.00   78.18
11:24:41 PM IST  all   13.32    0.00    5.26    0.08    0.00    2.12    0.00    0.00    0.00   79.22
11:24:42 PM IST  all   13.47    0.00    5.37    0.09    0.00    1.88    0.00    0.00    0.00   79.20
11:24:43 PM IST  all   12.67    0.00    5.70    0.00    0.00    2.13    0.00    0.00    0.00   79.51
