procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
48  0 1840908 549312  26540 3328972    0    0     0  1984 30665 183908 15  7 78  0  0  0
40  0 1840908 555624  26564 3324316    0    0     0  3748 28941 183471 13  7 80  0  0  0
40  0 1840908 592148  26564 3296864    0    0     0  1908 28444 178270 15  7 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0 1840908 588016  26564 3292868    0    0     0  2544 28633 181279 14  7 79  0  0  0
51  0 1840908 617364  26572 3260708    0    0     0  2060 27326 181291 13  7 80  0  0  0
41  0 1840908 636484  26572 3244268    0    0     0  3912 29211 182365 14  7 79  0  0  0
51  0 1840908 625264  26580 3244572    0    0     0  2356 28839 183677 12  7 80  0  0  0
38  0 1840908 633508  26580 3232444    0    0    20  2144 29656 184903 14  6 80  0  0  0
46  0 1840908 627132  26588 3233420    0    0     0  2452 28047 182311 13  6 80  0  0  0
15  0 1840908 625264  26596 3235384    0    0     0  2084 28666 182229 14  6 80  0  0  0
52  0 1840908 631448  26596 3235712    0    0     0  2216 26813 179759 11  8 81  0  0  0
51  0 1840908 618864  26596 3233880    0    0     0  2492 28532 180761 13  7 80  0  0  0
49  0 1840908 616080  26604 3235988    0    0     8  2336 25525 169794 14  6 80  0  0  0
44  0 1840908 619900  26604 3241960    0    0     0  2196 28456 175314 16  6 78  0  0  0
48  0 1840908 610448  26628 3242192    0    0     0  2200 29379 185050 12  7 81  0  0  0
46  0 1840908 603584  26628 3240348    0    0     0  1984 28175 181940 12  7 81  0  0  0
41  0 1840908 612012  26628 3231152    0    0     0  2064 26687 179460 12  7 81  0  0  0
49  0 1840908 610736  26628 3231472    0    0     0  2488 28441 178238 15  7 78  0  0  0
41  0 1840908 616628  26652 3225660    0    0     0  2184 27901 180953 15  7 77  0  0  0
46  0 1840908 614076  26716 3226048    0    0     0  2328 27606 181640 12  7 80  0  0  0
40  0 1840908 607812  26716 3226416    0    0     0  2064 29283 185175 13  6 81  0  0  0
46  0 1840908 611876  26740 3225984    0    0     0  2236 28798 182368 14  6 80  0  0  0
46  0 1840908 616924  26764 3226236    0    0     0  2720 28149 181962 12  7 81  0  0  0
42  0 1840908 638700  26764 3226708    0    0     0  2344 29395 183807 13  7 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
38  0 1840908 644336  26764 3223976    0    0     0  2208 28569 183207 13  6 80  0  0  0
45  0 1840908 648208  26764 3224328    0    0     0  2060 28859 183687 11  8 81  0  0  0
50  0 1840908 637604  26780 3224576    0    0     0  2200 28528 182351 13  6 81  0  0  0
49  0 1840908 635092  26788 3246528    0    0     0  2068 28637 172784 14  8 78  0  0  0
50  0 1840908 644564  26804 3247396    0    0     0  2344 28669 183660 14  6 80  0  0  0
40  0 1840908 629456  26804 3245564    0    0     0  2288 28417 182826 13  7 80  0  0  0
50  0 1840908 636412  26804 3242524    0    0     0  2096 28127 181576 12  7 81  0  0  0
49  0 1840908 653352  26804 3242680    0    0     0  2088 29289 183492 16  7 78  0  0  0
46  0 1840908 646028  26812 3243176    0    0     0  2084 28115 181635 13  7 80  0  0  0
48  0 1840908 640628  26820 3243400    0    0     0  2212 27767 180634 13  7 80  0  0  0
40  0 1840908 653104  26820 3237436    0    0     0  2384 28119 181818 13  6 81  0  0  0
47  0 1840908 633008  26820 3241236    0    0     0  1976 28979 175276 21  6 72  0  0  0
49  0 1840908 630288  26820 3241596    0    0     0  2056 28695 182700 13  7 80  0  0  0
49  0 1840908 632836  26828 3241796    0    0     0  2132 28400 182712 12  7 80  0  0  0
54  0 1840908 630520  26852 3238968    0    0     0  2228 28158 182089 13  7 80  0  0  0
27  0 1840908 629528  26852 3242596    0    0     0  2064 29808 184419 13  7 80  0  0  0
52  0 1840908 640268  26852 3242732    0    0     0  1768 24682 149554 11  7 82  0  0  0
47  0 1840908 637208  26876 3243008    0    0     0  2180 28221 182546 13  6 81  0  0  0
45  0 1840908 635400  26884 3239956    0    0     0  2032 29222 184237 13  7 80  0  0  0
49  0 1840908 639192  26884 3240296    0    0     0  2132 29330 183730 15  7 79  0  0  0
49  0 1840908 743056  26884 3234456    0    0     0  1984 34881 177013 17  7 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
48  0 1840908 785596  26884 3234760    0    0    24  2000 30077 180043 16  7 77  0  0  0
50  0 1840908 779980  26892 3235552    0    0     0  2216 28297 180547 15  6 79  0  0  0
49  0 1840908 782292  26900 3234324    0    0     0  2116 29142 183680 13  7 80  0  0  0
46  0 1840908 777088  26900 3235704    0    0     0  1968 29040 183110 13  6 80  0  0  0
37  0 1840908 780076  26900 3234992    0    0     0  2072 29214 182808 13  7 79  0  0  0
46  0 1840908 770388  26900 3229304    0    0     0  2080 27849 181088 13  7 80  0  0  0
49  0 1840908 787812  26908 3229644    0    0     0  2124 27493 181093 12  6 81  0  0  0
49  0 1840908 781336  26916 3230036    0    0     0  2236 27245 178872 11  7 81  0  0  0
34  0 1840908 789424  26940 3230128    0    0     0  2184 29251 183066 13  7 80  0  0  0
53  0 1840908 778656  26956 3230744    0    0     0  2204 29154 183828 14  7 79  0  0  0
40  0 1840908 785980  26956 3231064    0    0     0  2016 28926 184574 13  7 81  0  0  0
52  0 1840908 782248  26956 3231396    0    0     0  2024 29724 184722 12  8 80  0  0  0
45  0 1840908 779988  26964 3231724    0    0     0  2040 29044 183925 13  7 80  0  0  0
42  0 1840908 782468  26964 3231804    0    0     0  2040 28990 182616 13  6 81  0  0  0
50  0 1840908 770748  27056 3237904    0    0    12  7716 28120 180896 13  7 80  0  0  0
53  0 1840908 767364  27056 3239336    0    0     0  2872 29725 184729 12  7 80  0  0  0
36  0 1840908 773284  27068 3240036    0    0     4  2964 27940 181500 13  6 81  0  0  0
51  0 1840908 774016  27068 3240604    0    0     0  2160 28737 182866 13  6 81  0  0  0
29  0 1840908 782192  27076 3241228    0    0     0  2220 28264 180836 14  7 79  0  0  0
47  0 1840908 777656  27084 3241684    0    0     0  2164 28392 182217 13  6 81  0  0  0
50  0 1840908 778204  27084 3242116    0    0     0  2960 29304 183564 13  7 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
41  0 1840908 777604  27084 3242464    0    0     0  2128 29291 184276 12  7 81  0  0  0
50  0 1840908 773980  27100 3242872    0    0     0  2240 28187 177464 15  6 78  0  0  0
51  0 1840908 780020  27116 3243272    0    0     0  2500 29676 182013 13  8 79  0  0  0
40  0 1840908 778984  27124 3243688    0    0     0  2108 28574 183529 13  7 80  0  0  0
 2  1 1840908 777688  27124 3240432    0    0     0  2080 27920 181667 12  7 81  0  0  0
51  0 1840908 750720  27124 3258948    0    0     0  2540 29006 179896 16  7 77  0  0  0
46  0 1840908 748968  27124 3259228    0    0     0  2204 28564 176954 13  6 81  0  0  0
40  0 1840908 759948  27124 3256892    0    0     0  2200 28216 173804 12  7 81  0  0  0
50  0 1840908 758580  27140 3257240    0    0     0  2600 28445 181202 13  6 81  0  0  0
50  0 1840908 768420  27140 3257568    0    0     0  2084 29614 184813 13  7 80  0  0  0
52  0 1840908 777016  27140 3245596    0    0     0  2128 28319 182441 15  7 78  0  0  0
47  0 1840908 766544  27140 3264664    0    0     0  2128 29462 183275 13  7 80  0  0  0
38  0 1840908 727784  27140 3301996    0    0    16  2284 28809 180569 14  7 78  0  0  0
 2  1 1840908 704588  27156 3322916    0    0     0  2120 29804 182962 14  7 79  0  0  0
51  0 1840908 724556  27156 3319908    0    0     0  1976 30015 184063 15  6 78  0  0  0
14  0 1840908 689860  27180 3320740    4    0     4  2604 28427 179771 13  7 80  0  0  0
49  0 1840908 778484  27180 3247940    0    0     0  2080 30487 185604 14  7 79  0  0  0
50  0 1840908 774968  27180 3248284    0    0     0  2168 28949 182719 13  6 81  0  0  0
42  0 1840908 712540  27188 3301300    0    0     8  2236 29949 179214 17  7 75  0  0  0
49  0 1840908 706684  27188 3303204    0    0    40  1960 29380 177029 15  7 77  0  0  0
46  0 1840908 714952  27212 3300624    0    0     0  2140 30295 180144 15  7 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
50  0 1840908 716760  27212 3300056    0    0     0  2096 29939 175123 16  6 77  0  0  0
50  0 1840908 645928  27212 3355040    0    0     0  1936 28070 178741 14  7 79  0  0  0
52  0 1840908 653884  27220 3349828    0    0     0  2172 28305 181211 14  7 80  0  0  0
51  0 1840908 645052  27220 3358368    0    0     0  2660 30017 183425 14  7 79  0  0  0
50  0 1840908 668764  27228 3344144    0    0     0  2064 28820 181623 16  7 77  0  0  0
52  0 1840908 658088  27228 3348536    0    0    36  2348 30336 184104 16  7 77  0  0  0
46  0 1840908 671768  27228 3346424    0    0     0  1968 30527 182391 14  7 79  0  0  0
47  0 1840908 687980  27260 3329384    0    0     0  2448 29141 182846 13  7 79  0  0  0
34  0 1840908 693888  27260 3326364    0    0     0  2112 27961 182383 13  7 81  0  0  0
48  0 1840908 695752  27260 3321672    0    0     0  2676 27517 180049 13  7 79  0  0  0
49  0 1840908 706348  27260 3309708    0    0     0  2392 26235 178991 13  6 80  0  0  0
49  0 1840908 705500  27260 3310176    0    0     0  2096 28366 181327 15  7 78  0  0  0
41  0 1840908 703084  27276 3310508    0    0     0  2144 29278 183531 13  6 80  0  0  0
53  0 1840908 711200  27292 3310828    0    0     0  2368 25353 150467 11  7 82  0  0  0
50  0 1840908 706580  27308 3311184    0    0    28  2052 28304 180975 13  7 80  0  0  0
44  0 1840908 702164  27308 3311448    0    0     0  2044 28866 183292 13  6 81  0  0  0
46  0 1840908 698656  27308 3311760    0    0     0  2208 29827 185136 12  7 81  0  0  0
51  0 1840908 706220  27308 3312076    0    0     0  1936 27544 179695 16  6 77  0  0  0
39  0 1840908 719756  27308 3312616    0    0     0  2104 28863 182326 13  7 80  0  0  0
50  0 1840908 718252  27324 3313068    0    0     0  2280 27575 180578 13  7 80  0  0  0
50  0 1840908 718944  27372 3313264    0    0     0  2580 27216 179459 13  6 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
52  0 1840908 722812  27372 3313044    0    0     0  1960 30498 184117 13  7 80  0  0  0
41  0 1840908 724040  27372 3313252    0    0     0  1960 29651 183295 13  7 79  0  0  0
44  0 1840908 725736  27380 3313584    0    0     0  2352 26651 177877 13  7 81  0  0  0
44  0 1840908 722916  27388 3313780    0    0     0  2048 28710 182602 12  6 81  0  0  0
36  0 1840908 721736  27388 3314016    0    0     0  1952 28479 182124 13  7 80  0  0  0
41  0 1840908 726620  27388 3314172    0    0     0  2280 29732 184278 15  7 78  0  0  0
41  0 1840908 722592  27388 3314548    0    0     0  2144 28537 182527 13  6 80  0  0  0
38  0 1840908 721372  27396 3314800    0    0     0  2196 27106 180325 12  7 80  0  0  0
 1  0 1840908 719768  27404 3315104    0    0     0  2488 29082 181586 13  6 81  0  0  0
52  0 1840908 719168  27404 3315256    0    0     0  2120 27255 180925 13  6 80  0  0  0
36  0 1840908 719176  27404 3315940    0    0     0  2040 27305 181058 12  7 81  0  0  0
42  0 1840908 763580  27404 3236992    0    0    16  2080 28542 180161 13  7 80  0  0  0
52  0 1840908 773268  27412 3237412    0    0    12  2460 27977 180009 13  6 81  0  0  0
43  0 1840908 777400  27444 3237832    0    0   128  2296 29002 182724 13  7 79  0  0  0
42  0 1840908 776444  27444 3238552    0    0     0  2144 28349 180206 13  7 80  0  0  0
41  0 1840908 773896  27444 3238712    0    0     0  2304 28222 180700 13  7 80  0  0  0
31  0 1840908 779948  27444 3242124    0    0     0  2136 29815 184505 12  7 81  0  0  0
 3  0 1840908 778652  27444 3243040    0    0     0  2136 29944 184183 14  7 79  0  0  0
46  0 1840908 774412  27460 3243520    0    0     0  2444 28518 181070 13  7 80  0  0  0
40  0 1840908 780384  27460 3241784    0    0     0  2668 27640 181440 13  6 81  0  0  0
53  0 1840908 764740  27460 3258264    0    0     0  2136 30447 183873 13  7 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
52  0 1840908 758372  27460 3258832    0    0     0  2424 28860 183116 14  6 80  0  0  0
53  0 1840908 764304  27460 3257044    0    0     0  2112 29778 184267 12  7 81  0  0  0
49  0 1840908 756812  27476 3257208    0    0     0  2324 29255 182320 12  7 81  0  0  0
48  0 1840908 764108  27476 3257180    0    0     0  2468 28488 174847 16  6 78  0  0  0
36  0 1840908 786020  27476 3245160    0    0     0  2480 28924 177071 13  6 80  0  0  0
36  0 1840908 780592  27492 3248928    0    0     0  2216 27939 180959 13  7 80  0  0  0
52  0 1840908 757788  27508 3263784    0    0     0  2264 28846 181391 14  6 80  0  0  0
41  0 1840908 755448  27516 3264192    0    0     0  2432 27642 181289 13  7 80  0  0  0
51  0 1840908 756972  27516 3262344    0    0     0  2220 29154 183054 12  7 81  0  0  0
53  0 1840908 717492  27548 3262936    0    0     0  2320 28767 181340 15  6 79  0  0  0
51  0 1840908 713316  27548 3262860    0    0     0  2368 28399 180094 15  7 78  0  0  0
26  0 1840908 725060  27564 3263092    0    0     0  3068 29904 184362 13  6 81  0  0  0
51  0 1840908 725400  27592 3260164    0    0     0  2376 29017 182766 13  7 80  0  0  0
45  0 1840908 721564  27592 3260636    0    0     0  2356 29033 183061 13  7 80  0  0  0
49  0 1840908 725672  27592 3260944    0    0     0  2216 29395 184251 12  7 81  0  0  0
47  0 1840908 734700  27592 3248768    0    0     0  2104 28420 182579 12  7 81  0  0  0
49  0 1840908 731344  27608 3249064    0    0     0  2188 27673 180755 15  7 79  0  0  0
39  0 1840908 747028  27616 3249896    0    0     0  2292 29450 181732 13  7 80  0  0  0
51  0 1840908 738528  27632 3267584    0    0     0  2028 28225 173752 13  7 80  0  0  0
53  0 1840908 713964  27648 3265540    0    0     0  2052 29458 183618 15  7 78  0  0  0
 4  0 1840908 718724  27648 3262888    0    0     0  7024 28152 180830 16  6 78  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
51  0 1840908 734796  27648 3259848    0    0     0  2032 29734 184151 13  7 80  0  0  0
36  0 1840908 740660  27656 3253332    0    0     0  1980 28395 181103 14  7 80  0  0  0
43  0 1840908 743016  27656 3253468    0    0     0  2320 28500 182428 13  6 80  0  0  0
50  0 1840908 746160  27664 3253444    0    0     0  2272 29039 182971 12  7 80  0  0  0
48  0 1840908 749136  27664 3250264    0    0     0  6128 29673 184115 12  7 81  0  0  0
48  0 1840908 742884  27664 3250492    0    0     0  2272 28914 182044 15  7 79  0  0  0
40  0 1840908 744744  27672 3244692    0    0     0  2036 28127 181547 13  7 80  0  0  0
53  0 1840908 742848  27672 3245040    0    0     0  2580 28090 180685 13  7 81  0  0  0
44  0 1840908 751284  27680 3245320    0    0     0  2452 29081 183244 12  7 81  0  0  0
44  0 1840908 751860  27680 3245660    0    0     0  2480 28820 181924 14  7 80  0  0  0
52  0 1840908 747536  27696 3260580    0    0    52  1852 24953 141303 18  7 75  0  0  0
52  0 1840908 750104  27712 3260964    0    0     0  2232 28491 181542 13  7 80  0  0  0
53  0 1840908 749160  27712 3259164    0    0     0  2344 28360 181557 12  7 81  0  0  0
44  0 1840908 741208  27712 3259424    0    0     0  2136 29475 184161 12  7 81  0  0  0
49  0 1840908 741928  27720 3259832    0    0     0  2148 28807 182494 12  7 80  0  0  0
52  0 1840908 740324  27720 3248528    0    0     0  2344 28467 181351 13  7 81  0  0  0
50  0 1840908 720640  27728 3266564    0    0     0  2068 29467 182001 16  7 77  0  0  0
 3  1 1840908 698004  27728 3266940    0    0     0  2036 27884 180501 14  7 79  0  0  0
53  0 1840908 707880  27808 3263932    0    0     0  2940 28118 181350 14  7 79  0  0  0
47  0 1840908 698912  27808 3264572    0    0    80 10268 29207 181569 13  7 79  1  0  0
47  0 1840908 691032  27808 3265164    0    0     0  2040 29635 183590 12  8 80  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
51  0 1840908 695140  27808 3264988    0    0     0  2104 28337 182296 13  6 81  0  0  0
42  0 1840908 695200  27808 3258636    0    0     0  2080 29045 183532 12  7 81  0  0  0
53  0 1840908 690868  27832 3255544    0    0     8  2424 29196 182940 13  7 80  0  0  0
53  0 1840908 695940  27848 3249872    0    0     0  3476 27685 181179 13  7 80  0  0  0
50  0 1840908 697624  27864 3250240    0    0     0  2216 28851 184625 13  7 81  0  0  0
47  0 1840908 703040  27872 3250560    0    0     0  2380 28913 183757 12  7 81  0  0  0
49  0 1840908 709000  27872 3251248    0    0     0  2176 29200 183344 14  7 79  0  0  0
52  0 1840908 718408  27880 3251564    0    0     4  2080 29287 184602 12  7 81  0  0  0
52  0 1840908 724596  27880 3251872    0    0     0  1976 28597 183816 12  7 81  0  0  0
45  0 1840908 728216  27880 3251968    0    0     0  2000 27564 181637 13  7 80  0  0  0
50  0 1840908 743560  27896 3252440    0    0     0  2320 29119 183677 13  7 80  0  0  0
51  0 1840908 743984  27896 3252748    0    0     0  2144 28257 182434 12  7 81  0  0  0
51  0 1840908 743816  27904 3252780    0    0     0  2064 29820 184458 13  7 80  0  0  0
52  0 1840908 750860  27904 3253228    0    0     0  2160 28771 183414 13  6 81  0  0  0
48  0 1840908 748756  27904 3253616    0    0     0  2120 28455 182763 14  7 79  0  0  0
53  0 1840908 760856  27912 3254584    0    0     0  2156 29133 183205 13  6 80  0  0  0
53  0 1840908 760056  27928 3254472    0    0     0  2216 27852 181485 13  7 80  0  0  0
 2  0 1840908 742828  27940 3254804    0    0     8  2492 28348 180136 15  6 79  0  0  0
31  0 1840908 738860  27940 3255296    0    0    52  2064 29085 182136 15  7 78  0  0  0
39  0 1840908 747480  27940 3255624    0    0     0  2008 28787 182698 12  7 81  0  0  0
52  0 1840908 736232  27940 3255956    0    0     0  2032 28478 180667 12  7 81  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
43  0 1840908 743964  27948 3256228    0    0     0  2224 27715 174613 13  6 81  0  0  0
42  0 1840908 741296  27956 3256528    0    0     0  2512 28530 175581 13  7 81  0  0  0
48  0 1840908 738788  27956 3256888    0    0     0  2008 28987 183991 13  6 81  0  0  0
52  0 1840908 737412  27956 3257196    0    0     0  1968 28461 181473 12  7 81  0  0  0
39  0 1840908 732984  27956 3257260    0    0     0  1960 28846 183646 14  6 80  0  0  0
39  0 1840908 731520  27964 3257888    0    0     0  2076 28772 183784 13  7 80  0  0  0
38  0 1840908 727796  27972 3258200    0    0     0  2104 26702 180218 12  7 81  0  0  0
46  0 1840908 728224  27972 3258512    0    0     0  2056 30171 184221 13  7 80  0  0  0
52  0 1840908 723628  27988 3258592    0    0     0  2464 28780 182156 13  7 80  0  0  0
51  0 1840908 698508  27996 3292380    0    0     0  2092 31496 185430 14  7 79  0  0  0
44  0 1840908 651488  27996 3338736    0    0     0  2108 30807 182199 15  7 78  0  0  0
50  0 1840908 579316  28020 3389752    0    0     0  2172 28876 180467 15  8 78  0  0  0
49  0 1840908 594896  28020 3374568    0    0    28  2308 29036 183766 13  6 80  0  0  0
