Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:56:39 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:58:57 PM IST  all    9.79    0.00    4.64    0.00    0.00    0.84    0.00    0.00    0.00   84.73
11:58:58 PM IST  all    8.88    0.00    5.58    0.00    0.00    0.93    0.00    0.00    0.00   84.60
11:58:59 PM IST  all    8.78    0.00    5.49    0.00    0.00    1.27    0.00    0.00    0.00   84.47
11:59:00 PM IST  all    9.23    0.00    5.62    0.00    0.00    1.17    0.00    0.00    0.00   83.98
11:59:01 PM IST  all   10.25    0.00    5.29    0.00    0.00    1.01    0.00    0.00    0.00   83.45
11:59:02 PM IST  all    9.39    0.00    5.75    0.00    0.00    0.76    0.00    0.00    0.00   84.09
11:59:03 PM IST  all    9.27    0.00    5.56    0.00    0.00    1.18    0.00    0.00    0.00   83.99
11:59:04 PM IST  all    8.89    0.00    5.33    0.00    0.00    1.02    0.00    0.00    0.00   84.76
11:59:05 PM IST  all    9.99    0.00    5.08    0.00    0.00    0.51    0.00    0.00    0.00   84.42
11:59:06 PM IST  all    9.04    0.00    5.83    0.00    0.00    1.01    0.00    0.00    0.00   84.11
11:59:07 PM IST  all    8.74    0.00    5.80    0.00    0.00    1.01    0.00    0.00    0.00   84.45
11:59:08 PM IST  all    8.21    0.00    5.76    0.00    0.00    0.76    0.00    0.00    0.00   85.27
11:59:09 PM IST  all    9.32    0.00    5.71    0.00    0.00    1.09    0.00    0.00    0.00   83.88
11:59:10 PM IST  all    8.64    0.00    6.01    0.00    0.00    1.10    0.00    0.00    0.00   84.25
11:59:11 PM IST  all    9.31    0.00    5.33    0.00    0.00    0.85    0.00    0.00    0.00   84.52
11:59:12 PM IST  all    7.65    0.00    6.29    0.00    0.00    1.02    0.00    0.00    0.00   85.05
11:59:13 PM IST  all    8.91    0.00    6.13    0.00    0.00    0.76    0.00    0.00    0.00   84.20
11:59:14 PM IST  all    9.20    0.00    5.23    0.00    0.00    1.27    0.00    0.00    0.00   84.30
11:59:15 PM IST  all    9.12    0.00    5.41    0.00    0.00    0.93    0.00    0.00    0.00   84.54
11:59:16 PM IST  all   10.29    0.00    5.23    0.00    0.00    0.67    0.00    0.00    0.00   83.81
11:59:17 PM IST  all    9.56    0.00    5.08    0.08    0.00    1.02    0.00    0.00    0.00   84.26
11:59:18 PM IST  all    9.34    0.00    5.77    2.04    0.00    1.02    0.00    0.00    0.00   81.83
11:59:19 PM IST  all    8.54    0.00    6.17    3.80    0.00    1.10    0.00    0.00    0.00   80.39
11:59:20 PM IST  all    9.35    0.00    5.61    5.18    0.00    1.10    0.00    0.00    0.00   78.76
11:59:21 PM IST  all    9.56    0.00    5.79    3.27    0.00    1.17    0.00    0.00    0.00   80.20
11:59:22 PM IST  all    9.60    0.00    5.64    3.87    0.00    0.93    0.00    0.00    0.00   79.97
11:59:23 PM IST  all    9.97    0.00    5.41    3.29    0.00    1.10    0.00    0.00    0.00   80.24
11:59:24 PM IST  all    8.78    0.00    6.24    2.19    0.00    1.10    0.00    0.00    0.00   81.69
11:59:25 PM IST  all    9.58    0.00    4.83    1.69    0.00    0.93    0.00    0.00    0.00   82.97
11:59:26 PM IST  all    9.74    0.00    4.91    1.19    0.00    0.93    0.00    0.00    0.00   83.23
11:59:27 PM IST  all    9.38    0.00    5.53    0.67    0.00    1.09    0.00    0.00    0.00   83.33
11:59:28 PM IST  all    9.30    0.00    6.00    0.00    0.00    0.76    0.00    0.00    0.00   83.94
11:59:29 PM IST  all    8.65    0.00    6.05    0.00    0.00    0.76    0.00    0.00    0.00   84.55
11:59:30 PM IST  all    8.36    0.00    5.49    0.00    0.00    1.35    0.00    0.00    0.00   84.80
11:59:31 PM IST  all    9.39    0.00    5.58    0.00    0.00    0.85    0.00    0.00    0.00   84.18
11:59:32 PM IST  all    8.83    0.00    5.94    0.00    0.00    0.68    0.00    0.00    0.00   84.55
11:59:33 PM IST  all    8.76    0.00    5.64    0.08    0.00    1.10    0.00    0.00    0.00   84.41
11:59:34 PM IST  all    9.04    0.00    5.41    0.00    0.00    0.85    0.00    0.00    0.00   84.70
11:59:35 PM IST  all    9.35    0.00    5.56    0.00    0.00    0.93    0.00    0.00    0.00   84.16
11:59:36 PM IST  all    8.47    0.00    6.10    0.00    0.00    0.85    0.00    0.00    0.00   84.59
11:59:37 PM IST  all    9.34    0.00    5.47    0.08    0.00    1.01    0.00    0.00    0.00   84.09
11:59:38 PM IST  all    9.26    0.00    5.81    0.00    0.00    0.59    0.00    0.00    0.00   84.34
11:59:39 PM IST  all    9.45    0.00    5.32    0.00    0.00    1.18    0.00    0.00    0.00   84.05
11:59:40 PM IST  all    9.34    0.00    5.98    0.17    0.00    0.93    0.00    0.00    0.00   83.59
11:59:41 PM IST  all    8.47    0.00    5.34    0.08    0.00    0.93    0.00    0.00    0.00   85.17
11:59:42 PM IST  all    8.38    0.00    5.58    0.00    0.00    0.68    0.00    0.00    0.00   85.36
11:59:43 PM IST  all    9.42    0.00    5.35    0.00    0.00    0.76    0.00    0.00    0.00   84.47
11:59:44 PM IST  all    9.99    0.00    4.57    0.00    0.00    0.93    0.00    0.00    0.00   84.50
11:59:45 PM IST  all    9.02    0.00    5.82    0.00    0.00    1.26    0.00    0.00    0.00   83.90
11:59:46 PM IST  all    9.31    0.00    5.70    0.00    0.00    0.92    0.00    0.00    0.00   84.06
11:59:47 PM IST  all    9.31    0.00    5.25    0.00    0.00    0.68    0.00    0.00    0.00   84.77
11:59:48 PM IST  all    8.83    0.00    5.77    0.00    0.00    0.85    0.00    0.00    0.00   84.55
11:59:49 PM IST  all    9.64    0.00    5.70    0.00    0.00    1.26    0.00    0.00    0.00   83.40
11:59:50 PM IST  all    8.46    0.00    5.75    0.00    0.00    0.93    0.00    0.00    0.00   84.86
11:59:51 PM IST  all    8.45    0.00    5.49    0.00    0.00    1.10    0.00    0.00    0.00   84.97
11:59:52 PM IST  all    9.74    0.00    5.08    0.00    0.00    0.93    0.00    0.00    0.00   84.25
11:59:53 PM IST  all    9.24    0.00    5.79    0.00    0.00    1.09    0.00    0.00    0.00   83.88
11:59:54 PM IST  all    8.60    0.00    5.28    0.00    0.00    0.94    0.00    0.00    0.00   85.19
11:59:55 PM IST  all    9.37    0.00    5.40    0.00    0.00    0.84    0.00    0.00    0.00   84.39
11:59:56 PM IST  all    9.92    0.00    4.92    0.00    0.00    0.93    0.00    0.00    0.00   84.22
11:59:57 PM IST  all    9.33    0.00    5.38    0.00    0.00    0.92    0.00    0.00    0.00   84.37
11:59:58 PM IST  all    8.80    0.00    5.25    0.00    0.00    0.85    0.00    0.00    0.00   85.11
11:59:59 PM IST  all    9.98    0.00    4.99    0.00    0.00    0.51    0.00    0.00    0.00   84.52
12:00:00 AM IST  all    9.18    0.00    5.47    0.08    0.00    1.01    0.00    0.00    0.00   84.26
12:00:01 AM IST  all    8.33    0.00    5.53    0.60    0.00    1.19    0.00    0.00    0.00   84.35
12:00:02 AM IST  all   11.04    0.51    5.64    1.26    0.00    1.26    0.00    0.00    0.00   80.29
12:00:03 AM IST  all    8.93    0.00    5.70    0.00    0.00    0.68    0.00    0.00    0.00   84.69
12:00:04 AM IST  all    8.95    0.00    5.57    0.00    0.00    0.84    0.00    0.00    0.00   84.64
12:00:05 AM IST  all    9.21    0.00    5.24    0.00    0.00    0.84    0.00    0.00    0.00   84.71
12:00:06 AM IST  all   25.92    0.00    5.37    0.00    0.00    0.92    0.00    0.00    0.00   67.79
12:00:07 AM IST  all    8.63    0.00    6.09    0.00    0.00    1.10    0.00    0.00    0.00   84.18
12:00:08 AM IST  all    9.71    0.00    4.51    0.00    0.00    0.94    0.00    0.00    0.00   84.84
