procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1 1839116 1365368  99040 3193132    0    0     0 14904 18994 108800 11  6 81  2  0  0
10  0 1839116 1364992  99040 3195712    0    0     0 19524 19040 109982  9  5 84  2  0  0
11  0 1839116 1356044  99048 3197732    0    0     0 15608 19402 112361 10  6 82  2  0  0
 5  1 1839116 1356628  99056 3199288    0    0     0 15716 18920 109753 10  5 83  2  0  0
 0  1 1839116 1352828  99064 3201300    0    0     0 14948 18168 106363  9  6 83  2  0  0
 0  1 1839116 1355572  99064 3203040    0    0     0 13784 17809 102913  9  5 83  3  0  0
 0  1 1839116 1351092  99064 3204976    0    0     0 15688 18083 104722  9  5 84  2  0  0
 6  0 1839116 1349048  99072 3206832    0    0     0 15380 19155 110917  9  5 84  2  0  0
 5  1 1839116 1344640  99072 3208856    0    0     0 15188 19358 111292  9  5 84  2  0  0
 5  1 1839116 1345152  99080 3211260    0    0     0 15496 19007 110074  9  5 84  2  0  0
 5  1 1839116 1346220  99080 3213156    0    0     0 14544 18821 106010  8  6 84  2  0  0
 0  1 1839116 1338964  99096 3215008    0    0     0 14244 17993 105000  9  5 83  3  0  0
 0  1 1839116 1336956  99120 3216848    0    0     0 13996 17566 101912  8  5 85  3  0  0
10  0 1839116 1328976  99120 3218856    0    0     0 15052 18696 108494  9  6 83  2  0  0
 0  1 1838860 1336396  99120 3220756    8    0     8 14684 19402 104841  9  5 85  1  0  0
13  0 1838860 1337224  99120 3222524    0    0     0 15536 19193 110855  9  5 83  2  0  0
 4  1 1838860 1333756  99120 3224740    0    0     0 15160 18746 110290  9  6 83  2  0  0
 0  1 1838860 1333700  99136 3226792    0    0     0 14788 18124 105657  9  6 83  2  0  0
 6  0 1838860 1327176  99136 3228728    0    0     0 13920 17914 100467  9  6 83  3  0  0
 3  1 1838860 1324200  99136 3230528    0    0     0 14760 18048 104313  8  5 84  2  0  0
 6  1 1838860 1327312  99136 3237516    0    0     0 15504 19569 111511  9  6 84  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  1 1838860 1325476  99136 3239624    0    0     0 15360 19024 110562  8  6 84  2  0  0
 5  1 1838860 1322580  99152 3241648    0    0     0 15732 19612 110783 10  6 82  2  0  0
12  0 1838860 1316228  99152 3243324    0    0     0 14720 18813 107681  9  5 83  2  0  0
 0  1 1838860 1321108  99160 3245420    0    0     0 14520 18324 104238  9  5 84  3  0  0
 3  0 1838860 1321336  99176 3247100    0    0     0 14044 17476 102230  8  4 85  3  0  0
 5  1 1838860 1314780  99176 3249140    0    0     0 15120 18676 109052  8  5 84  2  0  0
 4  1 1838860 1314980  99184 3251604    0    0     0 15212 18842 109519  9  5 83  2  0  0
12  0 1838860 1309156  99184 3253712    0    0     0 15500 19362 112105  9  5 83  2  0  0
 5  1 1838860 1307612  99184 3255680    0    0     0 14884 18651 108144  9  5 83  2  0  0
 7  1 1838860 1304296  99192 3257096    0    0     0 14496 17830 105104  9  6 83  2  0  0
 8  1 1838860 1303724  99192 3258932    0    0     0 13832 17726 103079  9  5 84  3  0  0
 5  1 1838860 1300844  99200 3260868    0    0     0 14508 17788 104586  9  6 83  2  0  0
 4  1 1838860 1302340  99200 3263004    0    0     0 15656 19208 111748  9  7 83  2  0  0
 5  1 1838860 1298872  99200 3265000    0    0     0 16000 19216 110571 10  6 83  2  0  0
 6  1 1838860 1295292  99208 3267008    0    0     0 15332 19249 111118 10  6 83  2  0  0
 2  1 1838860 1288624  99208 3269012    0    0     0 14840 18455 106994  8  5 84  2  0  0
 0  1 1838860 1306012  99216 3270876    0    0     0 13680 18137 101143  8  5 84  2  0  0
 0  1 1838860 1293760  99232 3272828    0    0     0 14176 18197 103594 10  5 82  2  0  0
 3  1 1838860 1288712  99240 3274984    0    0     0 15528 18885 109547 10  5 83  2  0  0
 2  1 1838860 1283880  99240 3276956    0    0     0 15276 18972 109817 10  6 83  2  0  0
 2  1 1838860 1279764  99240 3278848    0    0     0 15424 19140 111264  9  5 83  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1 1838860 1277152  99248 3280804    0    0     0 15024 18345 107618  9  6 83  2  0  0
 4  1 1838860 1281624  99248 3282500    0    0     0 14564 18024 104835 10  5 83  2  0  0
 6  1 1838860 1276192  99256 3284660    0    0     0 14036 17504 102156  9  5 84  3  0  0
 4  1 1838860 1276648  99256 3286612    0    0     0 14864 18201 105732  9  6 83  2  0  0
 2  1 1838860 1271568  99256 3288620    0    0     0 15696 19476 112604 10  6 82  2  0  0
 4  1 1838860 1269584  99264 3290568    0    0     0 15396 19064 110306  8  6 84  2  0  0
 3  1 1838860 1268544  99264 3293072    0    0     0 15436 19397 110764 10  6 82  2  0  0
12  0 1838860 1261684  99272 3295564    0    0     0 15004 18600 107643  9  5 83  2  0  0
 4  1 1838860 1255288  99272 3297452    0    0     0 14276 18328 102737  9  5 84  3  0  0
 5  1 1838860 1260188  99288 3298344    0    0     0 14120 17961 103326  8  6 83  3  0  0
 5  1 1838860 1263936  99296 3300372    0    0     0 15480 18996 110416 10  5 83  2  0  0
 2  0 1838860 1259464  99296 3302496    0    0     0 15504 19428 111140  9  6 84  2  0  0
 0  1 1838860 1257508  99296 3304528    0    0     0 15520 19319 111309  9  6 83  2  0  0
 8  1 1838860 1253668  99296 3306592    0    0     0 15064 18759 109502  8  5 85  2  0  0
 3  1 1838860 1255044  99304 3308584    0    0     0 14704 18258 106663  9  6 83  2  0  0
 0  1 1838860 1251072  99312 3310348    0    0     0 13916 17443 102398  7  5 85  3  0  0
 7  1 1838860 1251624  99312 3312532    0    0     0 14736 18249 106935  9  5 84  2  0  0
 2  1 1838860 1244204  99312 3314772    0    0     0 15432 19181 110999 10  6 82  2  0  0
 4  1 1838860 1242492  99312 3316584    0    0     0 15560 18962 109825  9  6 83  2  0  0
 8  1 1838860 1241908  99320 3318720    0    0     0 15232 18940 109911  9  5 84  2  0  0
 5  1 1838860 1238476  99328 3320196    0    0     0 14888 18524 107014  9  5 83  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1 1838860 1235468  99328 3322332    0    0     0 13912 17854 103174  9  5 84  3  0  0
 9  1 1838860 1231888  99352 3324192    0    0     0 14332 18049 103997  9  5 83  3  0  0
 0  1 1838860 1225872  99352 3326140    0    0     0 15616 19044 110366  9  6 83  2  0  0
 0  1 1838860 1226700  99352 3328372    0    0     0 15504 19052 110607 10  6 82  2  0  0
 7  0 1838860 1222048  99360 3330608    0    0     0 15576 19249 111652  9  6 83  2  0  0
 4  1 1838860 1215228  99360 3332348    0    0     0 14936 18598 107824  8  5 84  2  0  0
 6  1 1838860 1217060  99368 3334272    0    0     0 14528 18211 105724  9  5 84  2  0  0
 0  1 1838860 1189080  99368 3337172    0    0     0 13848 17716 101630  9  5 84  3  0  0
 9  0 1838860 1190536  99368 3339852    0    0     0 14872 18555 107676 10  5 83  2  0  0
 4  1 1838860 1190404  99376 3341704    0    0     0 15632 19038 111627  9  5 83  2  0  0
 4  1 1838860 1181140  99392 3343708    0    0     0 16400 18942 110036  9  5 84  2  0  0
 0  1 1838860 1182088  99392 3345068    0    0     0 14468 19109 103755  9  5 84  2  0  0
12  0 1838860 1183296  99432 3347152    0    0     0 15972 18892 108274  9  5 83  2  0  0
 2  1 1838860 1181516  99432 3348800    0    0     0 14000 17425 101380  7  6 85  3  0  0
 5  1 1838860 1188056  99432 3350860    0    0     0 14240 18338 105165  9  5 83  2  0  0
 0  1 1838860 1185624  99448 3353092    0    0     0 15548 19058 110706 10  6 83  2  0  0
 7  0 1838860 1182952  99448 3355104    0    0     0 15352 19011 110238  9  5 84  2  0  0
 7  1 1838860 1180664  99456 3356940    0    0     0 15752 19180 111278  9  5 83  2  0  0
 6  1 1838860 1180256  99456 3358656    0    0     0 14896 18506 107641  8  5 84  2  0  0
 4  1 1838860 1168016  99456 3360644    0    0     0 14408 17991 104583  8  5 84  2  0  0
 7  1 1838860 1158536  99464 3362640    0    0     0 13992 17581 102200  9  5 84  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  1 1838860 1169112  99472 3364416    0    0     0 15076 18991 108224  9  6 83  2  0  0
 9  1 1838860 1167104  99480 3366772    0    0     0 15508 19177 111819  9  6 83  2  0  0
 6  0 1838860 1164056  99480 3368832    0    0     0 15440 19144 111017  9  5 84  2  0  0
 0  1 1838860 1164560  99480 3370832    0    0     0 15144 18851 109476 10  5 83  2  0  0
 0  1 1838860 1161412  99480 3372856    0    0     0 14960 19051 109215  9  5 83  2  0  0
 4  1 1838860 1159412  99488 3374712    0    0     0 14012 17656 102128  8  5 84  3  0  0
 3  1 1838860 1157536  99496 3376804    0    0     0 14672 18470 104491  9  5 83  2  0  0
 5  1 1838860 1155824  99512 3379496    0    0     0 15684 19323 111511  9  4 85  2  0  0
 4  1 1838860 1157884  99512 3381240    0    0     0 15392 19134 111208 10  6 83  2  0  0
 3  1 1838860 1156188  99512 3383268    0    0     0 15504 19170 110814  9  5 84  2  0  0
 5  1 1838860 1151088  99512 3384616    0    0     0 14784 18454 106405  9  5 84  2  0  0
 3  1 1838860 1149744  99520 3386344    0    0     0 14456 18164 105037 10  6 82  2  0  0
 5  1 1838860 1148248  99528 3388396    0    0     0 13904 17428 101413  8  5 84  3  0  0
11  0 1838860 1158284  99528 3390512    0    0     0 14656 18387 105703  9  6 83  2  0  0
 9  0 1838860 1146432  99576 3399660    0    0     0 21652 18945 109669  9  5 84  2  0  0
12  0 1838860 1143084  99576 3401760    0    0     0 15680 19379 111970 10  5 82  2  0  0
 2  0 1838860 1137052  99576 3403932    0    0     0 15312 18534 107124  9  6 83  2  0  0
 6  0 1838860 1133532  99584 3405744    0    0     0 14624 18339 106471  9  5 83  2  0  0
 0  1 1838860 1127452  99584 3407700    0    0     0 13952 17577 101488  8  6 84  3  0  0
 5  1 1838860 1132572  99592 3409772    0    0     8 14788 18618 106235  9  5 84  2  0  0
 0  1 1838860 1125588  99616 3411584    0    0     0 15904 19687 112928 10  5 83  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1 1838860 1121300  99616 3413704    0    0     0 15832 18944 110754  9  6 83  2  0  0
 0  1 1838860 1114776  99616 3415436    0    0     0 15884 18689 108381  9  6 83  2  0  0
 5  1 1838860 1112624  99616 3417724    0    0     0 15032 18575 108101  9  6 83  2  0  0
 3  1 1838860 1110840  99624 3419708    0    0     0 14184 18298 104296  9  5 84  3  0  0
 4  1 1838860 1111764  99632 3421896    0    0     0 14560 18032 103958  8  6 83  3  0  0
 9  0 1838860 1109868  99632 3423912    0    0     0 15472 18717 109701  9  5 83  2  0  0
 5  1 1838860 1106380  99632 3425704    0    0     0 15572 19017 109874 10  6 83  2  0  0
 6  0 1838860 1107932  99632 3427428    0    0     0 15624 19182 112060 10  6 83  2  0  0
 7  0 1838860 1101632  99640 3429312    0    0     0 15188 18433 107443  9  6 83  2  0  0
 6  1 1838860 1100100  99648 3431848    0    0     0 14700 18146 104888  9  5 84  2  0  0
 7  1 1838860 1097596  99652 3433816    0    0     0 14304 17392 101397  7  6 84  3  0  0
 0  1 1838860 1098688  99652 3435204    0    0     0 15072 18748 107418 10  6 82  2  0  0
 0  1 1838860 1095004  99652 3437584    0    0     0 15532 19287 110376  9  5 84  2  0  0
 0  1 1838860 1086884  99684 3439544    0    0     0 15328 18695 108735 10  6 83  2  0  0
 2  1 1838860 1084080  99684 3441160    0    0     0 15128 18626 107909  9  5 83  2  0  0
 4  1 1838860 1084248  99684 3443052    0    0     0 14960 18756 107806  8  7 83  2  0  0
11  0 1838860 1080128  99684 3445084    0    0     0 13936 17745 102621  9  6 83  3  0  0
 2  1 1838860 1080940  99684 3447128    0    0     0 14392 17654 103135  9  5 83  2  0  0
 3  0 1838860 1060740  99700 3449088    0    0     0 15368 18833 109804  9  5 84  2  0  0
 5  1 1838860 1044828  99708 3451168    0    0     0 15580 19492 112070 10  6 82  2  0  0
 3  1 1838860 1051460  99708 3453232    0    0     0 15544 19101 110422 11  6 82  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1 1838860 1053032  99708 3455176    0    0     0 15328 18390 107647  8  5 84  2  0  0
 5  1 1838860 1049856  99708 3456876    0    0     0 14496 17733 104397  9  5 84  2  0  0
10  0 1838860 1052516  99716 3458744    0    0     0 14056 17657 102617  9  4 84  3  0  0
 5  0 1838860 1052388  99724 3461000    0    0     0 15480 18743 108591 10  5 83  2  0  0
 4  1 1838860 1064076  99724 3463016    0    0     0 15600 19692 111958  9  6 83  2  0  0
10  0 1838860 1062076  99744 3465024    0    0     4 16056 19284 111471  9  6 84  2  0  0
11  0 1838860 1059848  99744 3466600    0    0     0 15784 18777 108436 10  5 83  2  0  0
 3  0 1838860 1046868  99776 3485004    0    0     0 30412 17548 101092  8  5 84  3  0  0
 9  0 1838860 1052900  99776 3485088    0    0     0 13452 18062 99180  9  5 84  2  0  0
10  0 1838860 1052088  99776 3484932    0    0     0 15556 18932 109847  9  6 83  2  0  0
 7  1 1838860 1050260  99776 3485264    0    0     0 15304 18870 109694 10  6 82  2  0  0
 3  1 1838860 1052980  99776 3485320    0    0     0 15560 19198 112056 10  5 83  2  0  0
 0  1 1838860 1055364  99792 3485892    0    0     0 15448 18487 108263  9  5 84  2  0  0
 4  1 1838860 1052920  99792 3485924    0    0     0 14560 18001 105514  9  5 84  2  0  0
 6  1 1838860 1052524  99792 3485252    0    0     0 14004 17621 102327 10  5 83  3  0  0
 9  1 1838860 1052560  99792 3485364    0    0     0 14696 18440 106336  8  5 84  2  0  0
 0  1 1838860 1034800  99808 3502304    0    0     0 31576 18183 105520  8  5 84  2  0  0
 6  1 1838860 1030792  99816 3502480    0    0     0 15596 19569 112320  8  6 84  2  0  0
 6  0 1838860 1031180  99840 3502636    0    0     0 15208 18595 107610  9  5 84  2  0  0
 0  1 1838860 1031088  99840 3502800    0    0     0 14772 17849 104444  8  6 84  2  0  0
 0  1 1838860 1028508  99840 3502844    0    0     8 14256 17724 103189  9  5 84  3  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1 1838860 1086136  99848 3442564    0    0     0 14904 18046 106356 10  6 82  2  0  0
 7  0 1838860 1084332  99848 3442648    0    0     0 15736 19035 110612  9  6 84  2  0  0
 2  1 1838860 1084596  99856 3442744    0    0     0 15312 18555 108148 10  6 82  2  0  0
 5  1 1838860 1084552  99856 3442796    0    0     0 15068 18404 107348  8  6 84  2  0  0
 4  1 1838860 1070772  99876 3459632    0    0     4 30376 17199 99863  8  6 83  3  0  0
 7  0 1838860 1068476  99876 3459816    0    0     0 13864 17432 100951  9  5 83  3  0  0
 2  0 1838860 1071176  99876 3459756    0    0     0 15208 19018 108455 10  5 83  2  0  0
 3  0 1838860 1071212  99884 3459796    0    0     0 15556 18748 108958 10  6 83  2  0  0
 7  1 1838860 1071620  99884 3459828    0    0     0 15368 19065 109928  9  5 84  2  0  0
 7  1 1838860 1078508  99892 3459772    0    0     0 15336 19175 109007  9  6 83  2  0  0
 0  1 1838860 1075348  99908 3459956    0    0     0 14424 17858 103093  8  5 85  2  0  0
 4  1 1838860 1076476  99908 3456036    0    0     0 14024 17449 101280  8  5 84  3  0  0
 9  0 1838860 1079424  99908 3456072    0    0     0 14364 17977 103897  8  5 84  2  0  0
 7  0 1838860 1063416  99924 3472920    0    0     0 31176 18296 105917  8  5 84  2  0  0
 8  1 1838860 1062584  99924 3472956    0    0     0 15708 18891 110660  9  6 83  2  0  0
 9  0 1838860 1062668  99932 3473444    0    0     0 15052 18565 108109  9  6 83  2  0  0
 0  1 1838860 1061000  99932 3473568    0    0     8 15072 18347 105612  8  6 84  2  0  0
 7  1 1838860 1059984  99940 3473128    0    0     0 14168 17487 101481  9  6 83  3  0  0
 7  1 1838860 1060232  99948 3473176    0    0     0 14600 17962 104182 10  5 83  2  0  0
 5  1 1838860 1100868  99948 3473256    0    0     0 15160 25928 106671 19  5 74  2  0  0
 1  0 1838860 1097856  99948 3473420    0    0     0 15480 19324 109520 12  5 80  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1 1838860 1089780  99948 3473740    0    0     0 15464 18987 110686  9  5 83  2  0  0
 6  1 1838860 1072164  99972 3490396    0    0     0 30524 17612 101470  8  5 84  2  0  0
 6  1 1838860 1087040  99972 3490284    0    0     0 14080 17935 101203  8  5 84  3  0  0
 0  1 1838860 1088700  99988 3490340    0    0     0 11808 14912 84584  7  5 85  4  0  0
 0  1 1838860 1083704  99988 3490364    0    0     0   920 2197 5741  1  1 90  8  0  0
 1  1 1838860 1079936  99988 3490364    0    0     0   808 1952 4472  1  1 90  8  0  0
 0  1 1838860 1078104  99996 3490096    0    0     0   756 1881 4152  1  1 90  8  0  0
 0  1 1838860 1080316  99996 3490096    0    0     0   472 1976 4338  1  1 90  8  0  0
 0  1 1838860 1075364 100004 3490296    0    0     0   572 2017 4379  1  1 90  9  0  0
 0  1 1838860 1078288 100004 3490308    0    0     0   768 1962 4601  1  1 90  8  0  0
 0  2 1838860 1078240 100004 3490384    0    0     0   552 2050 4513  1  1 91  8  0  0
 0  1 1838860 1075252 100012 3490352    0    0     0   776 2423 5165  1  1 90  9  0  0
 0  1 1838860 1075792 100012 3490348    0    0     4   736 2088 4544  1  1 90  8  0  0
 0  1 1838860 1075176 100020 3490364    0    0     0   688 2119 4605  1  0 90  8  0  0
 0  1 1838860 1079296 100020 3490400    0    0     0   816 2042 4343  0  1 91  8  0  0
 0  2 1838860 1085716 100020 3490568    0    0     0   768 2593 5578  1  1 89  9  0  0
 0  1 1838860 1080836 100052 3491080    0    0     0   864 2048 4424  1  1 89 10  0  0
 0  1 1838860 1082124 100052 3491188    0    0     0   496 1977 4432  1  1 90  8  0  0
 1  1 1838860 1079928 100052 3490772    0    0     0  7792 10478 56804  4  3 88  5  0  0
 0  1 1838860 1080120 100052 3490784    0    0     0 15640 18597 108507  8  5 84  2  0  0
11  0 1838860 1079768 100052 3490820    0    0     0 15424 19551 112908 10  5 83  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  1 1838860 1080060 100068 3490880    0    0     0 14992 18690 107825  8  5 84  2  0  0
