procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0 931436 1200512 106160 3310452    0    0     0   260 13702 66764 16 11 73  0  0  0
 4  0 931436 1209648 106168 3310172    0    0     0   232 12215 59904 16 11 73  0  0  0
 4  0 931436 1205132 106168 3309812    0    0     0     0 12548 59295 17 11 72  0  0  0
 1  0 931436 1203076 106168 3310396    0    0     0     0 14746 69420 16 11 73  0  0  0
 9  0 931436 1209824 106176 3310332    0    0     0    16 13978 68369 17 11 73  0  0  0
 5  0 931436 1206416 106176 3309976    0    0     0     0 15750 74846 17 10 73  0  0  0
 3  0 931436 1219836 106192 3310752    0    0     0   168 12519 62285 17 10 73  0  0  0
 5  0 931436 1220264 106192 3310336    0    0     0    16 14852 71065 16 11 73  0  0  0
12  0 931436 1218948 106192 3310824    0    0     0     0 15025 69541 17 11 72  0  0  0
 6  0 931436 1215816 106208 3310160    0    0     0    92 12881 63054 17 11 72  0  0  0
 6  0 931436 1214740 106216 3310188    0    0     0    20 13989 66408 17 10 73  0  0  0
21  0 931436 1213400 106216 3310024    0    0     0     0 14588 70795 16 11 73  0  0  0
 8  0 931436 1186308 106216 3309956    0    0     0     0 13268 61677 17 11 72  0  0  0
 8  0 931436 1191776 106216 3310412    0    0     0    56 14288 68268 16 11 73  0  0  0
 1  0 931436 1189600 106224 3310820    8    0     8    76 13488 63909 17 11 72  0  0  0
 2  0 931436 1186512 106224 3310508    0    0     0     0 16536 76558 16 10 74  0  0  0
 3  0 931436 1183448 106232 3310348    0    0     0    32 15774 74393 16 10 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 931436 1196332 106232 3310164    0    0     0     0 13035 61390 17 11 72  0  0  0
12  0 931436 1193700 106232 3310292    0    0     0     0 13755 65270 20 11 69  0  0  0
 1  0 931436 1201392 106240 3310736    0    0     0    20 13432 61163 30 10 60  0  0  0
 7  0 931436 1213504 106240 3310368    0    0     0     0 14256 67112 16 11 73  0  0  0
 3  0 931436 1212512 106248 3310560    0    0     0    28 14042 67740 16 11 73  0  0  0
15  0 931436 1207936 106264 3310528    0    0     0    92 14517 70591 16 11 73  0  0  0
18  0 931436 1208608 106264 3310092    0    0     0    64 14234 69455 17 10 73  0  0  0
 5  0 931436 1210748 106264 3310912   44    0    44     0 12528 60293 16 12 72  0  0  0
 2  0 931436 1208384 106264 3310624    0    0     0     0 14479 69402 16 10 73  0  0  0
44  0 931436 1178436 106272 3310344    0    0     0   420 15924 69149 17 11 72  0  0  0
23  0 931436 1178136 106280 3310592    0    0     0    28 13962 68087 17 10 73  0  0  0
 6  0 931436 1176160 106280 3311080    0    0     0     0 12965 64785 16 11 73  0  0  0
 2  0 931436 1176224 106280 3310888    0    0     0     8 13612 65994 16 11 73  0  0  0
 4  0 931436 1177808 106280 3311068    0    0     0    44 14251 71480 17 10 73  0  0  0
 2  0 931436 1182844 106280 3310864    0    0    20   120 14398 66568 16 11 73  0  0  0
11  0 931436 1179788 106296 3310640    0    0     0    84 13966 71574 16 10 74  0  0  0
 4  0 931436 1186492 106296 3311108    0    0     8     0 13456 63742 17 11 73  0  0  0
 2  0 931436 1198116 106296 3311224    0    0     0     0 14117 66019 17 11 73  0  0  0
 1  0 931436 1200664 106296 3311352   12    0    12     0 13917 66168 16 11 73  0  0  0
 1  0 931436 1204352 106312 3311440    0    0     0   228 14282 68486 16 11 73  0  0  0
30  0 931436 1202080 106328 3311312    0    0     0   124 13857 67343 16 11 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 931436 1200128 106336 3310720    0    0     0    20 13305 63862 18 11 71  0  0  0
12  0 931436 1200864 106336 3310940    0    0     0     0 14320 68640 17 10 74  0  0  0
 1  0 931436 1199956 106336 3310968    0    0     0     0 13858 68297 16 10 73  0  0  0
10  0 931436 1203284 106336 3310844    0    0     0    32 13604 64255 16 11 72  0  0  0
25  0 931436 1202728 106344 3311220    0    0     0    56 13189 62754 17 11 72  0  0  0
13  0 931436 1185528 106352 3311132    0    0     0    20 13807 63156 16 12 72  0  0  0
11  0 931436 1185672 106352 3311548    0    0     0     0 11880 58336 17 11 72  0  0  0
12  0 931436 1191312 106352 3311132    0    0     0     0 14295 69835 16 11 73  0  0  0
15  0 931436 1187928 106352 3311564    0    0     0     0 14312 68199 17 10 72  0  0  0
 8  0 931436 1186620 106360 3311564    0    0     0    16 14056 67651 15 11 74  0  0  0
20  0 931436 1195300 106360 3311092    0    0     0     0 15167 70058 17 11 72  0  0  0
 1  0 931436 1194956 106384 3311312    0    0     0   112 13875 65230 17 10 73  0  0  0
28  0 931436 1195668 106384 3311296    0    0     0     0 13425 65063 16 11 73  0  0  0
 3  0 931436 1195220 106384 3311356    0    0     0     0 14484 68417 17 10 73  0  0  0
 3  0 931436 1197896 106384 3311284    0    0     0     0 13198 62704 16 11 73  0  0  0
 4  0 931436 1196176 106384 3311452    0    0     0     0 12959 63157 16 11 72  0  0  0
26  0 931436 1197904 106392 3311284    0    0     0   104 13566 64190 16 12 72  0  0  0
 5  0 931436 1205276 106400 3310948    0    0     0    20 14917 70136 17 11 72  0  0  0
 3  0 931436 1200412 106400 3310828    0    0     0     0 13731 65153 16 11 73  0  0  0
 1  0 931436 1200224 106400 3310688    0    0     0   412 14754 70860 17 10 73  0  0  0
 3  0 931436 1199432 106400 3310976    0    0     0     0 16464 77356 16 10 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0 931436 1198988 106408 3311392    0    0     0    20 13542 65045 16 11 73  0  0  0
 6  0 931436 1197264 106416 3311744    0    0     0    20 15591 72694 15 12 73  0  0  0
 4  0 931436 1198772 106416 3311904    0    0     0     0 14484 67503 17 10 73  0  0  0
 3  0 931436 1197460 106432 3311260    0    0     0   228 13679 68066 17 10 73  0  0  0
 1  0 931436 1199668 106464 3311552    0    0     0   116 12967 61870 17 10 73  0  0  0
 4  0 931436 1200968 106464 3311548    0    0     0     4 14518 69599 16 11 73  0  0  0
 4  0 931436 1151420 106464 3311464   16    0    16     0 14149 63698 17 10 73  0  0  0
 1  0 931436 1164176 106464 3311472    0    0     0     0 14531 65103 17 10 73  0  0  0
 6  0 931436 1161036 106480 3311532    0    0     0   444 13946 66969 17 11 72  0  0  0
10  0 931436 1161292 106488 3311212    0    0     0    28 15561 72529 16 11 73  0  0  0
 4  0 931436 1166772 106488 3311204    0    0     0     0 15168 71258 17 10 73  0  0  0
 8  0 931436 1165676 106488 3311912    0    0     0   256 12160 61295 16 12 72  0  0  0
 1  0 931436 1165760 106488 3311512    0    0     0     0 12456 60083 16 12 72  0  0  0
 4  0 931436 1168076 106496 3311488    0    0     0    20 15052 70601 16 11 73  0  0  0
 2  0 931436 1171388 106496 3311408    0    0     0   256 14652 68622 16 10 73  0  0  0
 3  0 931436 1169936 106504 3311336    0    0     0    88 13671 65859 17 10 73  0  0  0
 2  0 931436 1173352 106504 3311984    0    0     0     0 14080 66641 17 10 73  0  0  0
 4  0 931436 1186828 106520 3311392    0    0     0   352 13848 62399 16 12 72  0  0  0
 6  0 931436 1189656 106520 3311292    0    0     0   104 15808 74367 16 10 74  0  0  0
25  0 931436 1185992 106520 3311232    0    0     0     0 16267 77685 17 10 73  0  0  0
 4  0 931436 1188652 106560 3311600    0    0     0   708 13185 62132 16 12 72  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0 931436 1185036 106560 3311968    0    0     0     0 13279 65377 17 10 73  0  0  0
23  0 931436 1183956 106568 3311872    0    0     0    20 14338 67194 16 11 73  0  0  0
17  2 931436 1177504 106576 3321440    0    0     0   124 14186 66055 18 12 69  1  0  0
 4  0 931436 1170836 106576 3321392    0    0     0     0 16829 77725 17 11 67  6  0  0
 4  0 931436 1168004 106576 3321244    0    0     0     0 15473 73086 18 10 67  5  0  0
12  0 931436 1165156 106584 3321212    0    0     0    36 15536 71068 16 12 68  4  0  0
 7  0 931436 1176564 106584 3320860    0    0     0     0 16676 75866 16 11 70  3  0  0
15  0 931436 1177420 106592 3320720    0    0     0   276 14806 68473 16 11 70  3  0  0
19  0 931436 1178164 106592 3320632    0    0     0     8 16971 75521 17 10 70  3  0  0
 1  0 931436 1178720 106608 3321084    0    0     0    92 15984 75961 17  9 72  2  0  0
 5  0 931436 1182032 106616 3321456    0    0     0    80 14719 69025 17 11 71  1  0  0
 5  0 931436 1183940 106616 3321472    0    0     0     0 13593 65890 16 11 73  1  0  0
 4  0 931436 1224012 106656 3300000    0    0     0   244 16968 77504 20 10 69  0  0  0
 4  0 931436 1151436 106656 3314700    0    0     8   132 19232 75486 18 11 70  0  0  0
 1  0 931436 1149368 106656 3315052    0    0     0     4 14772 72859 17 10 73  0  0  0
 4  0 931436 1145084 106664 3317820    0    0     0    28 14419 68315 16 11 73  0  0  0
 3  0 931436 1155576 106664 3317788    0    0     0     0 15272 71743 16 10 74  0  0  0
 8  0 931436 1163324 106672 3309364    0    0     0    44 13991 67520 16 11 73  0  0  0
11  0 931436 1175848 106688 3309632    0    0     0   112 12266 59603 16 11 73  0  0  0
 2  0 931436 1192716 106688 3288772    0    0     0     0 14855 70558 17 11 73  0  0  0
20  0 931436 1192216 106696 3288612    0    0     0    24 13551 65225 16 11 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 931436 1194032 106696 3289188    0    0     0     0 14002 64140 16 11 73  0  0  0
 2  0 931436 1196476 106712 3289064    0    0     0    96 14852 73388 16 10 73  0  0  0
 4  0 931436 1197184 106712 3288868    0    0     0   124 13596 66983 16 11 73  0  0  0
 1  0 931436 1198884 106712 3288904    0    0     0     0 13706 66653 16 10 74  0  0  0
 4  0 931436 1197852 106712 3288936    0    0     0     0 13910 65509 16 11 73  0  0  0
 3  0 931436 1209008 106720 3288712    0    0     0    16 14414 68019 16 11 73  0  0  0
 6  0 931436 1206828 106728 3288836    0    0     0    20 15315 72907 16 11 73  0  0  0
 7  0 931436 1210964 106728 3288940    0    0     0     0 13856 65780 16 11 73  0  0  0
 1  0 931436 1214536 106728 3288724    0    0     0    44 14883 72223 15 11 74  0  0  0
 2  0 931436 1217688 106728 3289044    0    0     0     0 14949 73388 16 11 73  0  0  0
 2  0 931436 1214992 106728 3288608    0    0     0     0 12656 61507 16 11 74  0  0  0
 5  0 931436 1221060 106736 3288408    0    0     0    16 13609 67643 16 10 74  0  0  0
 4  0 931436 1221820 106736 3288412    0    0     0   112 12584 63596 16 10 73  0  0  0
 5  0 931436 1221296 106736 3288508    0    0     0     0 13390 65429 17 10 73  0  0  0
 3  0 931436 1218672 106752 3288656    0    0     0    96 14405 66961 16 11 73  0  0  0
14  0 931436 1189348 106752 3321268    0    0    28    12 18494 84111 17 11 72  0  0  0
 1  0 931436 1142060 106752 3377408    0    0    32     0 18239 83588 19 12 70  0  0  0
26  0 931436 1145004 106752 3370028    0    0     0   396 13208 65054 16 11 73  0  0  0
 4  0 931436 1155228 106752 3366900    0    0     0     0 12696 61489 16 11 73  0  0  0
 3  0 931436 1153956 106768 3366892    0    0     0    72 15296 73766 16 10 74  0  0  0
 3  0 931436 1158528 106768 3366908    0    0     0    56 12995 62215 16 11 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 931436 1171248 106768 3353824    0    0     0     0 13349 64798 16 11 73  0  0  0
 4  0 931436 1171048 106768 3354432    0    0     0   172 14028 65345 17 11 73  0  0  0
 4  0 931436 1169748 106768 3353760    0    0     0     0 14745 70988 16 10 74  0  0  0
 8  0 931436 1166492 106780 3353656    0    0     0    56 15819 74499 16 11 73  0  0  0
 4  0 931436 1079504 106780 3354468    0    0     0     8 14433 69109 16 12 72  0  0  0
 1  0 931436 1139648 106780 3353828    0    0     0     0 14161 59776 15 12 73  0  0  0
 2  0 931436 1156184 106796 3353608    0    0     0    96 16283 74482 16 10 74  0  0  0
21  0 931436 1155220 106812 3353608    0    0     0    92 13948 67073 16 10 74  0  0  0
 3  0 931436 1153852 106812 3354056    0    0     0     0 13922 67049 16 10 74  0  0  0
 1  0 931436 1154600 106812 3353800    0    0     0     0 12870 62316 16 10 73  0  0  0
 4  0 931436 1155824 106812 3353768    0    0     0     0 13697 67110 15 11 74  0  0  0
 5  0 931436 1152856 106820 3353612    0    0     0    16 13988 68744 17 10 73  0  0  0
 4  0 931436 1160368 106828 3353552    0    0     0    20 14929 70178 16 11 73  0  0  0
 5  0 931436 1165736 106828 3354000    0    0     0     0 13570 67950 16 10 74  0  0  0
 5  0 931436 1163680 106828 3353808    0    0     0     0 14286 69739 15 11 74  0  0  0
 1  0 931436 1159392 106828 3353648    0    0     0     0 14588 68276 15 11 74  0  0  0
 1  0 931436 1155500 106828 3353396    0    0     0     0 14866 70516 16 10 73  0  0  0
 3  0 931436 1161872 106836 3353484    0    0     0   120 15045 71777 16 10 74  0  0  0
 4  0 931436 1164840 106836 3353496    0    0     0     0 14755 69979 16 11 73  0  0  0
 4  0 931436 1166032 106836 3353784    0    0     0     0 14083 65409 16 11 73  0  0  0
 6  0 931436 1163576 106852 3353624    0    0     0    92 14253 70533 16 11 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 931436 1164720 106852 3354296    0    0     0     0 13482 64582 16 10 73  0  0  0
14  0 931436 1163104 106852 3353816    0    0     0     0 13830 66068 16 11 73  0  0  0
 5  0 931436 1165080 106852 3353852    0    0     0     0 14129 67083 16 11 73  0  0  0
 3  0 931436 1164856 106852 3353724    0    0     0     0 14032 67970 16 10 74  0  0  0
 1  0 931436 1172208 106868 3353696    0    0     0    36 13615 65279 15 11 74  0  0  0
 2  0 931436 1172792 106868 3353568    0    0     0     0 13979 67815 16 10 74  0  0  0
 8  0 931436 1169712 106868 3353792    0    0     0     0 14756 70461 16 10 73  0  0  0
 6  0 931436 1170748 106868 3353732    0    0     0     0 12386 62865 16 11 73  0  0  0
 2  0 931436 1172316 106868 3353768    0    0     0    52 14034 65061 17 11 73  0  0  0
 5  0 931436 1172968 106880 3354012    0    0     0    48 13697 66028 16 11 74  0  0  0
 4  0 931436 1170400 106880 3353732    0    0     0     0 14721 71154 16 10 74  0  0  0
12  0 931436 1169000 106880 3353516    0    0     8   152 14768 69159 16 11 73  0  0  0
11  0 931436 1171740 106896 3353872    0    0     0   100 14898 71508 16 10 74  0  0  0
22  0 931436 1169344 106896 3353780    0    0     0    32 15039 72342 16 10 74  0  0  0
 1  0 931436 1166052 106896 3353944    0    0     0     8 12390 61824 16 11 73  0  0  0
 2  0 931436 1163204 106896 3353532    0    0     0   164 14247 69772 16 10 73  0  0  0
 4  0 931436 1164708 106916 3353340    0    0     0   140 12899 64912 18  9 73  0  0  0
20  0 931436 1165400 106924 3353820    0    0     0    16 14220 68695 16 12 72  0  0  0
 3  0 931436 1166296 106924 3353852    0    0     0     0 14250 68784 16 10 73  0  0  0
 2  0 931436 1165904 106924 3353760    0    0     0     0 15115 73147 16 10 74  0  0  0
 4  0 931436 1168392 106924 3353756    0    0     0     0 14083 66025 16 10 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0 931436 1165536 106932 3353784    0    0     0    16 13713 65483 16 11 73  0  0  0
 2  0 931436 1164520 106932 3353760    0    0     0     0 13781 68866 17  9 74  0  0  0
 3  0 931436 1165544 106932 3354752    0    0     0     0 11568 57866 16 11 72  0  0  0
 5  0 931436 1166440 106932 3354080    0    0     0     0 13063 62506 17 10 73  0  0  0
 6  0 931436 1076760 106932 3353828    0    0     0     0 13936 69785 15 11 74  0  0  0
 2  0 931436 1071620 106948 3353796    0    0     0    96 15873 64821 17 10 73  0  0  0
 2  0 931436 1105888 106948 3329720    0    0     0    88 13712 65940 17 10 73  0  0  0
11  0 931436 1106780 106956 3329772    0    0     0   128 15378 71654 16 11 73  0  0  0
 1  0 931436 1113332 106964 3330028    0    0     0    20 15376 72437 16 11 73  0  0  0
 1  0 931436 1086400 106964 3350796    0    0     0     0 14883 70988 17 11 71  0  0  0
 2  0 931436 1105188 106964 3330320    0    0     0     0 14197 71103 16 10 74  0  0  0
 3  0 931436 1105740 106964 3329952    0    0     0     0 14454 71150 16 11 73  0  0  0
 1  0 931436 1112244 106972 3329856    0    0     0    56 14121 69514 16 11 73  0  0  0
 4  0 931436 1113600 106972 3330048    0    0     0     0 12748 62720 16 11 73  0  0  0
 5  0 931436 1112320 106980 3330392    0    0     0    16 13493 62408 17 10 73  0  0  0
17  0 931436 1097512 107012 3331552    0    0     0   188 14659 68727 22 11 68  0  0  0
50  0 931436 901892 107012 3406904   16    0    16     0 15586 75681 35 13 52  0  0  0
10  0 931436 889776 107012 3407248    0    0     0     0 13688 70133 22 12 66  0  0  0
 3  0 931436 885704 107028 3403964    0    0     0   180 14076 67645 17 10 72  0  0  0
 5  0 931436 897160 107028 3375244    0    0     0     0 13487 64101 18 11 71  0  0  0
 6  0 931436 922480 107036 3352076    0    0     0    56 17571 83715 16  9 74  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0 931436 919444 107036 3352140    0    0     0   184 14472 69103 16 10 73  0  0  0
 4  0 931436 919300 107036 3352220    0    0     0     0 14120 68598 16 10 74  0  0  0
 9  0 931436 920688 107048 3351856    0    0     0   100 12944 61823 16 12 72  0  0  0
31  0 931436 910044 107048 3352340    0    0     0     4 13993 67603 18 10 72  0  0  0
 6  0 931436 920760 107076 3352220    0    0     0   184 15738 78094 15 10 74  0  0  0
11  0 931436 1028048 107084 3337076    0    0     0    24 15617 73003 17 10 73  0  0  0
 5  0 931436 1028952 107084 3337068    0    0     0     0 13645 65108 16 11 73  0  0  0
 5  0 931436 1027380 107084 3337420    0    0     0     0 15023 71522 16 10 73  0  0  0
 5  0 931436 1041636 107084 3336808    0    0     0     0 15527 71550 16 12 72  0  0  0
14  0 931436 1042204 107092 3337564    0    0     0    72 14331 67279 15 11 74  0  0  0
 5  0 931436 1040700 107116 3337436    0    0     0   112 14946 70641 17 10 73  0  0  0
12  0 931436 1045772 107116 3336896    0    0     0     0 15705 74324 16 11 73  0  0  0
22  0 931436 1047532 107116 3336836    0    0     0     0 13178 65611 17 10 73  0  0  0
17  0 931436 1047712 107116 3336864    0    0     0   736 15315 71968 17 10 73  0  0  0
 6  0 931436 1049940 107116 3336880    0    0    24     0 13268 66038 15 11 74  0  0  0
45  0 931436 1067920 107124 3336924    0    0     0    20 11522 53862 30 12 58  0  0  0
16  0 931436 1066540 107132 3337156    0    0     0    24 14215 67145 19 10 70  0  0  0
 6  0 931436 1061400 107132 3337344    0    0     0     0 15061 71085 17 10 73  0  0  0
 5  0 931436 1065800 107132 3337628    0    0     0   316 13886 66496 16 11 73  0  0  0
25  0 931436 1064748 107132 3337372    0    0     0     0 14618 71209 15 11 74  0  0  0
 7  0 931436 1063164 107140 3337412    0    0     0   180 13402 64106 16 11 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
11  0 931436 1063584 107148 3337108    0    0     0    16 15424 74571 16 11 73  0  0  0
 7  0 931436 1064088 107148 3337052    0    0     0     0 13459 64705 16 11 73  0  0  0
 9  0 931436 1064884 107164 3337020    0    0     0    92 15582 73741 16 11 73  0  0  0
 4  0 931436 1064212 107164 3337152    0    0     0     0 15167 72035 16 10 74  0  0  0
 8  0 931436 1059936 107164 3337388    0    0     0     0 14417 69515 17 10 73  0  0  0
 7  0 931436 1066324 107164 3337288    0    0     0     0 16329 75646 17  9 74  0  0  0
 6  0 931436 1070528 107172 3337200    0    0     0    16 13848 66409 17 10 72  0  0  0
 7  0 931436 1077704 107180 3337204    0    0     0   108 14055 68227 16 11 73  0  0  0
17  0 931436 1075492 107180 3337164    0    0     8     0 14942 72626 15 11 74  0  0  0
 3  0 931436 1076276 107180 3337324    0    0     0     0 14654 70783 16 10 73  0  0  0
 6  0 931436 1076968 107180 3337740    0    0     0   188 13254 66815 15 11 74  0  0  0
 3  0 931436 1077580 107188 3337384    0    0     0    20 14831 71663 17 11 73  0  0  0
14  0 931436 1079600 107200 3337640    0    0     0    68 14394 68092 16 11 73  0  0  0
 7  0 931436 1080528 107200 3337576    0    0     0     8 15602 73215 16 11 73  0  0  0
 6  0 931436 1082304 107216 3337572    0    0     0   116 13523 64640 17 11 72  0  0  0
 5  0 931436 975508 107216 3337440    0    0     0     0 15180 70780 16 11 73  0  0  0
 6  0 931436 980016 107232 3337432    0    0     0    92 15673 65147 16 11 73  0  0  0
 7  0 931436 1049424 107240 3338216    0    0     0    16 13342 62354 15 11 74  0  0  0
 3  0 931436 1048160 107240 3337732    0    0     0     0 14777 71470 16 11 73  0  0  0
17  0 931436 1054332 107240 3337992    0    0     0     0 14518 66386 17 10 73  0  0  0
 5  0 931436 1045880 107240 3337512    0    0     0     8 15075 72422 15 12 73  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 931436 1045792 107248 3337336    0    0     0    20 14465 68484 16 10 73  0  0  0
25  0 931436 1044732 107256 3337280    0    0     0    20 13509 64708 16 11 73  0  0  0
 4  0 931436 1044268 107256 3337312    0    0     0   452 16028 74605 16 11 73  0  0  0
 3  0 931436 1044084 107256 3338040    0    0     0     0 12142 59885 16 12 72  0  0  0
28  0 931436 1040048 107256 3337960    0    0     0     0 14171 68372 16 11 73  0  0  0
 4  0 931436 1038396 107264 3338004    0    0     0    16 15078 70874 17 10 73  0  0  0
10  0 931436 1041260 107264 3338224    0    0     0     0 12545 61498 16 11 73  0  0  0
 6  0 931436 1044808 107272 3337920    0    0     0    24 13396 63270 15 12 73  0  0  0
 6  0 931436 1042312 107288 3337632    0    0     0    96 14610 69558 16 10 74  0  0  0
 5  0 931436 1050188 107288 3337540    0    0     0   120 13601 65456 16 10 74  0  0  0
38  0 931436 1047456 107288 3337992    0    0     0     0 15189 72097 17  9 73  0  0  0
 5  0 931436 1048184 107288 3338188    0    0     0     0 13439 64482 15 12 73  0  0  0
 5  0 931436 1047788 107296 3338156    0    0     0    24 14277 68358 16 10 73  0  0  0
21  0 931436 1047948 107304 3338616    0    0     0    20 14198 67604 16 10 73  0  0  0
 6  0 931436 1047784 107320 3338716    0    0     0    96 15563 73303 16 11 73  0  0  0
