Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

10:54:24 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:58:17 PM IST  all   15.51    0.00    8.55    0.00    0.00    3.69    0.00    0.00    0.00   72.25
10:58:18 PM IST  all   17.72    0.00    7.14    0.00    0.00    3.19    0.00    0.00    0.00   71.96
10:58:19 PM IST  all   15.42    0.00    7.16    0.00    0.00    3.07    0.00    0.00    0.00   74.36
10:58:20 PM IST  all   16.95    0.00    7.50    0.00    0.00    2.90    0.00    0.00    0.00   72.66
10:58:21 PM IST  all   16.24    0.00    7.53    0.00    0.00    3.30    0.00    0.00    0.00   72.93
10:58:22 PM IST  all   16.14    0.00    7.05    0.00    0.00    3.23    0.00    0.00    0.00   73.58
10:58:23 PM IST  all   16.23    0.00    9.08    0.00    0.00    3.20    0.00    0.00    0.00   71.49
10:58:24 PM IST  all   14.88    0.00    7.78    0.00    0.00    3.42    0.00    0.00    0.00   73.91
10:58:25 PM IST  all   16.95    0.00    6.69    0.08    0.00    2.88    0.00    0.00    0.00   73.39
10:58:26 PM IST  all   15.57    0.00    8.08    0.00    0.00    2.78    0.00    0.00    0.00   73.57
10:58:27 PM IST  all   16.67    0.00    7.15    0.00    0.00    3.20    0.00    0.00    0.00   72.98
10:58:28 PM IST  all   17.41    0.00    7.02    0.00    0.00    2.62    0.00    0.00    0.00   72.95
10:58:29 PM IST  all   15.50    0.00    7.71    0.00    0.00    3.30    0.00    0.00    0.00   73.50
10:58:30 PM IST  all   28.96    0.00    8.38    0.00    0.00    3.05    0.00    0.00    0.00   59.61
10:58:31 PM IST  all   20.71    0.00    7.19    0.00    0.00    3.55    0.00    0.00    0.00   68.55
10:58:32 PM IST  all   17.12    0.00    6.91    0.00    0.00    2.61    0.00    0.00    0.00   73.36
10:58:33 PM IST  all   16.18    0.00    7.75    0.00    0.00    3.29    0.00    0.00    0.00   72.79
10:58:34 PM IST  all   15.02    0.00    8.10    0.00    0.00    3.38    0.00    0.00    0.00   73.50
10:58:35 PM IST  all   15.85    0.00    8.14    0.00    0.00    3.05    0.00    0.00    0.00   72.97
10:58:36 PM IST  all   15.66    0.00    7.71    0.00    0.00    3.22    0.00    0.00    0.00   73.41
10:58:37 PM IST  all   16.06    0.00    8.20    0.08    0.00    2.96    0.00    0.00    0.00   72.70
10:58:38 PM IST  all   15.42    0.00    8.09    0.00    0.00    3.20    0.00    0.00    0.00   73.29
