Linux 6.12.33+kali-amd64 (two94) 	23/11/25 	_x86_64_	(12 CPU)

12:23:11 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:24:30 PM IST  all    0.42    0.00    0.25    0.25    0.00    0.00    0.00    0.00    0.00   99.08
12:24:31 PM IST  all    1.00    0.00    0.50    0.25    0.00    0.00    0.00    0.00    0.00   98.25
12:24:32 PM IST  all    0.17    0.00    0.50    0.25    0.00    0.00    0.00    0.00    0.00   99.08
12:24:33 PM IST  all    0.50    0.00    0.34    0.08    0.00    0.00    0.00    0.00    0.00   99.08
12:24:34 PM IST  all    0.42    0.00    0.33    0.08    0.00    0.00    0.00    0.00    0.00   99.17
12:24:35 PM IST  all    0.58    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.08
12:24:36 PM IST  all    0.59    0.00    0.42    0.25    0.00    0.00    0.00    0.00    0.00   98.75
12:24:37 PM IST  all    1.17    0.00    0.50    0.08    0.00    0.00    0.00    0.00    0.00   98.24
12:24:38 PM IST  all    0.33    0.00    0.25    0.17    0.00    0.00    0.00    0.00    0.00   99.25
12:24:39 PM IST  all    0.25    0.00    0.33    0.00    0.00    0.08    0.00    0.00    0.00   99.33
12:24:40 PM IST  all    0.50    0.00    0.25    0.08    0.00    0.00    0.00    0.00    0.00   99.16
12:24:41 PM IST  all    0.34    0.00    0.25    0.17    0.00    0.00    0.00    0.00    0.00   99.25
12:24:42 PM IST  all    0.33    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   99.25
12:24:43 PM IST  all    0.33    0.00    0.17    0.17    0.00    0.00    0.00    0.00    0.00   99.33
12:24:44 PM IST  all    0.59    0.00    0.17    0.08    0.00    0.00    0.00    0.00    0.00   99.16
12:24:45 PM IST  all    0.83    0.00    0.33    0.08    0.00    0.00    0.00    0.00    0.00   98.75
12:24:46 PM IST  all    0.84    0.00    0.42    0.17    0.00    0.00    0.00    0.00    0.00   98.58
12:24:47 PM IST  all    1.00    0.00    0.33    0.17    0.00    0.00    0.00    0.00    0.00   98.50
12:24:48 PM IST  all    2.92    0.00    2.67    0.33    0.00    0.25    0.00    0.00    0.00   93.82
12:24:49 PM IST  all   11.68    0.00    4.23    0.93    0.00    1.44    0.00    0.00    0.00   81.73
12:24:50 PM IST  all   10.19    0.00    4.50    0.93    0.00    1.53    0.00    0.00    0.00   82.85
12:24:51 PM IST  all   10.20    0.00    5.10    0.76    0.00    1.61    0.00    0.00    0.00   82.33
12:24:52 PM IST  all   14.12    0.00    5.13    1.34    0.00    1.43    0.00    0.00    0.00   77.98
12:24:53 PM IST  all   12.79    0.08    4.60    1.09    0.00    1.51    0.00    0.00    0.00   79.93
12:24:54 PM IST  all   11.18    0.00    4.57    0.76    0.00    1.86    0.00    0.00    0.00   81.63
12:24:55 PM IST  all   13.01    0.00    5.42    1.00    0.00    1.75    0.00    0.00    0.00   78.82
12:24:56 PM IST  all   11.40    0.00    5.11    0.84    0.00    1.51    0.00    0.00    0.00   81.14
12:24:57 PM IST  all   11.38    0.00    3.85    0.77    0.00    1.71    0.00    0.00    0.00   82.29
12:24:58 PM IST  all    8.29    0.00    3.89    0.76    0.00    1.02    0.00    0.00    0.00   86.04
12:24:59 PM IST  all    0.76    0.00    0.17    0.17    0.00    0.00    0.00    0.00    0.00   98.91
12:25:00 PM IST  all    1.50    0.00    0.50    0.17    0.00    0.00    0.00    0.00    0.00   97.84
12:25:01 PM IST  all    0.08    0.00    0.17    0.50    0.00    0.00    0.00    0.00    0.00   99.24
12:25:02 PM IST  all    0.84    0.00    0.34    1.51    0.00    0.00    0.00    0.00    0.00   97.32
12:25:03 PM IST  all    0.08    0.00    0.08    0.59    0.00    0.00    0.00    0.00    0.00   99.24
12:25:04 PM IST  all    0.58    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   99.00
12:25:05 PM IST  all    0.42    0.00    0.42    0.17    0.00    0.00    0.00    0.00    0.00   99.00
12:25:06 PM IST  all    0.34    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:25:07 PM IST  all    0.83    0.00    0.58    1.00    0.00    0.00    0.00    0.00    0.00   97.59
12:25:08 PM IST  all    0.67    0.00    0.42    0.92    0.00    0.00    0.00    0.00    0.00   98.00
12:25:09 PM IST  all    0.17    0.00    0.25    0.17    0.00    0.00    0.00    0.00    0.00   99.42
12:25:10 PM IST  all    0.67    0.00    0.33    0.08    0.00    0.00    0.00    0.00    0.00   98.91
12:25:11 PM IST  all    0.25    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.42
12:25:12 PM IST  all    0.17    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:25:13 PM IST  all    0.50    0.00    0.25    0.83    0.00    0.08    0.00    0.00    0.00   98.34
12:25:14 PM IST  all    0.17    0.00    0.25    0.59    0.00    0.00    0.00    0.00    0.00   99.00
12:25:15 PM IST  all    0.17    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:25:16 PM IST  all    0.25    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.58
12:25:17 PM IST  all    0.33    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   99.58
12:25:18 PM IST  all    0.42    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.25
12:25:19 PM IST  all    0.17    0.00    0.08    0.17    0.00    0.00    0.00    0.00    0.00   99.58
12:25:20 PM IST  all    0.92    0.00    0.50    0.17    0.00    0.00    0.00    0.00    0.00   98.41
12:25:21 PM IST  all    0.67    0.00    0.58    0.17    0.00    0.00    0.00    0.00    0.00   98.58
12:25:22 PM IST  all    4.27    0.00    3.94    0.17    0.00    0.08    0.00    0.00    0.00   91.53
12:25:23 PM IST  all   12.11    0.00    5.63    0.17    0.00    1.43    0.00    0.00    0.00   80.66
12:25:24 PM IST  all   13.99    0.00    5.00    0.00    0.00    1.95    0.00    0.00    0.00   79.05
12:25:25 PM IST  all   13.64    0.00    4.80    0.17    0.00    1.97    0.00    0.00    0.00   79.42
12:25:26 PM IST  all   15.10    0.00    5.12    0.34    0.00    2.13    0.00    0.00    0.00   77.30
12:25:27 PM IST  all   15.25    0.00    5.48    0.25    0.00    1.77    0.00    0.00    0.00   77.25
12:25:28 PM IST  all   15.66    0.00    5.79    0.43    0.00    1.53    0.00    0.00    0.00   76.60
12:25:29 PM IST  all   15.88    0.00    5.80    0.59    0.00    1.51    0.00    0.00    0.00   76.22
12:25:30 PM IST  all   15.80    0.00    5.29    0.68    0.00    2.13    0.00    0.00    0.00   76.09
12:25:31 PM IST  all   16.50    0.00    6.09    0.25    0.00    1.44    0.00    0.00    0.00   75.72
12:25:32 PM IST  all   14.33    0.00    5.38    0.26    0.00    2.22    0.00    0.00    0.00   77.82
12:25:33 PM IST  all    4.19    0.00    2.35    0.08    0.00    0.34    0.00    0.00    0.00   93.04
12:25:34 PM IST  all    1.09    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.66
12:25:35 PM IST  all    0.50    0.00    0.42    0.33    0.00    0.00    0.00    0.00    0.00   98.74
12:25:36 PM IST  all    0.59    0.00    0.25    0.08    0.00    0.00    0.00    0.00    0.00   99.08
12:25:37 PM IST  all    1.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   98.75
12:25:38 PM IST  all    0.17    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   99.42
12:25:39 PM IST  all    1.09    0.00    0.42    0.08    0.00    0.00    0.00    0.00    0.00   98.41
12:25:40 PM IST  all    0.92    0.00    0.59    0.75    0.00    0.00    0.00    0.00    0.00   97.74
12:25:41 PM IST  all    0.75    0.00    0.25    0.08    0.00    0.00    0.00    0.00    0.00   98.91
12:25:42 PM IST  all    0.59    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.91
12:25:43 PM IST  all    0.59    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.24
12:25:44 PM IST  all    2.79    0.00    0.85    0.34    0.00    0.00    0.00    0.00    0.00   96.02
12:25:45 PM IST  all    1.17    0.00    0.42    0.08    0.00    0.00    0.00    0.00    0.00   98.33
12:25:46 PM IST  all    1.34    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   98.33
12:25:47 PM IST  all   15.19    0.00    0.58    0.17    0.00    0.08    0.00    0.00    0.00   83.97
12:25:48 PM IST  all    1.59    0.00    0.75    0.34    0.00    0.00    0.00    0.00    0.00   97.32
