procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0 2058440 550872  48964 3357848    0    0     0  1412 6129 19228  5  5 90  0  0  0
 0  0 2058440 551092  48964 3358336    0    0     0     0  899 1486  0  0 99  0  0  0
 0  0 2058440 543724  48980 3361012    0    0     0   552 1125 2133  1  0 98  0  0  0
 0  0 2058440 542640  48996 3354828    0    0     0   132  925 1560  1  0 99  0  0  0
 0  0 2058440 547040  48996 3348288    0    0     0   216 1288 2207  2  1 98  0  0  0
 0  0 2058440 553436  48996 3349564    4    0     4   320 1056 1620  1  0 99  0  0  0
 0  0 2058440 550924  48996 3349592    0    0     0     0  957 2001  1  0 99  0  0  0
 0  0 2058440 563208  48996 3349020    0    0     0     8 1260 2488  0  0 99  0  0  0
 0  0 2058440 525164  49020 3379652    4    0     4   176 1846 4125  1  1 98  0  0  0
 0  0 2058440 518496  49028 3381568    0    0     0    20 1099 1687  1  0 98  0  0  0
19  0 2058440 477544  49028 3375960    0    0     0  1424 16582 43686  9  8 83  0  0  0
20  0 2058440 495300  49028 3368016    0    0     0    40 24382 112487 13  9 77  0  0  0
20  0 2058440 509336  49028 3368768    0    0     0    40 25009 115111 13 11 76  0  0  0
22  0 2058440 503880  49036 3355024    0    0     0    44 23540 110150 15  9 76  0  0  0
12  0 2058440 503100  49044 3354988    0    0     0    32 22703 106421 14  9 77  0  0  0
22  0 2058440 487340  49044 3374248    0    0     0     0 25099 114932 16  9 75  0  0  0
13  0 2058440 489744  49060 3374440    0    0     0   152 23610 109148 14  9 77  0  0  0
27  0 2057928 467720  49064 3393272  440    0   544     0 25280 118359 15 10 74  0  0  0
28  0 2058440 520252  48164 3378800    8  360    12   600 25605 118214 15  9 75  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
16  0 2058440 516340  48196 3367848   92    0    96   484 24907 112572 14 10 77  0  0  0
 0  0 2058440 555572  48204 3376852    0    0     0   216 18076 81445 10  8 81  0  0  0
 0  0 2058440 552528  48204 3376936    0    0     0     0 2505 6224  1  0 99  0  0  0
 0  0 2058440 560916  48204 3359364    0    0     0     0 2839 8014  1  0 98  0  0  0
 0  0 2058440 550740  48216 3359292    0    0     0   172 2765 7674  1  1 98  0  0  0
 0  0 2058440 542056  48216 3356652    0    0    16    16 2879 8441  2  1 97  0  0  0
 0  0 2058440 487184  48224 3412536   68    0    68    96 2952 7250  4  1 95  0  0  0
 0  0 2058440 473076  48224 3431908    0    0     0     0 2999 6482  2  1 96  0  0  0
 0  0 2058440 466820  48224 3438104    0    0     0    32 1540 2942  1  0 99  0  0  0
 0  0 2058440 523092  48232 3383944    0    0     0    60 1366 2599  1  0 99  0  0  0
 0  0 2058440 527264  48248 3370776    0    0     0    96 1402 2573  0  0 99  0  0  0
 0  0 2058440 517636  48248 3381580    0    0    36     0  896 1468  1  1 99  0  0  0
 1  0 2058440 515144  48256 3387288    0    0     0    20 2583 5718  2  1 97  1  0  0
 0  2 2058440 522416  48256 3383024    0    0     0     0 2213 4279  1  1 97  1  0  0
 0  0 2058440 524036  48256 3382216    0    0     0   316 2400 4267  1  0 97  2  0  0
 0  0 2058440 522824  48264 3382696    0    0     0    24 2412 4238  1  1 97  1  0  0
 0  0 2058440 535460  48264 3382248    0    0     0     0 1963 4119  1  0 97  2  0  0
 0  0 2058440 541324  48272 3382288    0    0     0    24 2166 4012  2  1 97  1  0  0
 0  0 2058440 539200  48272 3382324    0    0     0     0 1281 2268  1  0 98  1  0  0
 0  0 2058440 540316  48272 3387388    0    0     0     0 1194 2125  0  1 99  0  0  0
 0  0 2058440 546740  48280 3380072    0    0     0   296  983 1462  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0 2058440 547716  48280 3374328    0    0     0     0 1327 2819  1  1 99  0  0  0
 0  0 2058440 549080  48296 3374376    0    0     0   140  752 1034  0  0 99  0  0  0
 1  0 2058440 527644  48304 3393828    0    0     0    20 1558 3352  1  0 99  0  0  0
 0  0 2058440 483276  48312 3428732    0    0     8   116 3086 6160 12  1 86  0  0  0
 1  0 2058440 468096  48312 3438740    0    0     0     4 1863 4065  4  1 95  0  0  0
 0  0 2058440 502320  48312 3407208    0    0     4     0 1159 2243  1  0 98  0  0  0
 0  0 2058440 503820  48312 3403752    0    0     0     0 1377 2961  2  0 98  0  0  0
 0  0 2058440 507876  48320 3402964    0    0     8    76 1135 1994  1  0 98  0  0  0
 0  0 2058440 507240  48328 3403028    0    0     0    92 2051 4333  2  0 97  0  0  0
 1  0 2058440 517852  48328 3403188    0    0     0     0 1482 2807  2  0 98  0  0  0
 0  0 2058440 518216  48328 3403644    0    0     0     8 1647 3739  2  1 97  0  0  0
