Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:41:06 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:42:38 PM IST  all   11.27    0.00    4.79    0.67    0.00    1.51    0.00    0.00    0.00   81.75
11:42:39 PM IST  all   11.18    0.00    4.54    1.01    0.00    1.43    0.00    0.00    0.00   81.85
11:42:40 PM IST  all   10.53    0.00    4.38    0.76    0.00    1.77    0.00    0.00    0.00   82.56
11:42:41 PM IST  all   10.61    0.00    4.80    0.76    0.00    1.52    0.00    0.00    0.00   82.32
11:42:42 PM IST  all   11.10    0.00    4.07    0.76    0.00    1.69    0.00    0.00    0.00   82.37
11:42:43 PM IST  all   12.09    0.00    4.62    0.76    0.00    1.18    0.00    0.00    0.00   81.36
11:42:44 PM IST  all   11.48    0.00    4.22    0.76    0.00    1.35    0.00    0.00    0.00   82.19
11:42:45 PM IST  all   10.91    0.00    4.82    0.59    0.00    1.35    0.00    0.00    0.00   82.32
11:42:46 PM IST  all   10.91    0.00    4.18    0.68    0.00    1.62    0.00    0.00    0.00   82.61
11:42:47 PM IST  all   11.43    0.00    4.23    0.76    0.00    1.35    0.00    0.00    0.00   82.22
11:42:48 PM IST  all   11.77    0.00    3.84    0.83    0.00    2.00    0.00    0.00    0.00   81.55
11:42:49 PM IST  all   11.54    0.00    3.90    0.68    0.00    1.44    0.00    0.00    0.00   82.44
11:42:50 PM IST  all   11.20    0.00    4.38    0.67    0.00    1.60    0.00    0.00    0.00   82.14
11:42:51 PM IST  all   12.18    0.00    4.12    0.59    0.00    1.68    0.00    0.00    0.00   81.43
11:42:52 PM IST  all   11.35    0.00    4.32    0.76    0.00    1.44    0.00    0.00    0.00   82.13
11:42:53 PM IST  all   10.48    0.00    4.31    0.59    0.00    1.86    0.00    0.00    0.00   82.76
11:42:54 PM IST  all   10.48    0.00    4.99    0.76    0.00    1.61    0.00    0.00    0.00   82.16
11:42:55 PM IST  all   10.54    0.00    4.33    0.85    0.00    1.27    0.00    0.00    0.00   83.01
11:42:56 PM IST  all   10.76    0.00    4.41    0.85    0.00    1.19    0.00    0.00    0.00   82.80
11:42:57 PM IST  all   10.25    0.00    4.74    0.76    0.00    1.69    0.00    0.00    0.00   82.56
11:42:58 PM IST  all   10.64    0.00    4.43    0.77    0.00    1.28    0.00    0.00    0.00   82.89
11:42:59 PM IST  all   10.74    0.00    4.65    0.76    0.00    1.94    0.00    0.00    0.00   81.91
11:43:00 PM IST  all   10.84    0.00    4.61    0.77    0.00    1.54    0.00    0.00    0.00   82.25
11:43:01 PM IST  all   11.10    0.00    3.90    0.68    0.00    1.61    0.00    0.00    0.00   82.71
11:43:02 PM IST  all   10.57    0.00    4.40    0.76    0.00    1.69    0.00    0.00    0.00   82.59
11:43:03 PM IST  all   11.50    0.00    4.70    0.67    0.00    1.34    0.00    0.00    0.00   81.78
