Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

11:04:49 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:05:48 PM IST  all   10.52    0.00    5.76    0.00    0.00    1.17    0.00    0.00    0.00   82.55
11:05:49 PM IST  all    9.67    0.00    5.72    0.00    0.00    0.84    0.00    0.00    0.00   83.77
11:05:50 PM IST  all    8.50    0.00    6.12    0.00    0.00    1.19    0.00    0.00    0.00   84.20
11:05:51 PM IST  all    9.64    0.00    5.83    0.00    0.00    0.76    0.00    0.00    0.00   83.77
11:05:52 PM IST  all    9.72    0.00    6.00    0.00    0.00    1.35    0.00    0.00    0.00   82.92
11:05:53 PM IST  all    9.52    0.00    5.64    0.08    0.00    1.01    0.00    0.00    0.00   83.74
11:05:54 PM IST  all    9.94    0.00    5.73    0.00    0.00    1.10    0.00    0.00    0.00   83.24
11:05:55 PM IST  all    9.07    0.00    5.76    0.00    0.00    1.19    0.00    0.00    0.00   83.98
11:05:56 PM IST  all    9.70    0.00    5.73    0.00    0.00    1.18    0.00    0.00    0.00   83.39
11:05:57 PM IST  all    9.41    0.00    5.43    0.00    0.00    1.19    0.00    0.00    0.00   83.97
11:05:58 PM IST  all    9.50    0.00    6.22    0.00    0.00    0.67    0.00    0.00    0.00   83.60
11:05:59 PM IST  all    8.94    0.00    5.96    0.00    0.00    0.85    0.00    0.00    0.00   84.24
11:06:00 PM IST  all    9.87    0.00    5.56    0.00    0.00    1.10    0.00    0.00    0.00   83.47
11:06:01 PM IST  all    9.48    0.00    5.50    0.00    0.00    1.35    0.00    0.00    0.00   83.66
11:06:02 PM IST  all   10.12    0.00    5.82    0.00    0.00    0.93    0.00    0.00    0.00   83.14
11:06:03 PM IST  all    9.74    0.00    5.79    0.00    0.00    1.09    0.00    0.00    0.00   83.38
11:06:04 PM IST  all    8.98    0.00    5.93    0.08    0.00    1.27    0.00    0.00    0.00   83.73
11:06:05 PM IST  all    9.55    0.00    5.83    0.00    0.00    1.18    0.00    0.00    0.00   83.43
11:06:06 PM IST  all    8.88    0.00    5.92    0.00    0.00    1.18    0.00    0.00    0.00   84.01
11:06:07 PM IST  all    9.49    0.00    5.68    0.00    0.00    0.68    0.00    0.00    0.00   84.15
11:06:08 PM IST  all    9.16    0.00    6.22    0.00    0.00    1.60    0.00    0.00    0.00   83.03
11:06:09 PM IST  all    9.73    0.00    5.96    0.08    0.00    0.84    0.00    0.00    0.00   83.39
11:06:10 PM IST  all    9.52    0.00    5.98    0.00    0.00    0.93    0.00    0.00    0.00   83.57
11:06:11 PM IST  all    9.45    0.00    5.54    0.00    0.00    0.77    0.00    0.00    0.00   84.24
11:06:12 PM IST  all    8.62    0.00    6.34    0.00    0.00    1.18    0.00    0.00    0.00   83.85
11:06:13 PM IST  all    8.86    0.00    5.91    0.00    0.00    1.10    0.00    0.00    0.00   84.14
11:06:14 PM IST  all   10.00    0.00    5.38    0.00    0.00    1.43    0.00    0.00    0.00   83.19
11:06:15 PM IST  all    9.33    0.00    5.94    0.00    0.00    0.76    0.00    0.00    0.00   83.97
11:06:16 PM IST  all    9.10    0.00    5.90    0.08    0.00    1.43    0.00    0.00    0.00   83.49
11:06:17 PM IST  all    8.50    0.00    5.95    0.00    0.00    1.02    0.00    0.00    0.00   84.52
11:06:18 PM IST  all   27.52    0.00    5.59    0.00    0.00    1.35    0.00    0.00    0.00   65.54
11:06:19 PM IST  all    8.81    0.00    6.36    0.00    0.00    1.19    0.00    0.00    0.00   83.64
11:06:20 PM IST  all   10.05    0.00    6.45    0.00    0.00    0.92    0.00    0.00    0.00   82.58
11:06:21 PM IST  all    9.25    0.00    6.11    0.00    0.00    1.02    0.00    0.00    0.00   83.62
11:06:22 PM IST  all    9.40    0.00    5.59    0.00    0.00    0.85    0.00    0.00    0.00   84.17
11:06:23 PM IST  all    9.15    0.00    6.21    0.00    0.00    1.18    0.00    0.00    0.00   83.46
11:06:24 PM IST  all    9.39    0.00    6.04    0.00    0.00    1.09    0.00    0.00    0.00   83.49
11:06:25 PM IST  all    9.45    0.00    6.08    0.00    0.00    1.01    0.00    0.00    0.00   83.46
11:06:26 PM IST  all    8.91    0.00    6.19    0.00    0.00    0.93    0.00    0.00    0.00   83.97
11:06:27 PM IST  all    9.18    0.00    5.81    0.00    0.00    1.26    0.00    0.00    0.00   83.74
11:06:28 PM IST  all    9.57    0.00    5.67    0.00    0.00    0.93    0.00    0.00    0.00   83.83
11:06:29 PM IST  all    9.67    0.00    5.63    0.00    0.00    1.26    0.00    0.00    0.00   83.43
11:06:30 PM IST  all    9.75    0.00    5.51    0.00    0.00    1.44    0.00    0.00    0.00   83.29
11:06:31 PM IST  all    8.92    0.00    6.23    0.00    0.00    1.09    0.00    0.00    0.00   83.75
11:06:32 PM IST  all    9.95    0.00    5.56    0.00    0.00    1.43    0.00    0.00    0.00   83.05
11:06:33 PM IST  all    9.06    0.00    5.67    0.00    0.00    1.10    0.00    0.00    0.00   84.17
11:06:34 PM IST  all    9.55    0.00    5.49    0.00    0.00    0.93    0.00    0.00    0.00   84.02
11:06:35 PM IST  all    9.45    0.00    6.30    0.00    0.00    1.02    0.00    0.00    0.00   83.22
11:06:36 PM IST  all    9.42    0.00    6.14    0.08    0.00    1.01    0.00    0.00    0.00   83.35
11:06:37 PM IST  all    8.87    0.00    6.25    0.00    0.00    1.27    0.00    0.00    0.00   83.61
11:06:38 PM IST  all   11.43    0.00    6.01    0.08    0.00    1.44    0.00    0.00    0.00   81.03
11:06:39 PM IST  all   10.32    0.00    6.06    0.00    0.00    1.11    0.00    0.00    0.00   82.51
11:06:40 PM IST  all   10.42    0.00    5.76    0.00    0.00    0.85    0.00    0.00    0.00   82.97
11:06:41 PM IST  all    9.53    0.00    5.73    0.08    0.00    0.76    0.00    0.00    0.00   83.90
11:06:42 PM IST  all    9.59    0.00    6.06    0.00    0.00    1.26    0.00    0.00    0.00   83.10
11:06:43 PM IST  all    9.67    0.00    6.22    0.00    0.00    1.26    0.00    0.00    0.00   82.84
11:06:44 PM IST  all    9.40    0.00    6.10    0.00    0.00    0.76    0.00    0.00    0.00   83.74
11:06:45 PM IST  all    9.68    0.00    5.77    0.00    0.00    0.85    0.00    0.00    0.00   83.70
11:06:46 PM IST  all    9.40    0.00    5.71    0.08    0.00    1.26    0.00    0.00    0.00   83.54
11:06:47 PM IST  all   10.58    0.00    5.41    0.00    0.00    0.93    0.00    0.00    0.00   83.08
11:06:48 PM IST  all    9.87    0.00    5.65    0.00    0.00    0.93    0.00    0.00    0.00   83.56
11:06:49 PM IST  all    9.97    0.00    5.49    0.00    0.00    0.93    0.00    0.00    0.00   83.60
11:06:50 PM IST  all    9.25    0.00    5.35    0.00    0.00    0.93    0.00    0.00    0.00   84.47
11:06:51 PM IST  all    9.34    0.00    6.03    0.00    0.00    1.10    0.00    0.00    0.00   83.53
11:06:52 PM IST  all    9.69    0.00    5.52    0.08    0.00    0.93    0.00    0.00    0.00   83.77
11:06:53 PM IST  all    9.36    0.00    6.02    0.08    0.00    0.84    0.00    0.00    0.00   83.70
11:06:54 PM IST  all    9.41    0.00    5.76    0.00    0.00    0.85    0.00    0.00    0.00   83.98
11:06:55 PM IST  all    9.51    0.00    5.86    0.00    0.00    0.85    0.00    0.00    0.00   83.79
11:06:56 PM IST  all    9.22    0.00    6.09    0.00    0.00    0.76    0.00    0.00    0.00   83.93
11:06:57 PM IST  all    9.68    0.00    5.98    0.00    0.00    1.01    0.00    0.00    0.00   83.33
11:06:58 PM IST  all   10.04    0.00    5.82    0.00    0.00    1.10    0.00    0.00    0.00   83.04
11:06:59 PM IST  all    9.42    0.00    5.55    0.00    0.00    1.18    0.00    0.00    0.00   83.85
11:07:00 PM IST  all    9.64    0.00    5.75    0.00    0.00    0.93    0.00    0.00    0.00   83.67
11:07:01 PM IST  all    9.30    0.00    5.75    0.00    0.00    1.10    0.00    0.00    0.00   83.85
11:07:02 PM IST  all    9.41    0.00    6.39    0.00    0.00    0.92    0.00    0.00    0.00   83.28
11:07:03 PM IST  all    9.66    0.00    6.05    0.00    0.00    1.09    0.00    0.00    0.00   83.21
11:07:04 PM IST  all   10.06    0.00    5.24    0.00    0.00    0.85    0.00    0.00    0.00   83.85
11:07:05 PM IST  all    9.74    0.00    5.88    0.00    0.00    1.26    0.00    0.00    0.00   83.12
11:07:06 PM IST  all    9.63    0.00    5.83    0.00    0.00    1.27    0.00    0.00    0.00   83.28
11:07:07 PM IST  all    9.48    0.00    5.75    0.00    0.00    1.02    0.00    0.00    0.00   83.76
11:07:08 PM IST  all   10.07    0.00    5.25    0.00    0.00    1.18    0.00    0.00    0.00   83.50
11:07:09 PM IST  all    9.91    0.00    5.59    0.00    0.00    1.02    0.00    0.00    0.00   83.49
11:07:10 PM IST  all   10.03    0.00    5.60    0.00    0.00    1.34    0.00    0.00    0.00   83.03
11:07:11 PM IST  all    9.30    0.00    5.83    0.00    0.00    0.93    0.00    0.00    0.00   83.94
11:07:12 PM IST  all    9.90    0.00    6.01    0.00    0.00    0.76    0.00    0.00    0.00   83.33
11:07:13 PM IST  all    9.42    0.00    6.06    0.08    0.00    0.84    0.00    0.00    0.00   83.60
11:07:14 PM IST  all    8.43    0.00    6.30    0.00    0.00    0.77    0.00    0.00    0.00   84.51
11:07:15 PM IST  all    9.04    0.00    6.09    0.08    0.00    0.68    0.00    0.00    0.00   84.11
11:07:16 PM IST  all    9.65    0.00    5.33    0.00    0.00    0.93    0.00    0.00    0.00   84.08
