Linux 6.12.33+kali-amd64 (two94) 	22/11/25 	_x86_64_	(12 CPU)

10:49:12 PM IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:49:42 PM IST  all   14.29    0.00    8.28    0.08    0.00    2.28    0.00    0.00    0.00   75.06
10:49:43 PM IST  all   15.37    0.00    8.45    0.00    0.00    1.94    0.00    0.00    0.00   74.24
10:49:44 PM IST  all   15.09    0.00    8.94    0.00    0.00    1.26    0.00    0.00    0.00   74.70
10:49:45 PM IST  all   14.12    0.00    8.79    0.00    0.00    2.37    0.00    0.00    0.00   74.73
10:49:46 PM IST  all   15.25    0.00    8.05    0.08    0.00    1.86    0.00    0.00    0.00   74.75
10:49:47 PM IST  all   15.34    0.00    8.31    0.00    0.00    1.61    0.00    0.00    0.00   74.75
10:49:48 PM IST  all   16.01    0.00    8.30    0.08    0.00    2.18    0.00    0.00    0.00   73.43
10:49:49 PM IST  all   14.84    0.00    8.57    0.00    0.00    1.78    0.00    0.00    0.00   74.81
10:49:50 PM IST  all   14.94    0.00    8.32    0.00    0.00    1.61    0.00    0.00    0.00   75.13
10:49:51 PM IST  all   14.86    0.00    8.66    0.00    0.00    1.61    0.00    0.00    0.00   74.87
10:49:52 PM IST  all   14.49    0.00    8.39    0.00    0.00    1.86    0.00    0.00    0.00   75.25
10:49:53 PM IST  all   15.11    0.00    8.40    0.00    0.00    1.44    0.00    0.00    0.00   75.04
10:49:54 PM IST  all   14.68    0.00    8.44    0.00    0.00    1.94    0.00    0.00    0.00   74.94
10:49:55 PM IST  all   15.27    0.00    7.97    0.00    0.00    1.78    0.00    0.00    0.00   74.98
10:49:56 PM IST  all   14.86    0.00    8.23    0.00    0.00    2.29    0.00    0.00    0.00   74.62
10:49:57 PM IST  all   15.61    0.00    7.80    0.00    0.00    1.70    0.00    0.00    0.00   74.89
10:49:58 PM IST  all   15.57    0.00    8.08    0.00    0.00    1.85    0.00    0.00    0.00   74.49
10:49:59 PM IST  all   15.14    0.00    8.21    0.00    0.00    1.78    0.00    0.00    0.00   74.87
10:50:00 PM IST  all   14.63    0.00    8.76    0.00    0.00    1.87    0.00    0.00    0.00   74.74
10:50:01 PM IST  all   15.23    0.00    8.09    0.00    0.00    1.79    0.00    0.00    0.00   74.89
10:50:02 PM IST  all   14.65    0.00    8.59    0.08    0.00    2.19    0.00    0.00    0.00   74.49
10:50:03 PM IST  all   15.08    0.00    8.22    0.00    0.00    1.61    0.00    0.00    0.00   75.08
10:50:04 PM IST  all   15.31    0.00    8.80    0.00    0.00    1.69    0.00    0.00    0.00   74.20
10:50:05 PM IST  all   14.98    0.00    8.09    0.00    0.00    1.87    0.00    0.00    0.00   75.06
10:50:06 PM IST  all   15.00    0.00    7.97    0.08    0.00    1.69    0.00    0.00    0.00   75.25
10:50:07 PM IST  all   14.80    0.00    8.25    0.00    0.00    1.53    0.00    0.00    0.00   75.43
10:50:08 PM IST  all   15.30    0.00    8.20    0.00    0.00    1.52    0.00    0.00    0.00   74.98
10:50:09 PM IST  all   13.76    0.00    9.01    0.00    0.00    1.87    0.00    0.00    0.00   75.36
10:50:10 PM IST  all   15.78    0.00    8.31    0.00    0.00    1.19    0.00    0.00    0.00   74.72
10:50:11 PM IST  all   15.29    0.00    7.51    0.00    0.00    1.79    0.00    0.00    0.00   75.41
10:50:12 PM IST  all   14.82    0.00    8.30    0.08    0.00    1.78    0.00    0.00    0.00   75.02
10:50:13 PM IST  all   15.69    0.00    7.76    0.00    0.00    1.45    0.00    0.00    0.00   75.11
10:50:14 PM IST  all   15.29    0.00    8.78    0.00    0.00    1.44    0.00    0.00    0.00   74.49
10:50:15 PM IST  all   14.83    0.00    7.08    0.09    0.00    2.73    0.00    0.00    0.00   75.28
10:50:16 PM IST  all   14.82    0.00    8.81    0.00    0.00    1.61    0.00    0.00    0.00   74.77
10:50:17 PM IST  all   15.85    0.00    7.80    0.00    0.00    1.61    0.00    0.00    0.00   74.75
10:50:18 PM IST  all   14.47    0.00    8.26    0.00    0.00    1.70    0.00    0.00    0.00   75.57
10:50:19 PM IST  all   14.69    0.00    8.28    0.00    0.00    1.71    0.00    0.00    0.00   75.32
10:50:20 PM IST  all   14.53    0.00    8.21    0.00    0.00    1.71    0.00    0.00    0.00   75.56
10:50:21 PM IST  all   15.02    0.00    7.85    0.00    0.00    2.19    0.00    0.00    0.00   74.94
10:50:22 PM IST  all   14.86    0.00    8.37    0.00    0.00    1.79    0.00    0.00    0.00   74.98
10:50:23 PM IST  all   15.36    0.00    7.76    0.00    0.00    1.94    0.00    0.00    0.00   74.94
10:50:24 PM IST  all   14.66    0.00    8.14    0.00    0.00    2.29    0.00    0.00    0.00   74.92
10:50:25 PM IST  all   14.38    0.00    8.97    0.00    0.00    1.52    0.00    0.00    0.00   75.13
10:50:26 PM IST  all   14.67    0.00    8.65    0.00    0.00    1.70    0.00    0.00    0.00   74.98
10:50:27 PM IST  all   15.12    0.00    9.04    0.00    0.00    1.52    0.00    0.00    0.00   74.32
10:50:28 PM IST  all   14.31    0.00    8.09    0.00    0.00    2.21    0.00    0.00    0.00   75.38
10:50:29 PM IST  all   14.92    0.00    7.97    0.00    0.00    1.95    0.00    0.00    0.00   75.17
10:50:30 PM IST  all   13.99    0.00    8.74    0.00    0.00    2.04    0.00    0.00    0.00   75.23
10:50:31 PM IST  all   15.22    0.00    8.50    0.00    0.00    1.45    0.00    0.00    0.00   74.83
10:50:32 PM IST  all   14.70    0.00    7.90    0.00    0.00    2.04    0.00    0.00    0.00   75.36
10:50:33 PM IST  all   14.90    0.00    8.75    0.00    0.00    2.36    0.00    0.00    0.00   73.99
10:50:34 PM IST  all   14.69    0.00    7.81    0.00    0.00    2.29    0.00    0.00    0.00   75.21
10:50:35 PM IST  all   15.33    0.00    8.04    0.00    0.00    1.95    0.00    0.00    0.00   74.68
10:50:36 PM IST  all   14.93    0.00    7.97    0.00    0.00    1.78    0.00    0.00    0.00   75.32
10:50:37 PM IST  all   15.73    0.00    7.65    0.00    0.00    1.45    0.00    0.00    0.00   75.17
10:50:38 PM IST  all   15.11    0.00    7.39    0.00    0.00    1.78    0.00    0.00    0.00   75.72
10:50:39 PM IST  all   14.43    0.00    8.57    0.00    0.00    1.87    0.00    0.00    0.00   75.13
10:50:40 PM IST  all   14.88    0.00    8.79    0.00    0.00    1.86    0.00    0.00    0.00   74.47
10:50:41 PM IST  all   15.06    0.00    7.74    0.00    0.00    1.70    0.00    0.00    0.00   75.49
10:50:42 PM IST  all   15.14    0.00    7.87    0.08    0.00    1.78    0.00    0.00    0.00   75.13
10:50:43 PM IST  all   14.63    0.00    8.16    0.00    0.00    2.47    0.00    0.00    0.00   74.74
10:50:44 PM IST  all   15.61    0.00    7.80    0.17    0.00    1.53    0.00    0.00    0.00   74.89
10:50:45 PM IST  all   15.34    0.00    7.97    0.00    0.00    2.29    0.00    0.00    0.00   74.41
10:50:46 PM IST  all   15.35    0.00    8.26    0.00    0.00    1.52    0.00    0.00    0.00   74.87
10:50:47 PM IST  all   13.47    0.00    9.07    0.00    0.00    1.69    0.00    0.00    0.00   75.76
10:50:48 PM IST  all   14.84    0.00    8.77    0.00    0.00    2.11    0.00    0.00    0.00   74.28
10:50:49 PM IST  all   15.61    0.00    7.93    0.00    0.00    1.69    0.00    0.00    0.00   74.77
10:50:50 PM IST  all   15.31    0.00    7.48    0.00    0.00    2.21    0.00    0.00    0.00   75.00
10:50:51 PM IST  all   14.94    0.00    8.06    0.00    0.00    1.61    0.00    0.00    0.00   75.38
10:50:52 PM IST  all   14.51    0.00    8.95    0.00    0.00    1.69    0.00    0.00    0.00   74.85
10:50:53 PM IST  all   15.33    0.00    8.26    0.00    0.00    1.87    0.00    0.00    0.00   74.53
10:50:54 PM IST  all   14.92    0.00    7.76    0.00    0.00    2.05    0.00    0.00    0.00   75.28
10:50:55 PM IST  all   14.59    0.00    8.48    0.00    0.00    1.70    0.00    0.00    0.00   75.23
10:50:56 PM IST  all   15.05    0.00    7.86    0.00    0.00    2.28    0.00    0.00    0.00   74.81
10:50:57 PM IST  all   14.66    0.00    8.47    0.00    0.00    2.12    0.00    0.00    0.00   74.75
10:50:58 PM IST  all   14.68    0.00    8.89    0.00    0.00    1.93    0.00    0.00    0.00   74.50
10:50:59 PM IST  all   15.24    0.00    8.47    0.00    0.00    1.61    0.00    0.00    0.00   74.68
10:51:00 PM IST  all   14.69    0.00    8.66    0.00    0.00    1.61    0.00    0.00    0.00   75.04
10:51:01 PM IST  all   14.47    0.00    8.09    0.00    0.00    1.62    0.00    0.00    0.00   75.83
10:51:02 PM IST  all   15.06    0.00    7.70    0.00    0.00    1.71    0.00    0.00    0.00   75.53
10:51:03 PM IST  all   14.38    0.00    8.51    0.00    0.00    1.79    0.00    0.00    0.00   75.32
10:51:04 PM IST  all   14.80    0.00    8.76    0.00    0.00    1.36    0.00    0.00    0.00   75.09
10:51:05 PM IST  all   14.92    0.00    7.88    0.17    0.00    1.78    0.00    0.00    0.00   75.25
10:51:06 PM IST  all   15.69    0.00    7.55    0.00    0.00    1.78    0.00    0.00    0.00   74.98
10:51:07 PM IST  all   15.31    0.00    8.54    0.00    0.00    1.52    0.00    0.00    0.00   74.62
10:51:08 PM IST  all   14.57    0.00    8.09    0.00    0.00    2.04    0.00    0.00    0.00   75.30
10:51:09 PM IST  all   13.97    0.00    8.40    0.00    0.00    1.46    0.00    0.00    0.00   76.18
10:51:10 PM IST  all   15.28    0.00    7.89    0.00    0.00    2.04    0.00    0.00    0.00   74.79
10:51:11 PM IST  all   13.97    0.00    8.81    0.00    0.00    1.95    0.00    0.00    0.00   75.28
10:51:12 PM IST  all   14.89    0.00    8.46    0.00    0.00    2.03    0.00    0.00    0.00   74.62
10:51:13 PM IST  all   14.18    0.00    8.54    0.00    0.00    1.62    0.00    0.00    0.00   75.66
10:51:14 PM IST  all   15.43    0.00    8.35    0.08    0.00    1.77    0.00    0.00    0.00   74.37
10:51:15 PM IST  all   14.86    0.00    8.40    0.08    0.00    1.78    0.00    0.00    0.00   74.87
10:51:16 PM IST  all   15.53    0.00    7.59    0.00    0.00    1.54    0.00    0.00    0.00   75.34
10:51:17 PM IST  all   15.41    0.00    7.79    0.00    0.00    1.86    0.00    0.00    0.00   74.94
10:51:18 PM IST  all   14.79    0.00    8.82    0.00    0.00    1.85    0.00    0.00    0.00   74.54
10:51:19 PM IST  all   14.42    0.00    8.28    0.00    0.00    1.96    0.00    0.00    0.00   75.34
10:51:20 PM IST  all   15.27    0.00    7.38    0.00    0.00    2.21    0.00    0.00    0.00   75.15
10:51:21 PM IST  all   14.78    0.00    8.19    0.00    0.00    2.45    0.00    0.00    0.00   74.58
10:51:22 PM IST  all   15.27    0.00    8.19    0.08    0.00    1.60    0.00    0.00    0.00   74.85
10:51:23 PM IST  all   15.35    0.00    8.18    0.00    0.00    1.77    0.00    0.00    0.00   74.70
10:51:24 PM IST  all   14.35    0.00    8.54    0.00    0.00    1.62    0.00    0.00    0.00   75.49
10:51:25 PM IST  all   14.83    0.00    8.31    0.00    0.00    1.69    0.00    0.00    0.00   75.17
10:51:26 PM IST  all   15.27    0.00    7.80    0.08    0.00    2.21    0.00    0.00    0.00   74.64
10:51:27 PM IST  all   14.64    0.00    7.83    0.00    0.00    2.04    0.00    0.00    0.00   75.49
10:51:28 PM IST  all   14.89    0.00    8.29    0.00    0.00    1.78    0.00    0.00    0.00   75.04
10:51:29 PM IST  all   14.50    0.00    8.23    0.08    0.00    2.21    0.00    0.00    0.00   74.98
10:51:30 PM IST  all   14.95    0.00    8.16    0.00    0.00    1.61    0.00    0.00    0.00   75.28
10:51:31 PM IST  all   15.13    0.00    8.74    0.00    0.00    1.93    0.00    0.00    0.00   74.20
10:51:32 PM IST  all   15.43    0.00    7.84    0.00    0.00    1.88    0.00    0.00    0.00   74.85
10:51:33 PM IST  all   15.04    0.00    8.40    0.00    0.00    2.35    0.00    0.00    0.00   74.20
10:51:34 PM IST  all   15.12    0.00    7.73    0.00    0.00    1.87    0.00    0.00    0.00   75.28
10:51:35 PM IST  all   15.05    0.00    8.25    0.00    0.00    1.62    0.00    0.00    0.00   75.09
10:51:36 PM IST  all   14.50    0.00    8.40    0.00    0.00    1.87    0.00    0.00    0.00   75.23
10:51:37 PM IST  all   14.21    0.00    9.02    0.00    0.00    1.62    0.00    0.00    0.00   75.15
10:51:38 PM IST  all   14.64    0.00    8.62    0.00    0.00    2.26    0.00    0.00    0.00   74.48
10:51:39 PM IST  all   14.49    0.00    8.27    0.00    0.00    1.62    0.00    0.00    0.00   75.62
10:51:40 PM IST  all   14.78    0.00    8.33    0.00    0.00    1.95    0.00    0.00    0.00   74.94
10:51:41 PM IST  all   15.77    0.00    8.01    0.00    0.00    1.85    0.00    0.00    0.00   74.37
10:51:42 PM IST  all   15.06    0.00    7.95    0.00    0.00    2.12    0.00    0.00    0.00   74.87
10:51:43 PM IST  all   14.29    0.00    8.47    0.00    0.00    1.63    0.00    0.00    0.00   75.62
10:51:44 PM IST  all   14.44    0.00    8.53    0.00    0.00    2.03    0.00    0.00    0.00   75.00
10:51:45 PM IST  all   13.69    0.00    8.81    0.00    0.00    1.71    0.00    0.00    0.00   75.79
10:51:46 PM IST  all   14.84    0.00    8.23    0.00    0.00    1.87    0.00    0.00    0.00   75.06
10:51:47 PM IST  all   15.18    0.00    8.23    0.08    0.00    1.53    0.00    0.00    0.00   74.98
10:51:48 PM IST  all   14.94    0.00    8.80    0.00    0.00    1.96    0.00    0.00    0.00   74.30
10:51:49 PM IST  all   15.44    0.00    7.63    0.00    0.00    1.78    0.00    0.00    0.00   75.15
10:51:50 PM IST  all   15.12    0.00    7.69    0.08    0.00    1.94    0.00    0.00    0.00   75.17
10:51:51 PM IST  all   14.69    0.00    8.32    0.00    0.00    1.61    0.00    0.00    0.00   75.38
10:51:52 PM IST  all   15.41    0.00    8.21    0.00    0.00    1.61    0.00    0.00    0.00   74.77
10:51:53 PM IST  all   14.90    0.00    8.21    0.00    0.00    1.86    0.00    0.00    0.00   75.02
10:51:54 PM IST  all   14.91    0.00    8.26    0.09    0.00    1.79    0.00    0.00    0.00   74.96
10:51:55 PM IST  all   14.50    0.00    8.43    0.00    0.00    2.19    0.00    0.00    0.00   74.87
10:51:56 PM IST  all   16.12    0.00    6.96    0.00    0.00    2.04    0.00    0.00    0.00   74.89
10:51:57 PM IST  all   15.43    0.00    8.43    0.00    0.00    1.77    0.00    0.00    0.00   74.37
10:51:58 PM IST  all   14.94    0.00    8.27    0.00    0.00    1.69    0.00    0.00    0.00   75.11
10:51:59 PM IST  all   14.63    0.00    8.42    0.00    0.00    1.45    0.00    0.00    0.00   75.51
10:52:00 PM IST  all   15.68    0.00    8.14    0.00    0.00    2.03    0.00    0.00    0.00   74.15
10:52:01 PM IST  all   14.44    0.00    8.63    0.00    0.00    1.37    0.00    0.00    0.00   75.56
10:52:02 PM IST  all   14.83    0.00    8.42    0.00    0.00    2.11    0.00    0.00    0.00   74.64
10:52:03 PM IST  all   15.51    0.00    8.05    0.00    0.00    1.78    0.00    0.00    0.00   74.66
10:52:04 PM IST  all   15.52    0.00    7.67    0.00    0.00    1.71    0.00    0.00    0.00   75.11
10:52:05 PM IST  all   15.28    0.00    7.81    0.00    0.00    1.61    0.00    0.00    0.00   75.30
10:52:06 PM IST  all   14.49    0.00    7.84    0.00    0.00    2.13    0.00    0.00    0.00   75.53
10:52:07 PM IST  all   15.01    0.00    8.48    0.00    0.00    1.95    0.00    0.00    0.00   74.55
10:52:08 PM IST  all   15.10    0.00    8.64    0.00    0.00    2.01    0.00    0.00    0.00   74.24
10:52:09 PM IST  all   15.57    0.00    7.28    0.00    0.00    2.28    0.00    0.00    0.00   74.87
10:52:10 PM IST  all   15.02    0.00    7.25    0.00    0.00    1.96    0.00    0.00    0.00   75.77
10:52:11 PM IST  all   15.51    0.00    7.84    0.00    0.00    1.85    0.00    0.00    0.00   74.79
10:52:12 PM IST  all   15.75    0.00    8.04    0.00    0.00    2.03    0.00    0.00    0.00   74.17
10:52:13 PM IST  all   15.38    0.00    8.58    0.00    0.00    1.44    0.00    0.00    0.00   74.60
10:52:14 PM IST  all   15.28    0.00    7.72    0.08    0.00    1.78    0.00    0.00    0.00   75.13
10:52:15 PM IST  all   14.33    0.00    8.48    0.00    0.00    1.87    0.00    0.00    0.00   75.32
10:52:16 PM IST  all   15.47    0.00    7.69    0.00    0.00    1.79    0.00    0.00    0.00   75.04
10:52:17 PM IST  all   14.88    0.00    8.33    0.00    0.00    1.70    0.00    0.00    0.00   75.09
10:52:18 PM IST  all   15.18    0.00    7.63    0.00    0.00    1.87    0.00    0.00    0.00   75.32
10:52:19 PM IST  all   15.26    0.00    7.93    0.00    0.00    1.45    0.00    0.00    0.00   75.36
10:52:20 PM IST  all   15.34    0.00    8.05    0.00    0.00    1.86    0.00    0.00    0.00   74.75
10:52:21 PM IST  all   15.09    0.00    7.93    0.00    0.00    1.85    0.00    0.00    0.00   75.13
10:52:22 PM IST  all   14.65    0.00    9.11    0.09    0.00    1.45    0.00    0.00    0.00   74.70
10:52:23 PM IST  all   15.50    0.00    7.96    0.00    0.00    1.78    0.00    0.00    0.00   74.77
10:52:24 PM IST  all   14.83    0.00    8.42    0.00    0.00    2.11    0.00    0.00    0.00   74.64
10:52:25 PM IST  all   15.07    0.00    8.13    0.00    0.00    1.95    0.00    0.00    0.00   74.85
10:52:26 PM IST  all   15.43    0.00    8.27    0.00    0.00    1.79    0.00    0.00    0.00   74.51
10:52:27 PM IST  all   16.79    0.00    8.48    0.00    0.00    2.02    0.00    0.00    0.00   72.71
10:52:28 PM IST  all   31.25    0.00    9.04    0.00    0.00    2.11    0.00    0.00    0.00   57.60
10:52:29 PM IST  all   13.01    0.00    9.13    0.00    0.00    1.64    0.00    0.00    0.00   76.23
10:52:30 PM IST  all   16.33    0.00    8.33    0.00    0.00    1.09    0.00    0.00    0.00   74.24
10:52:31 PM IST  all   14.78    0.00    7.90    0.00    0.00    1.70    0.00    0.00    0.00   75.62
10:52:32 PM IST  all   15.40    0.00    7.95    0.00    0.00    1.86    0.00    0.00    0.00   74.79
10:52:33 PM IST  all   14.53    0.00    7.95    0.00    0.00    1.79    0.00    0.00    0.00   75.73
10:52:34 PM IST  all   15.01    0.00    8.14    0.00    0.00    1.70    0.00    0.00    0.00   75.15
10:52:35 PM IST  all   14.24    0.00    8.90    0.00    0.00    2.12    0.00    0.00    0.00   74.75
10:52:36 PM IST  all   15.20    0.00    7.98    0.00    0.00    1.78    0.00    0.00    0.00   75.04
10:52:37 PM IST  all   15.69    0.00    7.21    0.00    0.00    1.78    0.00    0.00    0.00   75.32
10:52:38 PM IST  all   16.02    0.00    7.63    0.00    0.00    1.36    0.00    0.00    0.00   75.00
10:52:39 PM IST  all   13.94    0.00    8.30    0.00    0.00    2.14    0.00    0.00    0.00   75.62
10:52:40 PM IST  all   15.31    0.00    8.58    0.00    0.00    1.85    0.00    0.00    0.00   74.26
10:52:41 PM IST  all   14.65    0.00    8.01    0.00    0.00    1.96    0.00    0.00    0.00   75.38
10:52:42 PM IST  all   14.53    0.00    8.02    0.00    0.00    2.28    0.00    0.00    0.00   75.17
10:52:43 PM IST  all   15.03    0.00    8.11    0.00    0.00    1.69    0.00    0.00    0.00   75.17
10:52:44 PM IST  all   15.16    0.00    9.14    0.08    0.00    1.86    0.00    0.00    0.00   73.75
10:52:45 PM IST  all   15.81    0.00    7.78    0.00    0.00    1.35    0.00    0.00    0.00   75.06
10:52:46 PM IST  all   15.38    0.00    7.61    0.00    0.00    2.11    0.00    0.00    0.00   74.89
10:52:47 PM IST  all   15.01    0.00    8.40    0.00    0.00    1.87    0.00    0.00    0.00   74.72
10:52:48 PM IST  all   16.27    0.00    7.84    0.00    0.00    1.77    0.00    0.00    0.00   74.11
10:52:49 PM IST  all   14.79    0.00    7.61    0.00    0.00    2.22    0.00    0.00    0.00   75.38
10:52:50 PM IST  all   14.74    0.00    8.01    0.00    0.00    1.62    0.00    0.00    0.00   75.64
10:52:51 PM IST  all   15.00    0.00    8.14    0.00    0.00    1.95    0.00    0.00    0.00   74.92
10:52:52 PM IST  all   14.50    0.00    8.57    0.00    0.00    1.87    0.00    0.00    0.00   75.06
10:52:53 PM IST  all   14.92    0.00    9.02    0.00    0.00    2.19    0.00    0.00    0.00   73.86
10:52:54 PM IST  all   15.55    0.00    8.49    0.00    0.00    1.76    0.00    0.00    0.00   74.20
10:52:55 PM IST  all   16.06    0.00    7.14    0.00    0.00    1.44    0.00    0.00    0.00   75.36
10:52:56 PM IST  all   15.43    0.00    8.18    0.08    0.00    1.60    0.00    0.00    0.00   74.70
10:52:57 PM IST  all   14.69    0.00    8.32    0.00    0.00    2.04    0.00    0.00    0.00   74.96
10:52:58 PM IST  all   15.31    0.00    7.78    0.00    0.00    1.69    0.00    0.00    0.00   75.21
10:52:59 PM IST  all   14.73    0.00    8.89    0.00    0.00    1.61    0.00    0.00    0.00   74.77
10:53:00 PM IST  all   15.17    0.00    8.64    0.00    0.00    1.69    0.00    0.00    0.00   74.49
10:53:01 PM IST  all   14.44    0.00    8.36    0.00    0.00    2.03    0.00    0.00    0.00   75.17
10:53:02 PM IST  all   15.12    0.00    8.11    0.00    0.00    1.94    0.00    0.00    0.00   74.83
10:53:03 PM IST  all   15.93    0.00    8.14    0.00    0.00    1.78    0.00    0.00    0.00   74.15
10:53:04 PM IST  all   15.43    0.00    8.09    0.08    0.00    1.77    0.00    0.00    0.00   74.62
10:53:05 PM IST  all   15.46    0.00    8.02    0.00    0.00    1.77    0.00    0.00    0.00   74.75
10:53:06 PM IST  all   15.58    0.00    8.64    0.00    0.00    1.52    0.00    0.00    0.00   74.26
10:53:07 PM IST  all   15.31    0.00    8.46    0.00    0.00    1.78    0.00    0.00    0.00   74.45
10:53:08 PM IST  all   15.15    0.00    8.00    0.00    0.00    1.96    0.00    0.00    0.00   74.89
10:53:09 PM IST  all   14.45    0.00    8.00    0.00    0.00    1.63    0.00    0.00    0.00   75.92
10:53:10 PM IST  all   14.55    0.00    8.80    0.00    0.00    1.95    0.00    0.00    0.00   74.70
10:53:11 PM IST  all   15.26    0.00    9.02    0.00    0.00    1.77    0.00    0.00    0.00   73.95
10:53:12 PM IST  all   14.95    0.00    8.36    0.08    0.00    2.03    0.00    0.00    0.00   74.58
10:53:13 PM IST  all   15.32    0.00    8.60    0.00    0.00    1.62    0.00    0.00    0.00   74.47
10:53:14 PM IST  all   15.50    0.00    8.30    0.00    0.00    1.86    0.00    0.00    0.00   74.34
10:53:15 PM IST  all   14.07    0.00    9.32    0.00    0.00    1.95    0.00    0.00    0.00   74.66
10:53:16 PM IST  all   14.54    0.00    8.25    0.00    0.00    1.96    0.00    0.00    0.00   75.26
10:53:17 PM IST  all   15.21    0.00    7.99    0.00    0.00    1.78    0.00    0.00    0.00   75.02
10:53:18 PM IST  all   14.42    0.00    8.40    0.00    0.00    2.04    0.00    0.00    0.00   75.15
10:53:19 PM IST  all   15.86    0.00    7.80    0.00    0.00    1.87    0.00    0.00    0.00   74.47
10:53:20 PM IST  all   15.31    0.00    8.29    0.00    0.00    1.86    0.00    0.00    0.00   74.53
10:53:21 PM IST  all   14.53    0.00    8.41    0.00    0.00    1.70    0.00    0.00    0.00   75.36
10:53:22 PM IST  all   14.01    0.00    9.08    0.00    0.00    2.12    0.00    0.00    0.00   74.79
10:53:23 PM IST  all   14.64    0.00    8.09    0.00    0.00    2.13    0.00    0.00    0.00   75.15
10:53:24 PM IST  all   15.19    0.00    7.68    0.00    0.00    1.62    0.00    0.00    0.00   75.51
10:53:25 PM IST  all   15.31    0.00    7.70    0.00    0.00    1.78    0.00    0.00    0.00   75.21
10:53:26 PM IST  all   16.13    0.00    7.94    0.00    0.00    1.60    0.00    0.00    0.00   74.32
10:53:27 PM IST  all   14.20    0.00    8.64    0.00    0.00    1.54    0.00    0.00    0.00   75.62
10:53:28 PM IST  all   15.25    0.00    7.88    0.00    0.00    1.95    0.00    0.00    0.00   74.92
10:53:29 PM IST  all   14.79    0.00    8.11    0.08    0.00    2.45    0.00    0.00    0.00   74.56
10:53:30 PM IST  all   14.97    0.00    8.08    0.00    0.00    1.28    0.00    0.00    0.00   75.68
10:53:31 PM IST  all   14.72    0.00    7.91    0.00    0.00    1.87    0.00    0.00    0.00   75.49
10:53:32 PM IST  all   14.26    0.00    9.17    0.00    0.00    1.78    0.00    0.00    0.00   74.79
