procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 1893524 2268152  80540 2701252    0    0     0   104 16780 88323 17  9 75  0  0  0
 4  0 1893524 2252208  80548 2711740    4    0     4   128 19023 95689 18 10 72  0  0  0
 6  0 1893524 2251076  80548 2712464    4    0     4     0 19862 100044 15 10 69  6  0  0
 3  0 1893524 2247624  80548 2712532    0    0    48     0 19648 94940 16  9 70  4  0  0
 4  0 1893524 2250628  80556 2711604    0    0     0    16 18230 92186 17  9 71  3  0  0
 3  0 1893524 2237148  80556 2712004    0    0     0     0 18045 91494 16  9 71  4  0  0
 1  0 1893524 2223212  80564 2712700    0    0     0    60 21179 94510 16 10 72  2  0  0
 3  0 1893524 2220484  80564 2711776    0    0     0     0 19794 98917 16  9 73  2  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 1893524 2225292  80564 2711728    0    0     0     0 18787 91068 16 10 73  1  0  0
 6  0 1893524 2236944  80564 2711832    0    0     0     0 20058 102564 15  9 74  1  0  0
 2  2 1893524 2232316  80572 2711792    0    0     0    20 16401 89489 16  8 74  1  0  0
 4  2 1892756 2219364  80640 2715396 1324    0  5288   424 18569 93692 18  9 70  2  0  0
 2  0 1878752 2228544  80644 2708276 15060    0 17696     0 20413 105106 18  9 72  1  0  0
 4  0 1858272 2208572  80644 2728932  148    0   148     0 19493 99265 16  9 76  0  0  0
 1  0 1858272 2193896  80660 2747024    0    0     0   132 17657 94709 17  8 74  0  0  0
 4  0 1858272 2157988  80660 2740760    0    0     0   164 17706 93281 14 10 76  0  0  0
 1  0 1858272 2182036  80668 2740640    0    0     0    16 18016 95615 16  8 76  0  0  0
 5  0 1858272 2187700  80668 2740888    0    0     0     0 17097 91415 16  8 76  0  0  0
 3  0 1858016 2188816  80668 2740780  108    0   220   368 17878 96883 16  8 76  0  0  0
 2  0 1858016 2211480  80676 2719468   20    0    28    40 19145 98334 16  9 76  0  0  0
 5  0 1858016 2213752  80676 2719812    0    0     0    60 19205 98388 15  9 76  0  0  0
 8  0 1858016 2213996  80684 2719916    0    0     0    88 18958 99949 16  8 76  0  0  0
 3  0 1858016 2212044  80684 2719852    0    0     0     0 17481 93486 15  9 76  0  0  0
 4  0 1858016 2215788  80692 2719708    0    0     0    16 16624 90330 16  8 76  0  0  0
 6  0 1858016 2211952  80692 2719876    0    0     0     0 17542 93186 14 10 76  0  0  0
 4  0 1858016 2217580  80692 2720120    4    0     4    16 17054 92726 15  8 77  0  0  0
 2  0 1857760 2223876  80700 2719632  208    0   208    60 17908 91873 15  8 76  0  0  0
 3  0 1857760 2172272  80716 2719620    0    0     0   100 19739 99408 14  8 77  0  0  0
 7  0 1857760 2197572  80716 2719608    0    0     0     0 19338 99396 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 1857760 2197960  80716 2719448    0    0     0     0 18685 99284 15  9 76  0  0  0
 4  0 1857760 2200916  80716 2719516    0    0     0    28 19201 99812 15  9 76  0  0  0
 5  0 1857760 2199828  80724 2719784    0    0     0    16 19421 101263 16  8 76  0  0  0
 2  0 1857760 2203260  80732 2719684    0    0     0    40 17419 92179 15  9 76  0  0  0
 3  0 1857760 2203976  80732 2720004    0    0     0     0 17395 93744 15  9 75  0  0  0
 5  0 1857760 2207696  80732 2719524    0    0     0     0 19531 99223 15  9 76  0  0  0
 3  0 1857760 2211924  80732 2719688    0    0     0     0 16906 93659 15  8 76  0  0  0
 3  0 1857760 2209748  80732 2719736    0    0     0     0 18259 96232 14  9 77  0  0  0
 3  0 1857760 2208548  80740 2719800    0    0     0    24 17751 95008 15  8 76  0  0  0
 1  0 1857760 2210956  80740 2719532    0    0     0     0 17895 95600 16  9 76  0  0  0
 5  0 1857760 2212556  80740 2719664    0    0     0     0 19843 99206 15  9 76  0  0  0
 8  0 1857760 2209784  80756 2719888    0    0     0   100 17651 94624 15  9 75  0  0  0
 4  0 1857760 2211996  80756 2719700    0    0     0     0 18382 97334 15  9 76  0  0  0
 3  0 1857760 2162680  80756 2719972    0    0     0   136 17422 88969 15  8 76  0  0  0
 2  0 1857760 2162424  80756 2719840    0    0     0     0 18788 98205 16  8 76  0  0  0
 5  0 1857760 2166904  80756 2720120    0    0     0     0 19118 98966 15  9 76  0  0  0
 3  0 1857760 2174888  80772 2719992    0    0     0    68 18714 98242 16  9 75  0  0  0
 3  0 1857760 2178904  80772 2719620    0    0    40     0 16957 91349 16  9 75  0  0  0
 3  0 1857760 2176796  80772 2719764    0    0     0     0 17721 94538 16  8 76  0  0  0
 8  0 1857760 2178092  80772 2719472    0    0     0     0 17689 92735 16  9 76  0  0  0
 3  0 1857760 2192208  80788 2719436    0    0     0    92 17726 94396 15  9 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 1857760 2196356  80788 2719564    0    0     0     4 19019 98228 16  9 75  0  0  0
 3  0 1857760 2195908  80796 2719424    0    0     0   148 17691 94220 15  9 76  0  0  0
 3  0 1857760 2196656  80796 2719372    0    0     0    12 17782 95438 16  9 76  0  0  0
 2  0 1857760 2195692  80796 2719792    0    0     0     0 16952 88097 16  9 75  0  0  0
 8  0 1857760 2193488  80812 2719824    0    0     0   104 18162 97339 15  8 77  0  0  0
 1  0 1857760 2197736  80812 2719568    0    0     0    56 17381 94143 15  8 76  0  0  0
 1  0 1857760 2196772  80812 2719540    0    0     0     0 18809 100151 15  9 76  0  0  0
 4  0 1857760 2198096  80812 2719672    0    0     0   164 18485 98864 15  8 76  0  0  0
 4  0 1857760 2196652  80820 2719412    0    0     0    16 19456 99743 15 10 75  0  0  0
 3  0 1857760 2195548  80828 2719772    0    0     0    56 17480 94198 16  8 76  0  0  0
 4  0 1857760 2162412  80828 2720028    0    0     0    20 17623 89055 15  9 75  0  0  0
 1  0 1857760 2160912  80828 2719716    0    0     0     0 17643 93346 15  9 76  0  0  0
 3  0 1857760 2157708  80828 2719468    0    0     0    12 16702 90716 16  9 76  0  0  0
 4  0 1857760 2163180  80828 2719560    0    0     0    64 16818 91418 15  9 76  0  0  0
 3  0 1857760 2163088  80836 2719336    0    0     0    64 17638 93093 15  9 76  0  0  0
 2  0 1857760 2161240  80836 2719632    0    0     0     0 18364 96691 16  9 76  0  0  0
 4  0 1857760 2166456  80836 2719540    0    0     0     8 17620 92365 16  8 76  0  0  0
 4  0 1857760 2169108  80852 2719408    0    0     0   100 17789 93563 15  9 76  0  0  0
 2  0 1857760 2164836  80852 2719280    0    0     0     0 17729 94322 16  9 76  0  0  0
 6  0 1857760 2168364  80852 2719600    0    0     0     0 17795 92984 14  9 76  0  0  0
 3  0 1857760 2168268  80852 2719988    0    0     0     0 16840 88232 15  9 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 1857760 2170560  80860 2719472    0    0     0    16 18777 99100 16  8 76  0  0  0
 1  0 1857760 2179872  80868 2719424    0    0     0    28 18114 95771 16  8 76  0  0  0
 5  0 1857760 2176840  80868 2719676    0    0     0    76 17757 94992 15  9 76  0  0  0
 6  0 1857760 2171036  80868 2719580    0    0     0     0 18973 99975 15  9 76  0  0  0
 4  0 1857760 2174980  80868 2720080    0    0     0     0 18212 95036 15  8 77  0  0  0
10  0 1857760 2176416  80868 2719876    0    0     0     4 18917 98310 15  8 76  0  0  0
 2  0 1857760 2175884  80876 2719468    0    0     0   300 18789 101045 15  8 77  0  0  0
 5  0 1857760 2178508  80876 2719744    0    0     0     0 18830 99090 15  9 76  0  0  0
 1  0 1857760 2176944  80876 2719912    0    0     0     0 20794 103587 16  7 76  0  0  0
 3  0 1857760 2177840  80900 2719708    0    0     0   128 18252 96292 15  9 76  0  0  0
 4  0 1857760 2176636  80900 2719396    0    0     0     0 18751 96879 16  9 76  0  0  0
 2  0 1857760 2175052  80900 2719724    0    0     0     0 16036 86156 15  9 76  0  0  0
 5  0 1857760 2125728  80900 2719388    0    0     0     4 16798 89668 16  9 76  0  0  0
 2  0 1857760 2147688  80900 2720272    0    0     0    92 16667 88964 15  9 76  0  0  0
 2  0 1857760 2144864  80908 2719800    0    0     0    28 18946 100615 16  8 76  0  0  0
 4  0 1857760 2146304  80908 2719860    0    0     0     8 18969 99567 15  8 77  0  0  0
 3  0 1857760 2138120  80908 2719952    0    0     0     0 20125 104561 15  9 76  0  0  0
 1  0 1857760 2151868  80908 2720052    0    0     0     0 17915 94652 15  9 76  0  0  0
 1  0 1857760 2156848  80908 2719876    0    0     0     0 16846 91635 15  9 75  0  0  0
 4  0 1857760 2155544  80916 2719508    0    0     0    36 18850 100592 15  8 77  0  0  0
 4  0 1857760 2155708  80916 2719608    0    0     0    80 17621 94363 15  8 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0 1857760 2156604  80916 2719892    0    0     0     0 18884 97481 15  9 76  0  0  0
 2  0 1857760 2153608  80932 2719820    0    0     0   124 19359 99988 15  8 76  0  0  0
 3  0 1857760 2155196  80932 2719464    0    0     0     0 18427 96301 15  9 76  0  0  0
 4  0 1857760 2153944  80932 2719596    0    0     0     0 18031 97134 15  8 77  0  0  0
 3  0 1857760 2153880  80932 2719604    0    0     0     0 18146 97174 15  8 77  0  0  0
 7  0 1857760 2155048  80932 2719404    0    0     0     0 18242 97798 15  9 77  0  0  0
 4  0 1857760 2152928  80948 2719756    0    0     0   228 18078 94392 15  9 76  0  0  0
 1  0 1857760 2151576  80948 2719972    0    0     0     0 17715 96452 15  8 76  0  0  0
 3  0 1857760 2159492  80948 2719924    0    0     0     0 17508 91721 15  9 76  0  0  0
 3  0 1857760 2159404  80948 2719484    0    0     0     8 18031 97209 15  9 76  0  0  0
 6  0 1857760 2156628  80948 2719588    0    0     0    12 17612 94505 15  9 76  0  0  0
 4  0 1857760 2158776  80964 2719920    0    0     0   140 17338 91105 15  9 76  0  0  0
 3  0 1857760 2159928  80964 2719580    0    0     0     0 17874 96519 15  9 77  0  0  0
 6  0 1857760 2156684  80964 2719352    4    0     4     0 19868 103950 15  9 76  0  0  0
 3  0 1857760 2158720  80964 2719992    0    0     0     0 18356 96902 16  8 76  0  0  0
 2  0 1857760 2163252  80980 2719520    0    0     0   112 18181 90436 23 10 68  0  0  0
 3  0 1857760 2161176  80980 2719452    0    0     0    76 18311 95634 16  8 76  0  0  0
 5  0 1857760 2164112  80996 2719748    0    0     0   120 16909 90890 15  9 76  0  0  0
 1  0 1857760 2165884  80996 2719568    0    0     0     0 17304 90108 16 10 74  0  0  0
 3  0 1857760 2166504  81004 2719552    0    0     0    16 18863 99388 16  8 76  0  0  0
 2  0 1857760 2112724  81004 2719336    0    0     0     0 17015 89357 15  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 1857760 2121288  81004 2719596    0    0     0     0 23659 92430 16  8 75  0  0  0
 4  0 1857760 2124928  81012 2719920    0    0     0    28 17843 94637 16  9 75  0  0  0
 3  0 1857760 2123048  81012 2719468    0    0     0     0 20397 103105 14  9 77  0  0  0
 4  0 1857760 2118428  81012 2719596    0    0     0   108 17254 93170 16  8 76  0  0  0
 1  0 1857760 2116572  81020 2719504    0    0     0    28 16814 92558 16  9 76  0  0  0
 1  0 1857760 2118088  81020 2719388    0    0     0     0 17940 96457 15  9 76  0  0  0
 3  0 1857760 2119828  81028 2719448    0    0     0    40 20340 101499 15  9 76  0  0  0
 4  0 1857760 2121192  81044 2719440    0    0     0   100 18762 99590 16  8 76  0  0  0
 3  0 1857760 2128204  81044 2719744    0    0     0     0 17040 93467 16  8 76  0  0  0
 5  0 1857760 2124364  81044 2719584    0    0     0    76 15928 86102 16  8 76  0  0  0
 1  0 1857760 2122260  81044 2719676    0    0     0     0 17477 92025 15  9 76  0  0  0
 4  0 1857760 2128444  81052 2719708    0    0     0    16 16047 87575 16  8 76  0  0  0
 4  0 1857760 2125968  81060 2719684    0    0     0    76 18235 96998 15  9 76  0  0  0
 3  0 1857760 2128200  81060 2719500    0    0     0     0 17725 93313 16  8 76  0  0  0
 3  0 1857760 2126784  81060 2719676    0    0     0     0 17611 93566 15  9 76  0  0  0
 1  0 1857760 2130484  81060 2719828    0    0     0     0 17493 93555 16  8 76  0  0  0
 5  0 1857760 2127496  81060 2719656    0    0     0     0 17102 88566 16  9 75  0  0  0
 3  0 1857760 2129824  81068 2719588    0    0     0    28 17646 92454 15  9 76  0  0  0
 2  0 1857760 2129420  81068 2719920    0    0     0     0 16653 88775 15  9 76  0  0  0
 5  0 1857760 2128996  81068 2719976    0    0     0     4 18118 92321 15  9 76  0  0  0
 4  0 1857760 2135012  81084 2719500    0    0     0   104 17301 90846 15  9 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 1857760 2136192  81084 2719616    0    0     0    32 17285 94097 15  9 76  0  0  0
 3  0 1857760 2135212  81084 2720168    0    0     0     0 16946 90951 15  9 76  0  0  0
 5  0 1857760 2135516  81084 2719608    0    0     0     0 17226 91956 16  8 76  0  0  0
 2  0 1857760 2137760  81092 2719456    0    0     0    16 17288 92501 16  9 76  0  0  0
 2  0 1857760 2134192  81100 2719480    0    0     0    44 17824 95574 16  8 76  0  0  0
 4  0 1857760 2136656  81100 2719884    0    0     8   300 17410 92253 15  9 76  0  0  0
 6  0 1857760 2135292  81100 2719460    0    0     0     0 17250 92921 16  9 75  0  0  0
 7  0 1857760 2135268  81100 2719616    0    0     0     0 18554 99719 16  8 76  0  0  0
 3  0 1857760 2136900  81100 2719536    0    0     0     0 18921 100226 15  8 76  0  0  0
 5  0 1857760 2134268  81108 2719468    0    0     0    32 17538 95451 15  9 76  0  0  0
 4  0 1857760 2132732  81108 2719740    0    0     0    84 17907 95774 15  8 76  0  0  0
 4  0 1857760 2135124  81108 2719632    0    0     0     0 17185 90096 15  9 76  0  0  0
 2  0 1857760 2135244  81108 2719312    0    0     0     0 20619 102525 15  9 76  0  0  0
 4  0 1857760 2122780  81124 2720152    0    0     0   100 18991 98344 15 10 76  0  0  0
 2  0 1857760 2131188  81124 2719280    0    0     0     8 19154 102018 16  8 76  0  0  0
 6  0 1857760 1985408  81124 2719676    0    0     0     0 20101 92591 14  9 76  0  0  0
 4  0 1857760 2078524  81124 2719612    0    0     0   104 19515 97956 15  9 76  0  0  0
 1  0 1857504 2039968  81132 2761024  216    0   368    16 17981 93393 15 10 75  0  0  0
 4  0 1857504 2037928  81140 2761064    0    0     0    40 17479 94100 15  8 76  0  0  0
 5  0 1857504 2043776  81140 2761056    0    0     0    72 17055 91223 15  9 76  0  0  0
 3  0 1857504 2047292  81140 2760892    0    0     0     0 17639 94184 15  9 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 1857504 2044852  81140 2760924    0    0     0     0 17609 95421 16  8 76  0  0  0
 2  0 1857504 2045796  81140 2761124    0    0     0     0 18183 96467 15  9 76  0  0  0
 4  0 1857504 2047128  81156 2760616    0    0     0    80 18013 97317 15  9 76  0  0  0
 3  0 1857504 2048392  81156 2760940    0    0     0     0 17838 94229 16  9 76  0  0  0
 2  0 1857504 2046300  81156 2761036    0    0     0     0 16800 89591 16  9 75  0  0  0
 1  0 1857504 2046796  81172 2760840    0    0     0   100 16976 94051 16  8 76  0  0  0
 5  0 1857504 2046636  81172 2760812    0    0     0     0 17858 95851 16  8 76  0  0  0
 4  0 1857504 2052880  81172 2761004    0    0     0     0 18246 97088 16  8 76  0  0  0
 2  0 1857504 2050448  81180 2760880    0    0     0    76 18123 96760 16  8 76  0  0  0
 7  0 1857504 2048592  81188 2761108    0    0     0    20 17078 91276 15  8 76  0  0  0
 3  0 1857504 2089308  81188 2720180    0    0     0     0 17085 88822 16  9 76  0  0  0
 4  0 1857504 2087696  81188 2719796    0    0     0     0 18663 97625 16  8 77  0  0  0
 3  0 1857504 2089292  81188 2719640    0    0     0     0 18454 98062 15  8 77  0  0  0
 3  0 1857504 2089284  81196 2720024    0    0     0    84 17620 97487 15  8 77  0  0  0
 4  0 1857504 2088212  81212 2719584    0    0     0   116 17196 91277 15  9 76  0  0  0
 2  0 1857504 2091156  81212 2719900    0    0     0    12 17223 93636 16  8 76  0  0  0
 1  0 1857504 2088624  81212 2719996    0    0     0     0 19012 100124 15  9 76  0  0  0
 6  0 1857504 2086024  81212 2719584    0    0     0     0 18322 95224 16  8 76  0  0  0
 4  0 1857504 2085004  81228 2719436    0    0     0   116 19426 102802 16  8 76  0  0  0
 2  0 1857504 2084948  81228 2719720    0    0     0     0 17510 95477 14  9 77  0  0  0
 2  0 1857504 2093532  81228 2719372    0    0     0    80 18601 98274 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0 1857504 2094968  81228 2719468    0    0     0   260 18306 95358 16  8 76  0  0  0
 4  0 1857504 2093432  81236 2719692    0    0     0    16 17942 95667 16  8 76  0  0  0
 4  0 1857504 2096404  81244 2719736    0    0     0    32 17495 92397 16  8 76  0  0  0
 6  0 1857504 2094840  81244 2719920    0    0     0     0 19613 102063 15  9 76  0  0  0
 1  0 1857504 2097288  81244 2719700    0    0     0     0 17928 92205 15  9 76  0  0  0
 2  0 1857504 2097640  81244 2720116    0    0     0     0 18554 96288 15  9 76  0  0  0
 2  0 1857504 2094272  81244 2719916    0    0     0     0 18881 97041 15  9 76  0  0  0
 3  0 1857504 2096936  81252 2719480    0    0     0   224 19646 102811 15  9 76  0  0  0
 3  0 1857504 2098000  81252 2719672    0    0     0     0 18714 99426 15  8 77  0  0  0
 4  0 1857504 2098480  81252 2719872    0    0     0     0 19305 97144 15  9 76  0  0  0
 8  0 1857504 2097476  81268 2719524    0    0     0   120 17950 92534 15  9 76  0  0  0
 5  0 1857504 2097548  81276 2719576    0    0     0    20 18802 99047 16  9 75  0  0  0
 2  0 1857504 2094788  81280 2719684    0    0     0    24 19551 99533 15  9 76  0  0  0
 4  0 1857504 2094348  81280 2719428    0    0     0     0 17380 94032 15  9 76  0  0  0
 3  0 1857504 2096340  81280 2719652    0    0     0     0 18923 99206 15  9 76  0  0  0
 5  0 1857504 2096208  81288 2719844    0    0     0    56 19067 98522 16  8 76  0  0  0
 3  0 1857504 2099344  81288 2720024    0    0     0     0 17583 90947 16  9 76  0  0  0
 3  0 1857504 1996412  81288 2719888    0    0     0     0 16675 89535 15  9 76  0  0  0
 5  0 1857504 2028364  81288 2719696    0    0     0     8 18909 88334 16 10 75  0  0  0
 1  0 1857504 2033896  81288 2719540    0    0     0     0 19015 97327 17  8 75  0  0  0
 4  0 1857504 2042728  81296 2720244    0    0     0    56 18810 97807 16  9 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0 1857504 2041168  81296 2719876    0    0     0     0 17871 97075 15  8 76  0  0  0
 4  0 1857504 2045764  81296 2719688    0    0     0     0 19639 102837 16  8 76  0  0  0
 2  0 1857504 2040932  81296 2720008    0    0     8     0 19543 100006 15  8 77  0  0  0
 1  0 1857504 2043784  81312 2719956    0    0     0   112 17916 95970 15  9 77  0  0  0
 3  0 1857504 2043020  81312 2719500    0    0     0     0 20211 104470 16  8 76  0  0  0
 1  0 1857504 2042364  81312 2719620    0    0     0     0 18865 99757 15  8 77  0  0  0
 1  0 1857504 2044488  81312 2719976    0    0     0     0 18398 96217 15  9 76  0  0  0
 3  0 1857504 2043656  81320 2720292    0    0     0    20 17442 93460 16  8 76  0  0  0
 4  0 1857504 2045576  81328 2719788    0    0     0    24 17681 93567 14  9 76  0  0  0
 4  0 1857504 2043976  81344 2719564    0    0     0   328 18333 98579 15  9 76  0  0  0
 1  0 1857504 2038936  81344 2719592    0    0     0     0 21550 111064 15  8 77  0  0  0
 1  0 1857504 2044552  81344 2719796    0    0     0    12 17442 92699 15  9 76  0  0  0
 4  0 1857504 2043820  81344 2719528    0    0     0     0 18485 98355 15  9 76  0  0  0
 5  0 1857504 2040640  81352 2720292    0    0     0    24 17255 92711 15  9 76  0  0  0
 2  0 1857504 2041196  81352 2719772    0    0     0   136 17786 94109 16  8 76  0  0  0
 4  0 1857504 2044656  81360 2720352    0    0     0    16 17579 89288 15  9 76  0  0  0
 3  0 1857504 2044440  81376 2719936    0    0     0   104 17644 91132 15  9 76  0  0  0
 2  0 1857504 2041768  81376 2719956    0    0     0   100 19246 99272 15  9 76  0  0  0
 4  0 1857504 2039248  81376 2719492    0    0     0     0 18455 97056 16  8 76  0  0  0
 2  0 1857504 2044120  81376 2719452    0    0     0   156 18745 98980 16  9 76  0  0  0
 5  0 1857504 2040608  81384 2719744    0    0     0    16 16659 89792 16  8 76  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 1857504 2039120  81392 2719576    0    0     0    36 19165 100864 15  8 77  0  0  0
 4  0 1857504 2040336  81392 2719680    0    0     0    76 18337 96984 15  9 76  0  0  0
 4  0 1857504 2045680  81392 2719632    0    0     0     0 18710 98365 15  9 76  0  0  0
 3  0 1857504 2046948  81392 2719656    0    0     0     0 18393 95418 16  8 76  0  0  0
 1  0 1857504 2046908  81392 2719528    0    0     0     0 18132 95337 15  9 76  0  0  0
 4  0 1857504 2044896  81400 2720100    0    0     0    72 18752 99026 16  8 76  0  0  0
 3  0 1857504 2050224  81400 2719984    0    0     0     0 18380 97159 15  9 76  0  0  0
 5  0 1857504 2021740  81400 2740372    0    0     0     0 17120 88795 15  9 76  0  0  0
 1  0 1857504 2025080  81416 2740340    0    0     0   104 18648 97875 16  8 76  0  0  0
 3  0 1857504 2028068  81416 2740792    0    0     0     0 17894 94955 15  9 76  0  0  0
 5  0 1857504 2029248  81416 2740472    0    0     0     0 18454 97083 15  9 76  0  0  0
 2  0 1857504 2033484  81432 2741168    0    0     0   120 15690 84934 16  8 76  0  0  0
 2  0 1857504 2032676  81432 2740732    0    0     0     0 17993 96789 16  8 76  0  0  0
 3  0 1857504 2030636  81440 2740760    0    0     0    36 17851 95744 16  8 76  0  0  0
 4  0 1857504 2033444  81440 2740544    0    0     0     0 17328 93763 15  8 77  0  0  0
 2  0 1857504 2034944  81440 2740796    0    0     0     0 18140 95401 15  9 76  0  0  0
 4  0 1857504 2032644  81448 2740644    0    0     0    48 16633 88574 15  9 76  0  0  0
 3  0 1857504 2031604  81448 2740624    0    0     0     0 17200 91819 16  9 76  0  0  0
 3  0 1857504 2032472  81448 2740552    0    0     0     0 18081 94928 15  9 76  0  0  0
 6  0 1857504 2034924  81456 2740784    0    0     0    16 16676 89986 15  9 76  0  0  0
 2  0 1857504 2031752  81456 2740372    0    0     0     0 18166 96704 16  8 77  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0 1857504 2034556  81464 2740596    0    0     0    28 20036 100960 16  8 76  0  0  0
 2  0 1857504 2032852  81520 2740896    0    0     0   228 17297 92034 15  9 76  0  0  0
 3  0 1857504 2032336  81520 2740852    0    0     0     0 16478 86653 16  9 75  0  0  0
 6  0 1857504 2031632  81520 2740408    0    0     0     0 18350 94144 16  8 76  0  0  0
 4  0 1857504 2035008  81520 2740444    0    0     0   304 17803 95366 15  9 76  0  0  0
 4  0 1857504 2033728  81520 2740804    0    0     0     0 18927 97881 16  9 75  0  0  0
 1  0 1857504 2034168  81536 2740576    0    0     0    56 18570 97640 15  9 76  0  0  0
